seqID	sampleID	mouse	percent_weight	CageID	Group	CageID_Assigned	BD	ExpStart	sex	Gavaged_fecal_material	Mb_input	FMT	Cdiff_infection	Cdiff_day_infected	ABX	clinda35	FMT_day	Harvest_pi	FMT_input	FMT_type	Model	Experiment	Mouse_genotype	Mouse_status	ExpDay	day	type	CFU	sampleType	simpsoneven	simpson	simpson_lci	simpson_hci	invsimpson	invsimpson_lci	invsimpson_hci	shannon	shannon_lci	shannon_hci	npshannon	sobs	chao	chao_lci	chao_hci	nseqs	group	NMDS.axis1	NMDS.axis2	NMDS.axis3	pcoa.axis1	pcoa.axis2	pcoa.axis3	GROUP	TYPE
d9_1217_1	d9_1217_1	1217_1	95.6284153	1217	NA	NA	5/14/2015	6/29/2015	F	NA	NA	none	CDI	0	cef	no	11	d42	none	noFMT	Rc	HF2	BL6	SPF-Young	9	9	fecal	0	mouse	0.120642	0.376772	0.373068	0.380476	2.654128	2.62829	2.68048	1.055417	1.046962	1.063871	1.059248	22	26.666667	22.954004	44.82777	16227	noFMT	0.198102	-0.397676	0.256143	-0.111438	0.493185	0.10801	post-vanco	fecal
d9_1217_2	d9_1217_2	1217_2	96.03960396	1217	NA	NA	5/14/2015	6/29/2015	F	NA	NA	none	CDI	0	cef	no	11	d42	none	noFMT	Rc	HF2	BL6	SPF-Young	9	9	fecal	0	mouse	0.211405	0.337875	0.336506	0.339245	2.959671	2.947725	2.971713	1.103373	1.098355	1.108392	1.105556	14	19	14.777869	46.13908	16253	noFMT	0.223651	-0.39446	0.131203	-0.215609	0.434206	0.07539	post-vanco	fecal
d9_1223_3	d9_1223_3	1223_3	96.73913043	1223	NA	NA	5/22/2015	6/29/2015	F	NA	NA	hFMT1	CDI	0	cef	no	11	d42	D2_A	hFMT	Rc	HF2	BL6	SPF-Young	9	9	fecal	0	mouse	0.150346	0.332566	0.331876	0.333257	3.00692	3.000688	3.013177	1.11982	1.114553	1.125087	1.122195	20	22.5	20.409254	35.271686	20998	hFMT	0.225049	-0.398633	0.082983	-0.248514	0.408763	0.064721	post-vanco	fecal
d9_1223_4	d9_1223_4	1223_4	100.5524862	1223	NA	NA	5/22/2015	6/29/2015	F	NA	NA	hFMT1	CDI	0	cef	no	11	d42	D2_A	hFMT	Rc	HF2	BL6	SPF-Young	9	9	fecal	0	mouse	0.150551	0.369015	0.366228	0.371801	2.70992	2.689607	2.730541	1.058905	1.05271	1.065101	1.061576	18	23.6	19.15542	45.141645	22168	hFMT	0.19486	-0.404363	0.241832	-0.121166	0.489319	0.10675	post-vanco	fecal
d9_1225_3	d9_1225_3	1225_3	106.5116279	1225	NA	NA	5/22/2015	6/29/2015	M	NA	NA	hFMT1	CDI	0	cef	no	11	d42	D2_A	hFMT	Rc	HF2	BL6	SPF-Young	9	9	fecal	0	mouse	0.071035	0.541444	0.537295	0.545594	1.846912	1.832866	1.861175	0.672515	0.665036	0.679995	0.677388	26	31	27.158798	47.574089	18376	hFMT	0.398136	-0.257999	0.183073	-0.209662	0.341758	0.033782	post-vanco	fecal
d9_1225_4	d9_1225_4	1225_4	103.4042553	1225	NA	NA	5/22/2015	6/29/2015	M	NA	NA	hFMT1	CDI	0	cef	no	11	d42	D2_A	hFMT	Rc	HF2	BL6	SPF-Young	9	9	fecal	0	mouse	0.060575	0.550284	0.546136	0.554431	1.817245	1.80365	1.831046	0.692195	0.683732	0.700657	0.695588	30	36.428571	31.513632	57.302896	24642	hFMT	0.392105	-0.26016	0.213788	-0.184861	0.354816	0.041934	post-vanco	fecal
d9_1225_5	d9_1225_5	1225_5	104.5454545	1225	NA	NA	5/22/2015	6/29/2015	M	NA	NA	hFMT1	CDI	0	cef	no	11	d42	D2_A	hFMT	Rc	HF2	BL6	SPF-Young	9	9	fecal	NA	mouse	0.086686	0.52436	0.520734	0.527986	1.907088	1.893991	1.920366	0.690735	0.683224	0.698245	0.695819	22	33	24.743865	66.098377	15762	hFMT	0.401389	-0.253753	0.141509	-0.241505	0.322583	0.020685	post-vanco	fecal
d9_1835_1	d9_1835_1	1835_1	99.30795848	1835	NA	NA	6/5/2018	8/20/2018	M	NA	NA	hFMT6	CDI	0	cef	no	11	d21	AMS001	hFMT	Rc	HF9	BL6	SPF-Young	9	9	fecal	0	mouse	0.060774	0.967906	0.964537	0.971275	1.033158	1.029574	1.036766	0.090053	0.081828	0.098278	0.094042	17	44.5	23.663101	130.498205	20191	hFMT	0.392091	-0.087213	-0.449066	-0.54702	-0.184206	-0.145274	post-vanco	fecal
d9_1835_2	d9_1835_2	1835_2	100.7067138	1835	NA	NA	6/5/2018	8/20/2018	M	NA	NA	hFMT6	CDI	0	cef	no	11	d21	AMS001	hFMT	Rc	HF9	BL6	SPF-Young	9	9	fecal	0	mouse	0.045735	0.950652	0.946525	0.95478	1.051909	1.047362	1.056496	0.131656	0.121962	0.14135	0.136422	23	49	29.815969	122.178856	19995	hFMT	0.391157	-0.087753	-0.448835	-0.547403	-0.183814	-0.144862	post-vanco	fecal
d9_1835_3	d9_1835_3	1835_3	98.93992933	1835	NA	NA	6/5/2018	8/20/2018	M	NA	NA	hFMT6	CDI	0	cef	no	11	d21	AMS001	hFMT	Rc	HF9	BL6	SPF-Young	9	9	fecal	0	mouse	0.041379	0.966675	0.963395	0.969955	1.034474	1.030976	1.037996	0.096805	0.088335	0.105276	0.101496	25	30.5	26.348412	47.433801	22104	hFMT	0.392028	-0.087248	-0.449066	-0.547053	-0.184198	-0.145255	post-vanco	fecal
d9_1836_1	d9_1836_1	1836_1	97.27272727	1836	NA	NA	6/5/2018	8/20/2018	F	NA	NA	hFMT6	CDI	0	cef	no	11	d21	AMS001	hFMT	Rc	HF9	BL6	SPF-Young	9	9	fecal	0	mouse	0.059836	0.506439	0.50477	0.508107	1.974572	1.968089	1.981099	0.703513	0.698496	0.708529	0.709928	33	102	55.800962	241.806977	25240	hFMT	0.405147	-0.245361	0.071658	-0.294544	0.285474	-0.001207	post-vanco	fecal
d9_1836_2	d9_1836_2	1836_2	98.63636364	1836	NA	NA	6/5/2018	8/20/2018	F	NA	NA	hFMT6	CDI	0	cef	no	11	d21	AMS001	hFMT	Rc	HF9	BL6	SPF-Young	9	9	fecal	0	mouse	0.082889	0.502678	0.501311	0.504044	1.989346	1.983953	1.994769	0.708034	0.70316	0.712909	0.712293	24	50.25	31.446642	116.533319	24498	hFMT	0.404664	-0.219305	-0.083187	-0.40342	0.184298	-0.047828	post-vanco	fecal
d9_1836_3	d9_1836_3	1836_3	97.78761062	1836	NA	NA	6/5/2018	8/20/2018	F	NA	NA	hFMT6	CDI	0	cef	no	11	d21	AMS001	hFMT	Rc	HF9	BL6	SPF-Young	9	9	fecal	0	mouse	0.070457	0.506894	0.504788	0.509	1.972798	1.964635	1.981029	0.715766	0.709138	0.722394	0.720633	28	49	34.067775	100.679028	21670	hFMT	0.402669	-0.212379	-0.114462	-0.422636	0.160948	-0.057277	post-vanco	fecal
d9_1836_4	d9_1836_4	1836_4	99.53917051	1836	NA	NA	6/5/2018	8/20/2018	F	NA	NA	hFMT6	CDI	0	cef	no	11	d21	AMS001	hFMT	Rc	HF9	BL6	SPF-Young	9	9	fecal	0	mouse	0.066946	0.49791	0.497134	0.498686	2.008394	2.005269	2.011529	0.716673	0.711272	0.722074	0.721856	30	45	34.577411	79.154422	23556	hFMT	0.405745	-0.227967	-0.039116	-0.374063	0.215692	-0.034867	post-vanco	fecal
d9_1837_1	d9_1837_1	1837_1	100	1837	NA	NA	6/11/2018	8/20/2018	M	NA	NA	hFMT7	CDI	0	cef	no	11	d21	AMS005	hFMT	Rc	HF9	BL6	SPF-Young	9	9	fecal	0	mouse	0.029239	0.950029	0.945976	0.954082	1.052599	1.048128	1.057109	0.136428	0.126496	0.146359	0.14464	36	61.666667	45.032714	108.932429	20998	hFMT	0.391107	-0.087768	-0.448804	-0.547374	-0.183788	-0.144896	post-vanco	fecal
d9_1837_2	d9_1837_2	1837_2	99.61389961	1837	NA	NA	6/11/2018	8/20/2018	M	NA	NA	hFMT7	CDI	0	cef	no	11	d21	AMS005	hFMT	Rc	HF9	BL6	SPF-Young	9	9	fecal	0	mouse	0.042461	0.942045	0.937768	0.946322	1.06152	1.056723	1.066361	0.150231	0.140463	0.16	0.15501499999999999	25	55.333333	33.183501	137.434904	21485	hFMT	0.390661	-0.08802	-0.448657	-0.547508	-0.183577	-0.144738	post-vanco	fecal
d9_1837_3	d9_1837_3	1837_3	99.26739927	1837	NA	NA	6/11/2018	8/20/2018	M	NA	NA	hFMT7	CDI	0	cef	no	11	d21	AMS005	hFMT	Rc	HF9	BL6	SPF-Young	9	9	fecal	0	mouse	0.044295	0.981558	0.978638	0.984479	1.018788	1.015766	1.021828	0.064699	0.05543	0.073968	0.070494	23	32.166667	25.29218	59.658448	15935	hFMT	0.392804	-0.086771	-0.449222	-0.546656	-0.184503	-0.145661	post-vanco	fecal
d9_1839_1	d9_1839_1	1839_1	92.9245283	1839	NA	NA	6/12/2018	8/20/2018	F	NA	NA	hFMT7	CDI	0	cef	no	11	d21	AMS005	hFMT	Rc	HF9	BL6	SPF-Young	9	9	fecal	0	mouse	0.041092	0.935983	0.93057	0.941395	1.068396	1.062253	1.07461	0.159598	0.147758	0.171438	0.168569	26	51.5	34.049017	106.786266	14593	hFMT	0.390348	-0.088173	-0.448609	-0.547664	-0.183502	-0.144527	post-vanco	fecal
d9_1839_2	d9_1839_2	1839_2	98.2300885	1839	NA	NA	6/12/2018	8/20/2018	F	NA	NA	hFMT7	CDI	0	cef	no	11	d21	AMS005	hFMT	Rc	HF9	BL6	SPF-Young	9	9	fecal	0	mouse	0.036432	0.91495	0.909689	0.920211	1.092956	1.086708	1.099277	0.198055	0.187357	0.208753	0.205695	30	82.5	46.708093	194.964963	19553	hFMT	0.38925	-0.088807	-0.448244	-0.548096	-0.18298	-0.143944	post-vanco	fecal
d9_1839_3	d9_1839_3	1839_3	127.8301887	1839	NA	NA	6/12/2018	8/20/2018	F	NA	NA	hFMT7	CDI	0	cef	no	11	d21	AMS005	hFMT	Rc	HF9	BL6	SPF-Young	9	9	fecal	0	mouse	0.020157	0.902013	0.897214	0.906812	1.108631	1.102764	1.114561	0.269796	0.257591	0.282	0.276038	55	72.1	60.687443	106.413259	27167	hFMT	0.388418	-0.089237	-0.44797	-0.548188	-0.182588	-0.144251	post-vanco	fecal
d9_1840_1	d9_1840_1	1840_1	101.7421603	1840	NA	NA	6/13/2018	8/20/2018	M	NA	NA	mFMT1	CDI	0	cef	no	11	d21	yWT	mFMT	Rc	HF9	BL6	SPF-Young	9	9	fecal	0	mouse	0.124523	0.334609	0.333744	0.335474	2.988562	2.98086	2.996304	1.113892	1.109274	1.11851	1.117411	24	43.5	29.215203	96.911837	24891	mFMT	0.260774	-0.362325	0.017234	-0.315174	0.355198	0.035079	post-vanco	fecal
d9_1840_2	d9_1840_2	1840_2	101.4285714	1840	NA	NA	6/13/2018	8/20/2018	M	NA	NA	mFMT1	CDI	0	cef	no	11	d21	yWT	mFMT	Rc	HF9	BL6	SPF-Young	9	9	fecal	0	mouse	0.123588	0.337141	0.336149	0.338133	2.966118	2.957414	2.974873	1.10875	1.104543	1.112958	1.111791	24	35	26.884791	65.944117	29309	mFMT	0.269513	-0.351118	0.027066	-0.313819	0.356847	0.032799	post-vanco	fecal
d9_1840_3	d9_1840_3	1840_3	98.15498155	1840	NA	NA	6/13/2018	8/20/2018	M	NA	NA	mFMT1	CDI	0	cef	no	11	d21	yWT	mFMT	Rc	HF9	BL6	SPF-Young	9	9	fecal	0	mouse	0.117133	0.341491	0.340343	0.342638	2.928335	2.918528	2.938209	1.100527	1.096569	1.104485	1.103396	25	43.2	30.104415	89.892841	34219	mFMT	0.278459	-0.340307	0.035165	-0.312742	0.356934	0.030139	post-vanco	fecal
d9_1901_1	d9_1901_1	1901_1	NA	1901	NA	NA	9/28/2018	11/26/2018	F	NA	NA	mFMT1	CDI	0	cef	no	11	d21	yWT	mFMT	Rc	HF10	BL6	SPF-Young	9	9	fecal	0	mouse	0.023431	0.992507	0.991298	0.993715	1.00755	1.006324	1.008778	0.035744	0.030497	0.040991	0.040812	43	89	59.048496	174.850362	38622	mFMT	0.393392	-0.086406	-0.449349	-0.546364	-0.184741	-0.146021	post-vanco	fecal
d9_1901_3	d9_1901_3	1901_3	97.73755656	1901	NA	NA	9/28/2018	11/26/2018	F	NA	NA	mFMT1	CDI	0	cef	no	11	d21	yWT	mFMT	Rc	HF10	BL6	SPF-Young	9	9	fecal	0	mouse	0.027117	0.996694	0.995834	0.997554	1.003317	1.002452	1.004183	0.017785	0.01356	0.022011	0.024023	37	112.6	63.862005	249.76744	33853	mFMT	0.393652	-0.086274	-0.449432	-0.546341	-0.184849	-0.145963	post-vanco	fecal
d9_1901_4	d9_1901_4	1901_4	97.86324786	1901	NA	NA	9/28/2018	11/26/2018	F	NA	NA	mFMT1	CDI	0	cef	no	11	d21	yWT	mFMT	Rc	HF10	BL6	SPF-Young	9	9	fecal	0	mouse	0.030381	0.997431	0.996756	0.998105	1.002576	1.001898	1.003255	0.014088	0.01073	0.017446	0.017939	33	54.375	40.040648	97.893264	42784	mFMT	0.393692	-0.086233	-0.449455	-0.546327	-0.184893	-0.145973	post-vanco	fecal
dn7_1191_1	dn7_1191_1	1191_1	89.65517241	1191	NA	NA	8/21/15	10/5/15	F	NA	NA	mFMT1	CDI	0	cef	yes	11	d42	yWT	mFMT	Rc	HF3	BL6	SPF-Young	-7	-7	fecal	NA	mouse	0.057746	0.052958	0.051857	0.054058	18.883017	18.498618	19.28373	3.693237	3.675896	3.710579	3.705695	327	357.692308	342.748827	386.815105	32231	mFMT	-0.114029	0.55728	-0.043296	0.221281	-0.389987	0.318837	pre-abx	fecal
dn7_1192_1	dn7_1192_1	1192_1	87.39130435	1192	NA	NA	9/29/2015	11/2/2015	M	NA	NA	none	CDI	0	cef	yes	11	d42	none	noFMT	Rc	HF4	BL6	SPF-Young	-7	-7	fecal	NA	mouse	0.078823	0.059283	0.057515	0.061052	16.868171	16.379488	17.38691	3.671505	3.648146	3.694864	3.68253	214	224	217.669951	241.248317	17656	noFMT	-0.01012	0.654585	-0.275259	0.139259	-0.319587	0.393439	pre-abx	fecal
dn7_1199_1	dn7_1199_1	1199_1	90.58823529	1199	NA	NA	5/7/2015	6/11/2015	F	NA	NA	hFMT1	CDI	0	cef	no	11	d21	D2_A	hFMT	Rc	HF1	BL6	SPF-Young	-7	-7	fecal	NA	mouse	0.053315	0.073267	0.071487	0.075046	13.648768	13.325122	13.988526	3.408523	3.383838	3.433207	3.424845	256	288.757576	271.856078	323.674916	18112	hFMT	-0.175798	0.401802	-0.228592	0.174767	-0.358281	0.111507	pre-abx	fecal
dn7_1200_1	dn7_1200_1	1200_1	88.82681564	1200	NA	NA	5/3/2015	6/11/2015	M	NA	NA	hFMT1	CDI	0	cef	no	11	d21	D2_A	hFMT	Rc	HF1	BL6	SPF-Young	-7	-7	fecal	NA	mouse	0.059302	0.067183	0.065862	0.068504	14.884702	14.597749	15.183163	3.308641	3.286428	3.330855	3.32671	251	308.30303	281.223606	359.64479	19053	hFMT	-0.145301	0.50998	-0.171582	0.208184	-0.380611	0.242281	pre-abx	fecal
dn7_1203_1	dn7_1203_1	1203_1	87.07482993	1203	NA	NA	5/3/2015	6/11/2015	F	NA	NA	none	CDI	0	cef	no	11	d21	none	noFMT	Rc	HF1	BL6	SPF-Young	-7	-7	fecal	NA	mouse	0.090891	0.055287	0.053605	0.05697	18.087345	17.553084	18.655149	3.614536	3.586719	3.642353	3.630236	199	230.714286	213.058516	270.543534	11743	noFMT	-0.139031	0.474431	-0.248432	0.170255	-0.359563	0.206561	pre-abx	fecal
dn7_1205_1	dn7_1205_1	1205_1	94.3231441	1205	NA	NA	5/3/2015	6/11/2015	M	NA	NA	mFMT1	CDI	0	cef	no	11	d21	yWT	mFMT	Rc	HF1	BL6	SPF-Young	-7	-7	fecal	NA	mouse	0.092711	0.046693	0.044734	0.048652	21.416313	20.553942	22.354217	3.870856	3.841472	3.90024	3.892877	231	278.222222	254.404289	326.279044	10375	mFMT	-0.056415	0.605993	-0.180654	0.201761	-0.32957	0.350515	pre-abx	fecal
dn7_1207_1	dn7_1207_1	1207_1	92.53731343	1207	NA	NA	5/7/2015	6/11/2015	M	NA	NA	none	CDI	0	cef	no	11	d21	none	noFMT	Rc	HF1	BL6	SPF-Young	-7	-7	fecal	NA	mouse	0.064759	0.058053	0.056474	0.059631	17.22578	16.769746	17.70731	3.620354	3.595903	3.644804	3.638797	266	312.666667	289.904559	357.103033	16901	noFMT	-0.217647	0.496534	-0.176561	0.254166	-0.372242	0.18917	pre-abx	fecal
dn7_1209_1	dn7_1209_1	1209_1	86.84210526	1209	NA	NA	5/7/2015	6/11/2015	F	NA	NA	mFMT1	CDI	0	cef	no	11	d21	yWT	mFMT	Rc	HF1	BL6	SPF-Young	-7	-7	fecal	NA	mouse	0.078716	0.051642	0.050436	0.052848	19.364124	18.922119	19.827273	3.670274	3.648012	3.692537	3.683314	246	277.533333	260.918935	312.650273	18838	mFMT	-0.03448	0.461948	-0.256893	0.090777	-0.357261	0.24449	pre-abx	fecal
dn7_1216_2	dn7_1216_2	1216_2	92.65536723	1216	NA	NA	5/12/2015	6/29/2015	F	NA	NA	none	CDI	0	cef	no	11	d42	none	noFMT	Rc	HF2	BL6	SPF-Young	-7	-7	fecal	NA	mouse	0.0606	0.069627	0.067505	0.07175	14.362191	13.937312	14.813789	3.630809	3.60576	3.655857	3.644211	237	274.84	254.867379	317.138537	17836	noFMT	-0.264528	0.526622	-0.260896	0.261664	-0.32066	0.191669	pre-abx	fecal
dn7_1217_1	dn7_1217_1	1217_1	96.17486339	1217	NA	NA	5/14/2015	6/29/2015	F	NA	NA	none	CDI	0	cef	no	11	d42	none	noFMT	Rc	HF2	BL6	SPF-Young	-7	-7	fecal	NA	mouse	0.077332	0.060145	0.058697	0.061593	16.626483	16.235527	17.036731	3.398958	3.37327	3.424646	3.420607	215	251.029412	232.81009	287.886689	12944	noFMT	-0.044365	0.523437	-0.13857	0.167499	-0.361158	0.309108	pre-abx	fecal
dn7_1223_3	dn7_1223_3	1223_3	92.39130435	1223	NA	NA	5/22/2015	6/29/2015	F	NA	NA	hFMT1	CDI	0	cef	no	11	d42	D2_A	hFMT	Rc	HF2	BL6	SPF-Young	-7	-7	fecal	NA	mouse	0.081931	0.050228	0.048828	0.051628	19.90927	19.369365	20.480138	3.766258	3.743302	3.789214	3.779433	243	269	254.877092	299.916287	17654	hFMT	-0.177661	0.560723	-0.122319	0.265885	-0.370278	0.279781	pre-abx	fecal
dn7_1225_1	dn7_1225_1	1225_1	95.14563107	1225	NA	NA	5/22/2015	6/29/2015	M	NA	NA	hFMT1	CDI	0	cef	no	11	d42	D2_A	hFMT	Rc	HF2	BL6	SPF-Young	-7	-7	fecal	NA	mouse	0.091951	0.045504	0.044213	0.046795	21.976288	21.369978	22.618007	3.763881	3.736621	3.791142	3.783959	239	281	259.582221	324.705036	11984	hFMT	-0.070563	0.539418	-0.15224	0.184404	-0.367266	0.308907	pre-abx	fecal
dn7_1225_2	dn7_1225_2	1225_2	91.85520362	1225	NA	NA	5/22/2015	6/29/2015	M	NA	NA	hFMT1	CDI	0	cef	no	11	d42	D2_A	hFMT	Rc	HF2	BL6	SPF-Young	-7	-7	fecal	NA	mouse	0.057525	0.073041	0.07106	0.075022	13.690966	13.329412	14.072682	3.438562	3.412145	3.46498	3.453959	238	255.5	245.600815	278.291734	15897	hFMT	-0.25745	0.480107	-0.148401	0.28194	-0.375321	0.150994	pre-abx	fecal
dn7_1268_1	dn7_1268_1	1268_1	96.04743083	1268	NA	NA	8/2/15	10/5/15	M	NA	NA	mFMT2	CDI	0	cef	yes	11	d42	yWT_spore	mFMT	Rc	HF3	BL6	SPF-Young	-7	-7	fecal	NA	mouse	0.055221	0.059569	0.057811	0.061326	16.787327	16.306241	17.297663	3.752294	3.733331	3.771257	3.765818	304	347.170732	326.626829	386.367357	27698	mFMT_other	0.032072	0.639171	-0.308945	0.119913	-0.302208	0.368223	pre-abx	fecal
dn7_1269_1	dn7_1269_1	1269_1	101.5873016	1269	NA	NA	8/3/15	10/5/15	M	NA	NA	mFMT3	CDI	0	cef	yes	11	d42	rWT	mFMT	Rc	HF3	BL6	SPF-Young	-7	-7	fecal	NA	mouse	0.074262	0.054962	0.053274	0.056651	18.194248	17.652032	18.770829	3.701947	3.679376	3.724517	3.716381	245	282.6	263.324905	322.149651	18258	mFMT_other	0.105696	0.654477	-0.23041	0.103305	-0.328351	0.432971	pre-abx	fecal
dn7_1269_2	dn7_1269_2	1269_2	98.12734082	1269	NA	NA	8/3/15	10/5/15	M	NA	NA	mFMT3	CDI	0	cef	yes	11	d42	rWT	mFMT	Rc	HF3	BL6	SPF-Young	-7	-7	fecal	NA	mouse	0.067602	0.051185	0.049694	0.052676	19.536859	18.983882	20.123018	3.83675	3.814503	3.858998	3.850899	289	348.111111	319.242781	404.535785	20519	mFMT_other	-0.03532	0.609641	-0.229314	0.1702	-0.349656	0.349067	pre-abx	fecal
dn7_1270_1	dn7_1270_1	1270_1	93.08510638	1270	NA	NA	8/9/15	10/5/15	F	NA	NA	mFMT2	CDI	0	cef	yes	11	d42	yWT_spore	mFMT	Rc	HF3	BL6	SPF-Young	-7	-7	fecal	NA	mouse	0.061694	0.062583	0.061096	0.064069	15.978847	15.608068	16.367672	3.53779	3.515345	3.560236	3.553144	259	295.029412	276.81009	331.886689	20074	mFMT_other	-0.139539	0.624578	-0.142458	0.211149	-0.341455	0.311546	pre-abx	fecal
dn7_1270_2	dn7_1270_2	1270_2	91.05263158	1270	NA	NA	8/9/15	10/5/15	F	NA	NA	mFMT2	CDI	0	cef	yes	11	d42	yWT_spore	mFMT	Rc	HF3	BL6	SPF-Young	-7	-7	fecal	NA	mouse	0.074325	0.059271	0.057988	0.060553	16.871792	16.514368	17.24503	3.442992	3.421591	3.464392	3.457067	227	249.677419	237.145082	277.691099	18840	mFMT_other	-0.021076	0.636369	-0.038366	0.209915	-0.357831	0.352939	pre-abx	fecal
dn7_1271_1	dn7_1271_1	1271_1	96.23655914	1271	NA	NA	8/14/15	10/5/15	F	NA	NA	mFMT3	CDI	0	cef	yes	11	d42	rWT	mFMT	Rc	HF3	BL6	SPF-Young	-7	-7	fecal	NA	mouse	0.07994	0.050238	0.049376	0.0511	19.905168	19.569288	20.252779	3.518014	3.499348	3.536681	3.532359	249	282.15	265.584874	315.260528	22690	mFMT_other	-7.92e-4	0.622564	-0.045655	0.198377	-0.385324	0.420835	pre-abx	fecal
dn7_1271_2	dn7_1271_2	1271_2	95.13513514	1271	NA	NA	8/14/15	10/5/15	F	NA	NA	mFMT3	CDI	0	cef	yes	11	d42	rWT	mFMT	Rc	HF3	BL6	SPF-Young	-7	-7	fecal	NA	mouse	0.067376	0.054168	0.053386	0.05495	18.46106	18.198343	18.731474	3.455477	3.440048	3.470905	3.467077	274	319.026316	297.471826	360.37458	33353	mFMT_other	0.001227	0.608814	-0.061	0.201581	-0.363999	0.39009	pre-abx	fecal
dn7_1271_3	dn7_1271_3	1271_3	95.02762431	1271	NA	NA	8/14/15	10/5/15	F	NA	NA	mFMT3	CDI	0	cef	yes	11	d42	rWT	mFMT	Rc	HF3	BL6	SPF-Young	-7	-7	fecal	NA	mouse	0.093947	0.051671	0.050572	0.05277	19.353058	18.949993	19.773641	3.525487	3.505447	3.545527	3.537826	206	219.405405	211.495638	238.699551	19033	mFMT_other	0.054259	0.578723	0.035186	0.187814	-0.310387	0.373999	pre-abx	fecal
dn7_1272_2	dn7_1272_2	1272_2	93.75	1272	NA	NA	8/10/15	10/5/15	F	NA	NA	mFMT4	CDI	0	cef	yes	11	d42	yRag	mFMT	Rc	HF3	BL6	SPF-Young	-7	-7	fecal	NA	mouse	0.065512	0.066656000000000007	0.065419	0.067894	15.002303	14.728781	15.286177	3.276397	3.259173	3.293622	3.288181	229	282	255.710439	334.164878	26838	mFMT_other	-0.125467	0.553541	0.011487	0.233169	-0.359792	0.303315	pre-abx	fecal
dn7_1273_1	dn7_1273_1	1273_1	94.44444444	1273	NA	NA	8/14/15	10/5/15	M	NA	NA	mFMT4	CDI	0	cef	yes	11	d42	yRag	mFMT	Rc	HF3	BL6	SPF-Young	-7	-7	fecal	NA	mouse	0.111811	0.033372	0.032423	0.034321	29.965409	29.137094	30.842196	4.014695	3.992752	4.036638	4.034526	268	289.196078	278.109218	312.441988	15341	mFMT_other	0.089592	0.669071	-0.08631	0.139668	-0.347559	0.458756	pre-abx	fecal
dn7_1273_2	dn7_1273_2	1273_2	96.34146341	1273	NA	NA	8/14/15	10/5/15	M	NA	NA	mFMT4	CDI	0	cef	yes	11	d42	yRag	mFMT	Rc	HF3	BL6	SPF-Young	-7	-7	fecal	NA	mouse	0.057772	0.064109	0.062822	0.065395	15.598468	15.291612	15.917892	3.462824	3.443655	3.481993	3.475724	270	318.617647	295.1787	363.875997	26410	mFMT_other	-0.096337	0.48994	-0.108505	0.16871	-0.376617	0.256369	pre-abx	fecal
dn7_1275_1	dn7_1275_1	1275_1	95.69892473	1275	NA	NA	8/21/15	10/5/15	F	NA	NA	mFMT1	CDI	0	cef	yes	11	d42	yWT	mFMT	Rc	HF3	BL6	SPF-Young	-7	-7	fecal	NA	mouse	0.153123	0.074212	0.071358	0.077066	13.474841	12.975822	14.013778	3.04953	3.016581	3.08248	3.066895	88	98.461538	91.289639	121.269235	5282	mFMT	0.043278	0.637467	0.088781	0.168102	-0.306716	0.418457	pre-abx	fecal
dn7_1275_2	dn7_1275_2	1275_2	93.04812834	1275	NA	NA	8/21/15	10/5/15	F	NA	NA	mFMT1	CDI	0	cef	yes	11	d42	yWT	mFMT	Rc	HF3	BL6	SPF-Young	-7	-7	fecal	NA	mouse	0.065381	0.078036	0.07535	0.080721	12.814637	12.388332	13.271327	3.32652	3.297015	3.356024	3.345047	196	214.7	203.992419	239.752712	11665	mFMT	-0.127724	0.627855	-0.021281	0.235079	-0.378335	0.382014	pre-abx	fecal
dn7_1291_1	dn7_1291_1	1291_1	92.55319149	1291	NA	NA	9/26/2015	11/2/2015	F	NA	NA	hFMT3	CDI	0	cef	yes	11	d42	R4_F	hFMT	Rc	HF4	BL6	SPF-Young	-7	-7	fecal	NA	mouse	0.099904	0.040038	0.03937	0.040707	24.976045	24.565907	25.40011	3.782571	3.767652	3.79749	3.791775	250	275.384615	262.054652	303.454774	32542	hFMT	-0.01717	0.654048	-0.260142	0.157009	-0.302111	0.366945	pre-abx	fecal
dn7_1291_2	dn7_1291_2	1291_2	94.93670886	1291	NA	NA	9/26/2015	11/2/2015	F	NA	NA	hFMT3	CDI	0	cef	yes	11	d42	R4_F	hFMT	Rc	HF4	BL6	SPF-Young	-7	-7	fecal	NA	mouse	0.056999	0.077287	0.075802	0.078772	12.938706	12.694787	13.192182	3.31496	3.297369	3.33255	3.323862	227	245.5	235.204231	268.716282	31735	hFMT	-0.251092	0.575132	-0.229871	0.23482	-0.334893	0.258937	pre-abx	fecal
dn7_1292_1	dn7_1292_1	1292_1	85	1292	NA	NA	9/28/2015	11/2/2015	F	NA	NA	hFMT4	CDI	0	cef	yes	11	d42	D4_A	hFMT	Rc	HF4	BL6	SPF-Young	-7	-7	fecal	NA	mouse	0.073976	0.05322	0.051775	0.054666	18.789844	18.292952	19.314483	3.728187	3.706248	3.750126	3.74279	254	270.840909	261.482374	291.904576	19651	hFMT	-0.07308	0.65658	-0.196539	0.185785	-0.356593	0.390094	pre-abx	fecal
