plateID	compound	DataFilename	SampleName	SampleID	SampleType	Level	Ret.Time	Area	Height	ISTDArea	ISTDHeight	AreaRatio	HeightRatio	Conc.	Std.Conc.	Deviation	%Dev	Accuracy	QCCheckResults	Mark	PeakStart	PeakEnd	T.Plate#	HETP	meter	TailingF.	TailingF(10%)	Resolution	k'	SeparationF.	Area%	Height%	USPWidth	Width(5%)	Width(10%)	Width(50%)	RelativeRetentionTime	Statistic
p4	butyrate	2018-07-05_092.lcd	GF2.PlateA	P4-F12	Unknown	NA	22.661	2618	77	NA	NA	NA	NA	0.38478	NA	NA	NA	NA	Quant.Range(Low)	NA	22.058	23.775	11062.656	13.559	73751.038	1.257	1.193	0.646	2.507	1.08	0.101	0.0572	0.862	1.25	1.03	0.521	1.457	*
p4	butyrate	2018-07-05_093.lcd	GF2.PlateA	P4-G01	Unknown	NA	22.669	788	25	NA	NA	NA	NA	0.1158	NA	NA	NA	NA	Quant.Range(Low)	NA	22.042	23.408	12925.193	11.605	86167.953	1.211	1.189	1.490	2.501	1.086	0.0204	0.0134	0.798	1.112	0.968	0.488	1.459	*
p4	butyrate	2018-07-05_094.lcd	GF2.PlateA	P4-G02	Unknown	NA	22.649	3068	86	NA	NA	NA	NA	0.45083	NA	NA	NA	NA	Quant.Range(Low)	 V 	22.108	23.775	9935.398	15.098	66235.984	1.309	1.270	1.384	2.496	1.088	0.0907	0.0501	0.909	1.411	1.133	0.526	1.456	*
p4	butyrate	2018-07-05_095.lcd	GF2.PlateA	P4-G03	Unknown	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	*
p4	butyrate	2018-07-05_096.lcd	GF2.PlateA	P4-G04	Unknown	NA	22.653	2119	61	NA	NA	NA	NA	0.31148	NA	NA	NA	NA	Quant.Range(Low)	NA	22.092	23.742	11521.473	13.019	76809.82	1.353	1.328	1.544	2.498	1.093	0.0717	0.0388	0.844	1.248	1.085	0.509	1.457	*
p4	butyrate	2018-07-05_097.lcd	GF2.PlateA	P4-G05	Unknown	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	*
p4	butyrate	2018-07-05_098.lcd	GF2.PlateA	P4-G06	Unknown	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	*
p4	butyrate	2018-07-05_099.lcd	GF2.PlateA	P4-G07	Unknown	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	*
p4	butyrate	2018-07-05_100.lcd	GF2.PlateA	P4-G08	Unknown	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	*
p4	butyrate	2018-07-05_101.lcd	GF2.PlateA	P4-G09	Unknown	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	*
p4	butyrate	2018-07-05_102.lcd	GF2.PlateA	P4-G10	Unknown	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	*
p4	butyrate	2018-07-05_103.lcd	GF2.PlateA	P4-G11	Unknown	NA	22.62	1841	55	NA	NA	NA	NA	0.27059	NA	NA	NA	NA	Quant.Range(Low)	NA	22.075	23.792	11107.815	13.504	74052.102	1.282	1.138	1.467	2.498	1.077	0.0583	0.0356	0.858	1.178	0.967	0.513	1.456	*
p4	butyrate	2018-07-05_104.lcd	GF2.PlateA	P4-G12	Unknown	NA	22.621	2550	71	NA	NA	NA	NA	0.37475	NA	NA	NA	NA	Quant.Range(Low)	 V 	22.108	23.592	9798.708	15.308	65324.718	--	--	1.202	2.499	1.08	0.0926	0.0505	0.914	0	0	0.542	1.455	*
p4	butyrate	2018-07-05_105.lcd	GF2.PlateA	P4-H01	Unknown	NA	22.612	739	28	NA	NA	NA	NA	0.10858	NA	NA	NA	NA	Quant.Range(Low)	S  	22.042	23.792	14404.119	10.414	96027.46	0.911	0.942	1.517	2.497	1.078	0.0189	0.0155	0.754	0.917	0.828	0.455	1.457	*
p4	butyrate	2018-07-05_106.lcd	GF2.PlateA	P4-H02	Unknown	NA	22.62	316	13	NA	NA	NA	NA	0.04647	NA	NA	NA	NA	Quant.Range(Low)	NA	22.275	23.125	21991.056	6.821	146607.038	1.160	1.099	1.618	2.504	1.085	0.0115	0.0107	0.61	0.758	0.685	0.391	1.456	*
p4	butyrate	2018-07-05_107.lcd	GF2.PlateA	P4-H03	Unknown	NA	22.596	269	11	NA	NA	NA	NA	0.03947	NA	NA	NA	NA	Quant.Range(Low)	NA	22.292	23.225	18372.448	8.164	122482.984	1.426	1.364	1.590	2.497	1.088	0.0108	0.0095	0.667	0.84	0.751	0.414	1.456	*
p4	butyrate	2018-07-05_108.lcd	GF2.PlateA	P4-H04	Unknown	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	*
p4	butyrate	2018-07-05_109.lcd	GF2.PlateA	P4-H05	Unknown	NA	22.586	74	6	NA	NA	NA	NA	0.0108	NA	NA	NA	NA	Quant.Range(Low)	 V 	22.558	22.992	33026.348	4.542	220175.654	--	--	1.511	2.489	1.087	0.0025	0.0046	0.497	0	0	0	1.453	*
p4	butyrate	2018-07-05_110.lcd	GF2.PlateA	P4-H06	Unknown	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	*
p4	butyrate	2018-07-05_111.lcd	GF2.PlateA	P4-H07	Unknown	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	*
p4	butyrate	2018-07-05_112.lcd	GF2.PlateA	P4-H08	Unknown	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	*
p4	butyrate	2018-07-05_113.lcd	GF2.PlateA	P4-H09	Unknown	NA	22.764	772	21	NA	NA	NA	NA	0.11343	NA	NA	NA	NA	Quant.Range(Low)	NA	22.325	23.625	9742.081	15.397	64947.206	1.409	1.368	1.308	2.5	1.092	0.0271	0.0152	0.923	1.186	1.098	0.567	1.456	*
p4	butyrate	2018-07-05_114.lcd	GF2.PlateA	P4-H10	Unknown	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	*
p4	butyrate	2018-07-05_115.lcd	GF2.PlateA	P4-H11	Unknown	NA	22.782	2311	57	NA	NA	NA	NA	0.33957	NA	NA	NA	NA	Quant.Range(Low)	NA	22.142	23.742	7524.53	19.935	50163.531	1.260	1.218	1.292	2.494	1.089	0.0784	0.0367	1.051	1.378	1.208	0.618	1.457	*
p4	butyrate	2018-07-05_116.lcd	Water	BLANK	Unknown	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	*
p4	butyrate	2018-07-05_117.lcd	40 mM Mix	STD-0111	Unknown	NA	22.703	646643	11972	NA	NA	NA	NA	95.03418	NA	NA	NA	NA	Quant.Range(High)	 V 	21.708	24.508	5462.49	27.46	36416.598	--	--	1.683	2.587	1.137	3.2632	1.9689	1.229	0	0	0.712	1.453	*
p4	butyrate	2018-07-05_118.lcd	20 mM Mix	STD-0112	Unknown	NA	22.726	323879	6189	NA	NA	NA	NA	47.59897	NA	NA	NA	NA	Quant.Range(High)	 V 	21.725	24.525	5960.809	25.164	39738.725	--	--	1.756	2.594	1.137	3.2939	2.0032	1.177	0	0	0.681	1.455	*
p4	butyrate	2018-07-05_119.lcd	10 mM Mix	STD-0113	Unknown	NA	22.748	152289	2913	NA	NA	NA	NA	22.38117	NA	NA	NA	NA	Quant.Range(High)	 V 	21.742	24.558	5979.224	25.087	39861.491	--	--	1.758	2.604	1.137	3.5385	2.137	1.177	0	0	0.681	1.455	*
p4	butyrate	2018-07-05_120.lcd	5 mM Mix	STD-0114	Unknown	NA	22.753	80521	1572	NA	NA	NA	NA	11.83385	NA	NA	NA	NA	NA	 V 	21.742	24.558	6107.375	24.56	40715.831	--	--	1.775	2.623	1.137	3.3132	2.0249	1.165	0	0	0.674	1.456	*
p4	butyrate	2018-07-05_121.lcd	2.5 mM Mix	STD-0115	Unknown	NA	22.766	41667	801	NA	NA	NA	NA	6.12367	NA	NA	NA	NA	NA	SV 	21.792	24.492	5987.213	25.053	39914.754	--	--	1.753	2.258	1.144	3.4024	2.0801	1.177	0	0	0.683	1.456	*
p4	butyrate	2018-07-05_122.lcd	1 mM Mix	STD-0116	Unknown	NA	22.778	17258	327	NA	NA	NA	NA	2.53636	NA	NA	NA	NA	NA	 V 	21.808	24.108	5769.919	25.997	38466.126	--	--	1.628	2.258	1.145	3.7679	2.2559	1.199	0	0	0.702	1.457	*
p4	butyrate	2018-07-05_123.lcd	0.5 mM Mix	STD-0117	Unknown	NA	22.755	11027	200	NA	NA	NA	NA	1.62052	NA	NA	NA	NA	NA	 V 	21.825	24.108	5167.424	29.028	34449.493	--	--	1.485	2.254	1.145	3.7808	2.1987	1.266	0	0	0.73	1.455	*
p4	butyrate	2018-07-05_124.lcd	0.25 mM Mix	STD-0118	Unknown	NA	22.763	3051	78	NA	NA	NA	NA	0.44846	NA	NA	NA	NA	Quant.Range(Low)	NA	22.142	23.908	8177.67	18.343	54517.8	1.269	1.200	1.642	2.251	1.147	2.0226	1.7066	1.007	1.355	1.146	0.601	1.456	*
p4	butyrate	2018-07-05_125.lcd	0.1 mM Mix	STD-0119	Unknown	NA	22.769	1090	31	NA	NA	NA	NA	0.16016	NA	NA	NA	NA	Quant.Range(Low)	NA	22.192	23.525	8485.229	17.678	56568.194	1.133	1.105	--	2.238	1.182	1.642	1.6302	0.989	1.163	1.08	0.57	1.456	*
p4	lactate	2018-07-05_000.lcd	No injection	BLANK	Unknown	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	*
p4	lactate	2018-07-05_001.lcd	40 mM Mix	STD-0111	Unknown	NA	12.958	806639	26841	NA	NA	NA	NA	96.81269	NA	NA	NA	NA	Quant.Range(High)	 V 	12.708	13.883	4239.648	35.380	28264.318	--	--	0.808	1.311	1.091	4.056	4.2806	0.796	0	0	0	0.83	*
p4	lactate	2018-07-05_002.lcd	20 mM Mix	STD-0112	Unknown	NA	12.959	397711	13288	NA	NA	NA	NA	47.73318	NA	NA	NA	NA	Quant.Range(High)	 V 	12.708	13.883	4276.096	35.079	28507.309	--	--	0.808	1.049	1.101	4.0279	4.2056	0.793	0	0	0	0.83	*
p4	lactate	2018-07-05_003.lcd	10 mM Mix	STD-0113	Unknown	NA	12.961	172281	5703	NA	NA	NA	NA	20.67719	NA	NA	NA	NA	Quant.Range(High)	 V 	12.708	13.892	4193.523	35.769	27956.82	--	--	0.799	1.055	1.1	3.9929	4.1057	0.801	0	0	0	0.83	*
p4	lactate	2018-07-05_004.lcd	5 mM Mix	STD-0114	Unknown	NA	12.959	98330	3279	NA	NA	NA	NA	11.80156	NA	NA	NA	NA	NA	 V 	12.708	13.892	4247.677	35.313	28317.849	--	--	0.806	1.065	1.1	4.0771	4.1759	0.795	0	0	0	0.83	*
p4	lactate	2018-07-05_005.lcd	2.5 mM Mix	STD-0115	Unknown	NA	12.959	50321	1643	NA	NA	NA	NA	6.03946	NA	NA	NA	NA	NA	 V 	12.708	13.917	4110.715	36.490	27404.769	--	--	0.797	0.855	1.114	4.1281	4.1942	0.809	0	0	0	0.83	*
p4	lactate	2018-07-05_006.lcd	1 mM Mix	STD-0116	Unknown	NA	12.965	17727	585	NA	NA	NA	NA	2.12756	NA	NA	NA	NA	NA	 V 	12.708	13.9	4234.646	35.422	28230.972	--	--	0.800	0.854	1.113	3.8276	3.9871	0.797	0	0	0	0.83	*
p4	lactate	2018-07-05_007.lcd	0.5 mM Mix	STD-0117	Unknown	NA	12.966	11457	368	NA	NA	NA	NA	1.37504	NA	NA	NA	NA	NA	 V 	12.717	13.967	4126.996	36.346	27513.303	--	--	0.789	0.854	1.112	3.8403	3.9339	0.807	0	0	0	0.83	*
p4	lactate	2018-07-05_008.lcd	0.25 mM Mix	STD-0118	Unknown	NA	12.956	5043	165	NA	NA	NA	NA	0.60532	NA	NA	NA	NA	NA	 V 	12.7	13.942	4711.617	31.836	31410.782	--	--	0.829	0.853	1.111	3.513	3.6881	0.755	0	0	0.475	0.831	*
p4	lactate	2018-07-05_009.lcd	0.1 mM Mix	STD-0119	Unknown	NA	12.956	1341	58	NA	NA	NA	NA	0.16093	NA	NA	NA	NA	Quant.Range(Low)	 V 	12.708	13.275	5118.240	29.307	34121.598	--	--	0.899	0.848	1.114	2.067	2.9501	0.724	0	0	0.406	0.829	*
p4	lactate	2018-07-05_010.lcd	Water	BLANK	Unknown	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	*
p4	lactate	2018-07-05_011.lcd	GF2.PlateA	P4-A01	Unknown	NA	12.975	25067	1033	NA	NA	NA	NA	3.00855	NA	NA	NA	NA	NA	NA	12.55	13.892	7144.726	20.995	47631.504	1.455	1.369	1.271	0.999	1.108	0.7536	0.6453	0.614	0.915	0.756	0.356	0.831	*
p4	lactate	2018-07-05_012.lcd	GF2.PlateA	P4-A02	Unknown	NA	12.971	12454	527	NA	NA	NA	NA	1.49472	NA	NA	NA	NA	NA	NA	12.608	13.85	7656.294	19.592	51041.962	1.586	1.472	1.203	0.999	1.107	0.3985	0.3376	0.593	0.909	0.758	0.345	0.831	*
p4	lactate	2018-07-05_013.lcd	GF2.PlateA	P4-A03	Unknown	NA	12.97	88716	2949	NA	NA	NA	NA	10.64765	NA	NA	NA	NA	NA	NA	11.992	14.717	5964.793	25.148	39765.289	1.228	1.329	5.105	1.357	1.749	2.7361	1.9171	0.672	1.346	1.005	0.387	0.844	*
p4	lactate	2018-07-05_014.lcd	GF2.PlateA	P4-A04	Unknown	NA	12.976	85228	2800	NA	NA	NA	NA	10.2291	NA	NA	NA	NA	NA	NA	12	14.7	5898.028	25.432	39320.186	1.242	1.358	5.661	1.345	1.756	2.6159	1.7898	0.676	1.362	1.022	0.39	0.843	*
p4	lactate	2018-07-05_015.lcd	GF2.PlateA	P4-A05	Unknown	NA	12.825	1947	125	NA	NA	NA	NA	0.23364	NA	NA	NA	NA	Quant.Range(Low)	NA	12.817	13.275	--	--	0	--	--	--	0.977	1.076	0.0746	0.0904	0	0	0	0	0.822	*
p4	lactate	2018-07-05_016.lcd	GF2.PlateA	P4-A06	Unknown	NA	12.971	289	24	NA	NA	NA	NA	0.03471	NA	NA	NA	NA	Quant.Range(Low)	NA	12.817	13.2	24299.767	6.173	161998.448	1.152	1.125	1.283	1	1.103	0.0111	0.0177	0.333	0.342	0.32	0.211	0.832	*
p4	lactate	2018-07-05_017.lcd	GF2.PlateA	P4-A07	Unknown	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	*
p4	lactate	2018-07-05_018.lcd	GF2.PlateA	P4-A08	Unknown	NA	12.97	1320	68	NA	NA	NA	NA	0.15843	NA	NA	NA	NA	Quant.Range(Low)	NA	12.725	13.258	9679.326	15.497	64528.839	--	--	1.094	1	1.1	0.0479	0.0489	0.527	0	0	0.326	0.832	*
p4	lactate	2018-07-05_019.lcd	GF2.PlateA	P4-A09	Unknown	NA	12.956	4897	253	NA	NA	NA	NA	0.58773	NA	NA	NA	NA	NA	NA	12.708	13.292	10321.556	14.533	68810.375	--	--	1.135	1	1.097	0.1748	0.1768	0.51	0	0	0.3	0.831	*
p4	lactate	2018-07-05_020.lcd	GF2.PlateA	P4-A10	Unknown	NA	12.921	7686	331	NA	NA	NA	NA	0.92245	NA	NA	NA	NA	NA	NA	12.767	13.2	842.881	177.961	5619.21	--	--	0.407	0.994	1.091	0.2605	0.2245	1.78	0	0	0	0.829	*
p4	lactate	2018-07-05_021.lcd	GF2.PlateA	P4-A11	Unknown	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	*
p4	lactate	2018-07-05_022.lcd	GF2.PlateA	P4-A12	Unknown	NA	12.961	3121	147	NA	NA	NA	NA	0.37463	NA	NA	NA	NA	Quant.Range(Low)	NA	12.708	13.3	8135.018	18.439	54233.453	--	--	1.039	1	1.108	0.1105	0.1035	0.575	0	0	0.346	0.832	*
p4	lactate	2018-07-05_023.lcd	GF2.PlateA	P4-B01	Unknown	NA	12.95	19792	960	NA	NA	NA	NA	2.37544	NA	NA	NA	NA	NA	NA	12.658	13.642	9017.391	16.635	60115.939	1.439	1.352	1.178	0.999	1.107	0.745	0.6853	0.545	0.713	0.613	0.318	0.831	*
p4	lactate	2018-07-05_024.lcd	GF2.PlateA	P4-B02	Unknown	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	*
p4	lactate	2018-07-05_025.lcd	GF2.PlateA	P4-B03	Unknown	NA	12.953	93679	3661	NA	NA	NA	NA	11.2434	NA	NA	NA	NA	NA	NA	12.55	13.992	6670.464	22.487	44469.762	1.505	1.441	1.405	0.998	1.108	3.1887	2.5077	0.634	0.978	0.818	0.367	0.832	*
p4	lactate	2018-07-05_026.lcd	GF2.PlateA	P4-B04	Unknown	NA	13.183	76	5	NA	NA	NA	NA	0.00914	NA	NA	NA	NA	Quant.Range(Low)	NA	12.858	13.192	--	--	0	--	--	--	1.036	1.136	0.0028	0.0037	0	0	0	0	0.846	*
p4	lactate	2018-07-05_027.lcd	GF2.PlateA	P4-B05	Unknown	NA	12.946	5256	269	NA	NA	NA	NA	0.6308	NA	NA	NA	NA	NA	NA	12.708	13.342	10894.793	13.768	72631.952	--	--	1.139	1.001	1.098	0.1916	0.1885	0.496	0	0	0.29	0.831	*
p4	lactate	2018-07-05_028.lcd	GF2.PlateA	P4-B06	Unknown	NA	12.944	24600	1015	NA	NA	NA	NA	2.95247	NA	NA	NA	NA	NA	NA	12.567	13.875	7305.915	20.531	48706.1	1.565	1.494	1.208	1.001	1.106	0.8497	0.7133	0.606	0.92	0.782	0.351	0.831	*
p4	lactate	2018-07-05_029.lcd	GF2.PlateA	P4-B07	Unknown	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	*
p4	lactate	2018-07-05_030.lcd	GF2.PlateA	P4-B08	Unknown	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	*
p4	lactate	2018-07-05_031.lcd	GF2.PlateA	P4-B09	Unknown	NA	12.904	1431	69	NA	NA	NA	NA	0.17172	NA	NA	NA	NA	Quant.Range(Low)	NA	12.7	13.242	5644.744	26.573	37631.626	--	--	0.819	0.993	1.095	0.0504	0.0476	0.687	0	0	0	0.828	*
p4	lactate	2018-07-05_032.lcd	GF2.PlateA	P4-B10	Unknown	NA	12.683	405	41	NA	NA	NA	NA	0.04857	NA	NA	NA	NA	Quant.Range(Low)	NA	12.675	13.167	--	--	0	--	--	--	0.958	1.059	0.0123	0.0265	0	0	0	0	0.814	*
p4	lactate	2018-07-05_033.lcd	GF2.PlateA	P4-B11	Unknown	NA	12.938	16211	626	NA	NA	NA	NA	1.94562	NA	NA	NA	NA	NA	NA	12.658	13.717	6222.882	24.105	41485.882	--	--	0.938	0.999	1.101	0.522	0.4188	0.656	0	0	0.376	0.831	*
p4	lactate	2018-07-05_034.lcd	GF2.PlateA	P4-B12	Unknown	NA	12.94	39862	1500	NA	NA	NA	NA	4.78425	NA	NA	NA	NA	NA	NA	12.592	13.833	6380.229	23.510	42534.862	--	--	0.931	0.999	1.101	1.2855	0.9883	0.648	0	0	0.372	0.831	*
p4	lactate	2018-07-05_035.lcd	GF2.PlateA	P4-C01	Unknown	NA	12.947	1038	61	NA	NA	NA	NA	0.12458	NA	NA	NA	NA	Quant.Range(Low)	NA	12.742	13.258	12939.756	11.592	86265.039	--	--	1.167	0.999	1.106	0.0365	0.0428	0.455	0	0	0.266	0.831	*
p4	lactate	2018-07-05_036.lcd	GF2.PlateA	P4-C02	Unknown	NA	12.951	858	47	NA	NA	NA	NA	0.103	NA	NA	NA	NA	Quant.Range(Low)	NA	12.75	13.2	8788.797	17.067	58591.978	--	--	1.025	1	1.107	0.0302	0.0328	0.553	0	0	0	0.832	*
p4	lactate	2018-07-05_037.lcd	GF2.PlateA	P4-C03	Unknown	NA	12.927	10766	295	NA	NA	NA	NA	1.29213	NA	NA	NA	NA	NA	NA	12.708	13.9	2345.515	63.952	15636.769	--	--	0.639	0.996	1.098	0.3989	0.2106	1.068	0	0	0	0.83	*
p4	lactate	2018-07-05_038.lcd	GF2.PlateA	P4-C04	Unknown	NA	12.946	161	15	NA	NA	NA	NA	0.01931	NA	NA	NA	NA	Quant.Range(Low)	NA	12.817	13.167	26726.512	5.612	178176.747	1.261	1.242	1.462	1.343	1.092	0.0051	0.0097	0.317	0.316	0.302	0.202	0.832	*
p4	lactate	2018-07-05_039.lcd	GF2.PlateA	P4-C05	Unknown	NA	12.943	61560	2019	NA	NA	NA	NA	7.38843	NA	NA	NA	NA	NA	S  	11.992	14.683	5837.626	25.695	38917.507	1.196	1.358	4.529	1.353	1.56	2.1542	1.4181	0.678	1.371	1.015	0.392	0.832	*
p4	lactate	2018-07-05_040.lcd	GF2.PlateA	P4-C06	Unknown	NA	12.944	20693	776	NA	NA	NA	NA	2.48353	NA	NA	NA	NA	NA	NA	12.492	13.975	6698.600	22.393	44657.337	1.637	1.622	1.293	1.342	1.096	0.6329	0.5085	0.633	1.054	0.909	0.367	0.833	*
p4	lactate	2018-07-05_041.lcd	GF2.PlateA	P4-C07	Unknown	NA	12.94	105164	3701	NA	NA	NA	NA	12.62181	NA	NA	NA	NA	NA	NA	12.55	13.875	5798.817	25.867	38658.781	--	--	0.692	1.348	1.085	3.7807	2.6047	0.68	0	0	0.392	0.831	*
p4	lactate	2018-07-05_042.lcd	GF2.PlateA	P4-C08	Unknown	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	*
p4	lactate	2018-07-05_043.lcd	GF2.PlateA	P4-C09	Unknown	NA	12.938	82243	2806	NA	NA	NA	NA	9.87077	NA	NA	NA	NA	NA	NA	11.992	14.1	5797.084	25.875	38647.23	1.253	1.350	3.335	1.348	1.332	2.7708	1.9497	0.68	1.249	0.971	0.392	0.832	*
p4	lactate	2018-07-05_044.lcd	GF2.PlateA	P4-C10	Unknown	NA	12.916	218	17	NA	NA	NA	NA	0.02616	NA	NA	NA	NA	Quant.Range(Low)	NA	12.758	13.208	20477.185	7.325	136514.564	1.370	1.312	1.236	0.994	1.101	0.0081	0.0124	0.361	0.406	0.368	0.214	0.83	*
p4	lactate	2018-07-05_045.lcd	GF2.PlateA	P4-C11	Unknown	NA	12.946	8970	260	NA	NA	NA	NA	1.07654	NA	NA	NA	NA	NA	NA	12.667	13.908	3715.359	40.373	24769.057	--	--	0.812	0.999	1.103	0.344	0.1929	0.85	0	0	0.501	0.835	*
p4	lactate	2018-07-05_046.lcd	GF2.PlateA	P4-C12	Unknown	NA	12.947	4878	150	NA	NA	NA	NA	0.58548	NA	NA	NA	NA	NA	NA	12.708	14.1	9351.172	16.041	62341.149	2.810	2.866	1.073	1.001	1.105	0.171	0.105	0.536	1.201	1.139	0.307	0.832	*
p4	lactate	2018-07-05_047.lcd	GF2.PlateA	P4-D01	Unknown	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	*
p4	lactate	2018-07-05_048.lcd	GF2.PlateA	P4-D02	Unknown	NA	12.951	3348	131	NA	NA	NA	NA	0.40187	NA	NA	NA	NA	Quant.Range(Low)	NA	12.633	13.825	7578.638	19.792	50524.25	1.888	1.877	1.287	1	1.107	0.1099	0.0869	0.595	0.965	0.876	0.35	0.832	*
p4	lactate	2018-07-05_049.lcd	GF2.PlateA	P4-D03	Unknown	NA	12.987	1197	41	NA	NA	NA	NA	0.14361	NA	NA	NA	NA	Quant.Range(Low)	NA	12.742	13.808	9529.766	15.740	63531.774	2.189	2.186	1.327	1.005	1.111	0.0382	0.0271	0.532	1.008	0.945	0.332	0.834	*
p4	lactate	2018-07-05_050.lcd	GF2.PlateA	P4-D04	Unknown	NA	12.979	651	26	NA	NA	NA	NA	0.07812	NA	NA	NA	NA	Quant.Range(Low)	S  	12.8	13.758	9307.203	16.117	62048.019	2.684	2.641	1.441	1.005	1.195	0.0183	0.0159	0.538	0.919	0.866	0.336	0.833	*
p4	lactate	2018-07-05_051.lcd	GF2.PlateA	P4-D05	Unknown	NA	13.004	1264	39	NA	NA	NA	NA	0.15165	NA	NA	NA	NA	Quant.Range(Low)	NA	12.758	13.833	6388.548	23.480	42590.321	2.124	2.122	1.375	1.01	1.198	0.038	0.0246	0.651	0.987	0.941	0.394	0.835	*
p4	lactate	2018-07-05_052.lcd	GF2.PlateA	P4-D06	Unknown	NA	12.941	25212	967	NA	NA	NA	NA	3.02593	NA	NA	NA	NA	NA	NA	12.517	13.95	6614.810	22.676	44098.734	1.610	1.557	1.305	0.999	1.109	0.8196	0.6429	0.636	1.011	0.858	0.369	0.831	*
p4	lactate	2018-07-05_053.lcd	GF2.PlateA	P4-D07	Unknown	NA	12.923	7383	254	NA	NA	NA	NA	0.88607	NA	NA	NA	NA	NA	 V 	12.717	14.008	4651.061	32.251	31007.075	--	--	0.851	0.996	1.1	0.2419	0.1698	0.758	0	0	0	0.83	*
p4	lactate	2018-07-05_054.lcd	GF2.PlateA	P4-D08	Unknown	NA	12.945	4413	162	NA	NA	NA	NA	0.52962	NA	NA	NA	NA	NA	NA	12.625	13.958	7772.774	19.298	51818.493	2.022	1.975	1.607	0.998	1.227	0.1558	0.1147	0.587	1.106	0.977	0.347	0.831	*
