compound	SampleID	PlCID	plateID	SampleName	SampleType	Ret.Time	Area	PeakStart	PeakEnd	STDID	minRT	maxRT	PeakQual	sampleID	DNA_Plate	concentration_mM	dilution	r2	slope	intercept	calc_conc	calc_conc_adj
succinate	P4-D10	p4_succinate	p4	GF2.PlateA	Unknown	12.351	4365	12.092	12.858	NA	12.314	12.395	OK	dn11_1800_2	GF2.notExtracted	NA	0.1	0.997440917657368	3.94846287957817e-05	0.156533377556296	0.328883782249883	3.28883782249883
succinate	P2-E12	p2_succinate	p2	GF2.PlateA	Unknown	12.364	6163	11.625	12.767	NA	12.342	12.392	OK	d41_2933	GF2.PlateB	NA	0.1	0.997440917657368	3.94846287957817e-05	0.156533377556296	0.399877144824699	3.99877144824699
succinate	P1-B05	p1_succinate	p1	GF2.PlateA	Unknown	12.379	2357	12.008	12.692	NA	12.333	12.395	OK	d22_3765	GF2.PlateA	NA	0.1	0.997440917657368	3.94846287957817e-05	0.156533377556296	0.249598647627954	2.49598647627954
succinate	P3-D01	p3_succinate	p3	GF2.PlateA	Unknown	12.311	189	12.1	12.467	NA	12.334	12.37	OK	d1_1803_2	GF2.plateD	NA	0.1	0.997440917657368	3.94846287957817e-05	0.156533377556296	0.163995972398699	1.63995972398699
succinate	P1-G02	p1_succinate	p1	GF2.PlateA	Unknown	12.387	5774	11.992	12.725	NA	12.333	12.395	OK	d4_5957	GF2.PlateA	NA	0.1	0.997440917657368	3.94846287957817e-05	0.156533377556296	0.38451762422314	3.8451762422314
succinate	P1-A02	p1_succinate	p1	GF2.PlateA	Unknown	12.466	5957	12.05	12.85	NA	12.333	12.395	Reject	GF2_hMb1A_input	GF2.PlateA	NA	0.1	0.997440917657368	3.94846287957817e-05	0.156533377556296	NA	NA
succinate	P4-B09	p4_succinate	p4	GF2.PlateA	Unknown	12.349	2593	12.025	12.7	NA	12.314	12.395	OK	d18_1800_2	GF2.plateD	NA	0.1	0.997440917657368	3.94846287957817e-05	0.156533377556296	0.258917020023758	2.58917020023758
succinate	P2-E05	p2_succinate	p2	GF2.PlateA	Unknown	12.383	2393	12.067	12.658	NA	12.342	12.392	OK	d22_3827	GF2.PlateB	NA	0.1	0.997440917657368	3.94846287957817e-05	0.156533377556296	0.251020094264602	2.51020094264602
succinate	P4-C08	p4_succinate	p4	GF2.PlateA	Unknown	12.347	26429	11.842	13.217	NA	12.314	12.395	OK	cecal_d21_1802_2	GF2.plateD	NA	0.1	0.997440917657368	3.94846287957817e-05	0.156533377556296	1.20007263200001	12.0007263200001
succinate	P2-F02	p2_succinate	p2	GF2.PlateA	Unknown	12.383	23362	11.658	12.8	NA	12.342	12.392	OK	d1_5969	GF2.PlateB	NA	0.1	0.997440917657368	3.94846287957817e-05	0.156533377556296	1.07897327548335	10.7897327548335
succinate	P2-B09	p2_succinate	p2	GF2.PlateA	Unknown	12.361	8334	12.15	12.575	NA	12.342	12.392	OK	d29_3844	GF2.PlateB	NA	0.1	0.997440917657368	3.94846287957817e-05	0.156533377556296	0.485598273940341	4.85598273940341
succinate	P1-A04	p1_succinate	p1	GF2.PlateA	Unknown	12.342	4120	11.992	12.675	NA	12.333	12.395	OK	d38_5969	GF2.PlateA	NA	0.1	0.997440917657368	3.94846287957817e-05	0.156533377556296	0.319210048194917	3.19210048194917
succinate	P2-C06	p2_succinate	p2	GF2.PlateA	Unknown	12.412	953	12.1	12.667	NA	12.342	12.392	OK	d24_2956	GF2.PlateB	NA	0.1	0.997440917657368	3.94846287957817e-05	0.156533377556296	0.194162228798676	1.94162228798676
succinate	P3-G09	p3_succinate	p3	GF2.PlateA	Unknown	12.38	6126	11.825	12.842	NA	12.334	12.37	OK	d34_2949	GF2.PlateC	NA	0.1	0.997440917657368	3.94846287957817e-05	0.156533377556296	0.398416213559255	3.98416213559255
succinate	P1-C04	p1_succinate	p1	GF2.PlateA	Unknown	12.392	1171	12.083	12.675	NA	12.333	12.395	OK	d22_5925	GF2.PlateA	NA	0.1	0.997440917657368	3.94846287957817e-05	0.156533377556296	0.202769877876156	2.02769877876156
succinate	P4-E10	p4_succinate	p4	GF2.PlateA	Unknown	12.265	941	11.9	12.575	NA	12.314	12.395	Reject	d36_2904	GF2.PlateC	NA	0.1	0.997440917657368	3.94846287957817e-05	0.156533377556296	NA	NA
succinate	P1-H07	p1_succinate	p1	GF2.PlateA	Unknown	12.379	17271	12.008	12.842	NA	12.333	12.395	OK	d25_5978	GF2.PlateA	NA	0.1	0.997440917657368	3.94846287957817e-05	0.156533377556296	0.838472401488242	8.38472401488242
succinate	P1-B09	p1_succinate	p1	GF2.PlateA	Unknown	12.347	22065	11.6	12.758	NA	12.333	12.395	OK	d26_3830	GF2.PlateA	NA	0.1	0.997440917657368	3.94846287957817e-05	0.156533377556296	1.02776171193522	10.2776171193522
succinate	P1-A05	p1_succinate	p1	GF2.PlateA	Unknown	12.366	5082	12.017	12.675	NA	12.333	12.395	OK	d21_3739	GF2.PlateA	NA	0.1	0.997440917657368	3.94846287957817e-05	0.156533377556296	0.357194261096459	3.57194261096459
succinate	P2-E08	p2_succinate	p2	GF2.PlateA	Unknown	12.368	43653	11.683	12.808	NA	12.342	12.392	OK	d29_3830	GF2.PlateB	NA	0.1	0.997440917657368	3.94846287957817e-05	0.156533377556296	1.88015587837856	18.8015587837856
succinate	P4-C11	p4_succinate	p4	GF2.PlateA	Unknown	12.342	5904	12	12.667	NA	12.314	12.395	OK	dn7_1806_3	GF2.plateD	NA	0.066	0.997440917657368	3.94846287957817e-05	0.156533377556296	0.389650625966591	5.90379736313017
succinate	P2-G09	p2_succinate	p2	GF2.PlateA	Unknown	12.337	2377	11.908	12.767	NA	12.342	12.392	OK	d34_5964	GF2.PlateB	NA	0.1	0.997440917657368	3.94846287957817e-05	0.156533377556296	0.250388340203869	2.50388340203869
succinate	P3-C10	p3_succinate	p3	GF2.PlateA	Unknown	12.361	461	12.117	12.608	NA	12.334	12.37	OK	dn11_1806_4	GF2.plateD	NA	0.1	0.997440917657368	3.94846287957817e-05	0.156533377556296	0.174735791431151	1.74735791431151
succinate	P4-A11	p4_succinate	p4	GF2.PlateA	Unknown	12.362	13971	11.95	13.067	NA	12.314	12.395	OK	d4_1802_2	GF2.plateD	NA	0.1	0.997440917657368	3.94846287957817e-05	0.156533377556296	0.708173126462162	7.08173126462162
succinate	P2-E09	p2_succinate	p2	GF2.PlateA	Unknown	12.355	1218	11.975	12.658	NA	12.342	12.392	OK	d34_4914	GF2.PlateB	NA	0.1	0.997440917657368	3.94846287957817e-05	0.156533377556296	0.204625655429558	2.04625655429558
succinate	P2-C01	p2_succinate	p2	GF2.PlateA	Unknown	NA	0	NA	NA	NA	12.342	12.392	Undetected	d0_2988	GF2.PlateB	NA	0.1	0.997440917657368	3.94846287957817e-05	0.156533377556296	0.156533377556296	1.56533377556296
succinate	P3-G04	p3_succinate	p3	GF2.PlateA	Unknown	NA	0	NA	NA	NA	12.334	12.37	Undetected	d45_5957	GF2.PlateC	NA	0.1	0.997440917657368	3.94846287957817e-05	0.156533377556296	0.156533377556296	1.56533377556296
succinate	P2-C10	p2_succinate	p2	GF2.PlateA	Unknown	12.361	4720	11.758	12.892	NA	12.342	12.392	OK	d36_3830	GF2.PlateB	NA	0.1	0.997440917657368	3.94846287957817e-05	0.156533377556296	0.342900825472386	3.42900825472386
succinate	P3-F01	p3_succinate	p3	GF2.PlateA	Unknown	12.307	785	11.917	12.558	NA	12.334	12.37	OK	d0_2949	GF2.PlateC	NA	0.1	0.997440917657368	3.94846287957817e-05	0.156533377556296	0.187528811160985	1.87528811160985
succinate	P4-B01	p4_succinate	p4	GF2.PlateA	Unknown	12.325	17207	11.958	12.658	NA	12.314	12.395	OK	d4_1802_1	GF2.plateD	NA	0.1	0.997440917657368	3.94846287957817e-05	0.156533377556296	0.835945385245312	8.35945385245312
succinate	P2-G11	p2_succinate	p2	GF2.PlateA	Unknown	12.347	6082	11.658	12.7	NA	12.342	12.392	OK	d38_3844	GF2.PlateB	NA	0.1	0.997440917657368	3.94846287957817e-05	0.156533377556296	0.39667888989224	3.9667888989224
succinate	P1-A08	p1_succinate	p1	GF2.PlateA	Unknown	12.341	5438	11.958	12.692	NA	12.333	12.395	OK	d25_3827	GF2.PlateA	NA	0.1	0.997440917657368	3.94846287957817e-05	0.156533377556296	0.371250788947757	3.71250788947757
succinate	P2-A10	p2_succinate	p2	GF2.PlateA	Unknown	12.344	646	11.983	12.642	NA	12.342	12.392	OK	d34_2904	GF2.PlateB	NA	0.1	0.997440917657368	3.94846287957817e-05	0.156533377556296	0.182040447758371	1.82040447758371
succinate	P3-C06	p3_succinate	p3	GF2.PlateA	Unknown	12.382	6656	11.983	12.742	NA	12.334	12.37	OK	d18_3830	GF2.plateD	NA	0.1	0.997440917657368	3.94846287957817e-05	0.156533377556296	0.419343066821019	4.19343066821019
succinate	P1-E02	p1_succinate	p1	GF2.PlateA	Unknown	12.385	11721	12	12.792	NA	12.333	12.395	OK	d1_4837	GF2.PlateA	NA	0.1	0.997440917657368	3.94846287957817e-05	0.156533377556296	0.619332711671654	6.19332711671654
succinate	P3-B02	p3_succinate	p3	GF2.PlateA	Unknown	12.384	3112	12.117	12.725	NA	12.334	12.37	OK	dn11_1802_1	GF2.plateD	NA	0.1	0.997440917657368	3.94846287957817e-05	0.156533377556296	0.279409542368769	2.79409542368769
succinate	P2-G12	p2_succinate	p2	GF2.PlateA	Unknown	12.364	2533	11.967	12.825	NA	12.342	12.392	OK	cecal_d46_5957	GF2.PlateB	NA	0.1	0.997440917657368	3.94846287957817e-05	0.156533377556296	0.256547942296011	2.56547942296011
succinate	P1-E10	p1_succinate	p1	GF2.PlateA	Unknown	12.36	13093	11.675	12.717	NA	12.333	12.395	OK	d34_3765	GF2.PlateA	NA	0.1	0.997440917657368	3.94846287957817e-05	0.156533377556296	0.673505622379466	6.73505622379466
succinate	P2-C12	p2_succinate	p2	GF2.PlateA	Unknown	12.369	13834	11.933	12.717	NA	12.342	12.392	OK	d41_3765	GF2.PlateB	NA	0.1	0.997440917657368	3.94846287957817e-05	0.156533377556296	0.70276373231714	7.0276373231714
succinate	P3-E07	p3_succinate	p3	GF2.PlateA	Unknown	12.348	52859	11.858	12.725	NA	12.334	12.37	OK	d29_2904	GF2.PlateC	NA	0.1	0.997440917657368	3.94846287957817e-05	0.156533377556296	2.24365137107252	22.4365137107252
succinate	P2-D01	p2_succinate	p2	GF2.PlateA	Unknown	12.347	1939	11.833	12.767	NA	12.342	12.392	OK	d0_2956	GF2.PlateD	NA	0.1	0.997440917657368	3.94846287957817e-05	0.156533377556296	0.233094072791317	2.33094072791317
succinate	P3-B03	p3_succinate	p3	GF2.PlateA	Unknown	12.423	4054	12.117	12.7	NA	12.334	12.37	Reject	d18_2949	GF2.plateD	NA	0.1	0.997440917657368	3.94846287957817e-05	0.156533377556296	NA	NA
succinate	P2-F01	p2_succinate	p2	GF2.PlateA	Unknown	12.387	3605	12.075	12.75	NA	12.342	12.392	OK	d1_2988	GF2.PlateB	NA	0.1	0.997440917657368	3.94846287957817e-05	0.156533377556296	0.298875464365089	2.98875464365089
succinate	P1-G04	p1_succinate	p1	GF2.PlateA	Unknown	12.4	2083	12.067	12.767	NA	12.333	12.395	OK	d21_5925	GF2.PlateA	NA	0.1	0.997440917657368	3.94846287957817e-05	0.156533377556296	0.238779859337909	2.38779859337909
succinate	P1-C03	p1_succinate	p1	GF2.PlateA	Unknown	12.382	10524	12.075	12.675	NA	12.333	12.395	OK	d4_5964	GF2.PlateA	NA	0.1	0.997440917657368	3.94846287957817e-05	0.156533377556296	0.572069611003103	5.72069611003103
succinate	P3-H04	p3_succinate	p3	GF2.PlateA	Unknown	12.375	2978	11.983	12.75	NA	12.334	12.37	OK	d22_3844	GF2.PlateC	NA	0.1	0.997440917657368	3.94846287957817e-05	0.156533377556296	0.274118602110134	2.74118602110134
succinate	P1-E12	p1_succinate	p1	GF2.PlateA	Unknown	12.378	3331	11.975	12.725	NA	12.333	12.395	OK	d41_5957	GF2.PlateA	NA	0.1	0.997440917657368	3.94846287957817e-05	0.156533377556296	0.288056676075045	2.88056676075045
succinate	P2-D02	p2_succinate	p2	GF2.PlateA	Unknown	12.391	3364	12.033	12.708	NA	12.342	12.392	OK	d1_2966	GF2.PlateD	NA	0.1	0.997440917657368	3.94846287957817e-05	0.156533377556296	0.289359668825306	2.89359668825306
succinate	P3-B04	p3_succinate	p3	GF2.PlateA	Unknown	12.399	2308	12.108	12.692	NA	12.334	12.37	OK	d18_3836	GF2.plateD	NA	0.1	0.997440917657368	3.94846287957817e-05	0.156533377556296	0.24766390081696	2.4766390081696
succinate	P4-A02	p4_succinate	p4	GF2.PlateA	Unknown	12.346	1498	12.042	12.608	NA	12.314	12.395	OK	d13_1800_2	GF2.plateD	NA	0.1	0.997440917657368	3.94846287957817e-05	0.156533377556296	0.215681351492377	2.15681351492377
succinate	P1-C05	p1_succinate	p1	GF2.PlateA	Unknown	12.375	12600	11.608	12.842	NA	12.333	12.395	OK	cecal_d46_2966	GF2.PlateA	NA	0.1	0.997440917657368	3.94846287957817e-05	0.156533377556296	0.654039700383146	6.54039700383146
succinate	P1-H02	p1_succinate	p1	GF2.PlateA	Unknown	12.407	12183	11.683	12.825	NA	12.333	12.395	OK	d4_5969	GF2.PlateA	NA	0.1	0.997440917657368	3.94846287957817e-05	0.156533377556296	0.637574610175305	6.37574610175305
succinate	P2-D04	p2_succinate	p2	GF2.PlateA	Unknown	12.378	17556	11.608	12.758	NA	12.342	12.392	OK	cecal_d25_2935	GF2.PlateD	NA	0.1	0.997440917657368	3.94846287957817e-05	0.156533377556296	0.84972552069504	8.4972552069504
succinate	P3-H06	p3_succinate	p3	GF2.PlateA	Unknown	12.351	872	12.117	12.542	NA	12.334	12.37	OK	d26_3755	GF2.PlateC	NA	0.1	0.997440917657368	3.94846287957817e-05	0.156533377556296	0.190963973866218	1.90963973866218
succinate	P3-H07	p3_succinate	p3	GF2.PlateA	Unknown	12.362	51773	11.8	12.817	NA	12.334	12.37	OK	d29_2933	GF2.PlateC	NA	0.1	0.997440917657368	3.94846287957817e-05	0.156533377556296	2.2007710642003	22.007710642003
succinate	P4-F07	p4_succinate	p4	GF2.PlateA	Unknown	12.308	2782	11.992	12.608	NA	12.314	12.395	OK	d26_2933	GF2.PlateC	NA	0.1	0.997440917657368	3.94846287957817e-05	0.156533377556296	0.266379614866161	2.66379614866161
succinate	P4-D08	p4_succinate	p4	GF2.PlateA	Unknown	NA	0	NA	NA	NA	12.314	12.395	Undetected	dn11_1803_2	GF2.notExtracted	NA	0.05	0.997440917657368	3.94846287957817e-05	0.156533377556296	0.156533377556296	3.13066755112592
succinate	P4-F08	p4_succinate	p4	GF2.PlateA	Unknown	12.329	11988	11.917	12.767	NA	12.314	12.395	OK	d29_3836	GF2.PlateC	NA	0.1	0.997440917657368	3.94846287957817e-05	0.156533377556296	0.629875107560127	6.29875107560127
succinate	P4-H09	p4_succinate	p4	GF2.PlateA	Unknown	NA	0	NA	NA	NA	12.314	12.395	Undetected	d18_4914	GF2.PlateC	NA	0.1	0.997440917657368	3.94846287957817e-05	0.156533377556296	0.156533377556296	1.56533377556296
succinate	P2-A09	p2_succinate	p2	GF2.PlateA	Unknown	12.381	24988	11.608	12.875	NA	12.342	12.392	OK	d29_3765	GF2.PlateB	NA	0.1	0.997440917657368	3.94846287957817e-05	0.156533377556296	1.14317528190529	11.4317528190529
succinate	P4-D01	p4_succinate	p4	GF2.PlateA	Unknown	12.348	17155	11.883	13.2	NA	12.314	12.395	OK	cecal_d21_1802_3	GF2.plateD	NA	0.1	0.997440917657368	3.94846287957817e-05	0.156533377556296	0.833892184547931	8.33892184547931
succinate	P1-C08	p1_succinate	p1	GF2.PlateA	Unknown	12.361	19281	11.7	12.7	NA	12.333	12.395	OK	d26_5969	GF2.PlateA	NA	0.1	0.997440917657368	3.94846287957817e-05	0.156533377556296	0.917836505367763	9.17836505367763
succinate	P1-D04	p1_succinate	p1	GF2.PlateA	Unknown	12.384	9657	11.983	12.858	NA	12.333	12.395	OK	cecal_d46_3765	GF2.PlateA	NA	0.1	0.997440917657368	3.94846287957817e-05	0.156533377556296	0.53783643783716	5.3783643783716
succinate	P2-D06	p2_succinate	p2	GF2.PlateA	Unknown	12.399	1489	12.042	12.742	NA	12.342	12.392	OK	d24_2966	GF2.PlateD	NA	0.1	0.997440917657368	3.94846287957817e-05	0.156533377556296	0.215325989833215	2.15325989833215
succinate	P2-F06	p2_succinate	p2	GF2.PlateA	Unknown	12.401	1833	12.067	12.683	NA	12.342	12.392	OK	d24_3765	GF2.PlateB	NA	0.1	0.997440917657368	3.94846287957817e-05	0.156533377556296	0.228908702138964	2.28908702138964
succinate	P2-B06	p2_succinate	p2	GF2.PlateA	Unknown	12.391	3058	12.025	12.642	NA	12.342	12.392	OK	d24_3830	GF2.PlateB	NA	0.1	0.997440917657368	3.94846287957817e-05	0.156533377556296	0.277277372413797	2.77277372413797
succinate	P3-B09	p3_succinate	p3	GF2.PlateA	Unknown	12.375	491	12.208	12.608	NA	12.334	12.37	OK	d11_1803_2	GF2.plateD	NA	0.1	0.997440917657368	3.94846287957817e-05	0.156533377556296	0.175920330295025	1.75920330295025
succinate	P4-H03	p4_succinate	p4	GF2.PlateA	Unknown	12.309	1652	12.058	12.533	NA	12.314	12.395	OK	d22_2933	GF2.PlateC	NA	0.1	0.997440917657368	3.94846287957817e-05	0.156533377556296	0.221761984326927	2.21761984326927
succinate	P2-B07	p2_succinate	p2	GF2.PlateA	Unknown	12.142	2939	11.625	12.15	NA	12.342	12.392	Reject	d25_3765	GF2.PlateB	NA	0.1	0.997440917657368	3.94846287957817e-05	0.156533377556296	NA	NA
succinate	P1-F06	p1_succinate	p1	GF2.PlateA	Unknown	12.388	16785	11.792	12.758	NA	12.333	12.395	OK	d24_3739	GF2.PlateA	NA	0.1	0.997440917657368	3.94846287957817e-05	0.156533377556296	0.819282871893492	8.19282871893492
succinate	P2-D08	p2_succinate	p2	GF2.PlateA	Unknown	12.37	1347	12.042	12.683	NA	12.342	12.392	OK	d26_2904	GF2.PlateB	NA	0.1	0.997440917657368	3.94846287957817e-05	0.156533377556296	0.209719172544214	2.09719172544214
succinate	P2-F08	p2_succinate	p2	GF2.PlateA	Unknown	12.361	16951	11.783	12.775	NA	12.342	12.392	OK	d29_3827	GF2.PlateB	NA	0.1	0.997440917657368	3.94846287957817e-05	0.156533377556296	0.825837320273592	8.25837320273592
succinate	P4-D12	p4_succinate	p4	GF2.PlateA	Unknown	12.33	15696	11.958	12.692	NA	12.314	12.395	OK	HF8_myFMT2_regular	GF2.notExtracted	NA	0.1	0.997440917657368	3.94846287957817e-05	0.156533377556296	0.776284111134886	7.76284111134886
succinate	P1-F07	p1_succinate	p1	GF2.PlateA	Unknown	12.377	4687	11.992	12.758	NA	12.333	12.395	OK	d25_4837	GF2.PlateA	NA	0.1	0.997440917657368	3.94846287957817e-05	0.156533377556296	0.341597832722125	3.41597832722125
succinate	P1-F08	p1_succinate	p1	GF2.PlateA	Unknown	12.386	11116	11.658	12.758	NA	12.333	12.395	OK	d26_4914	GF2.PlateA	NA	0.1	0.997440917657368	3.94846287957817e-05	0.156533377556296	0.595444511250206	5.95444511250206
succinate	P1-G12	p1_succinate	p1	GF2.PlateA	Unknown	12.383	19504	11.642	12.783	NA	12.333	12.395	OK	d41_3844	GF2.PlateA	NA	0.1	0.997440917657368	3.94846287957817e-05	0.156533377556296	0.926641577589223	9.26641577589223
succinate	P1-B07	p1_succinate	p1	GF2.PlateA	Unknown	12.389	1352	12.042	12.742	NA	12.333	12.395	OK	d24_4914	GF2.PlateA	NA	0.1	0.997440917657368	3.94846287957817e-05	0.156533377556296	0.209916595688193	2.09916595688193
succinate	P2-D10	p2_succinate	p2	GF2.PlateA	Unknown	12.37	683	12.2	12.658	NA	12.342	12.392	OK	d36_2966	GF2.PlateB	NA	0.1	0.997440917657368	3.94846287957817e-05	0.156533377556296	0.183501379023815	1.83501379023815
succinate	P1-B08	p1_succinate	p1	GF2.PlateA	Unknown	12.347	2533	12.025	12.642	NA	12.333	12.395	OK	d25_3830	GF2.PlateA	NA	0.1	0.997440917657368	3.94846287957817e-05	0.156533377556296	0.256547942296011	2.56547942296011
succinate	P4-G10	p4_succinate	p4	GF2.PlateA	Unknown	12.308	3028	12	12.6	NA	12.314	12.395	OK	d38_2949	GF2.PlateC	NA	0.1	0.997440917657368	3.94846287957817e-05	0.156533377556296	0.276092833549923	2.76092833549923
succinate	P3-G01	p3_succinate	p3	GF2.PlateA	Unknown	12.332	1703	11.858	12.658	NA	12.334	12.37	OK	d0_2933	GF2.PlateC	NA	0.1	0.997440917657368	3.94846287957817e-05	0.156533377556296	0.223775700395512	2.23775700395512
succinate	P2-F03	p2_succinate	p2	GF2.PlateA	Unknown	12.39	9918	11.967	12.767	NA	12.342	12.392	OK	d4_2949	GF2.PlateB	NA	0.1	0.997440917657368	3.94846287957817e-05	0.156533377556296	0.548141925952859	5.48141925952859
succinate	P4-G03	p4_succinate	p4	GF2.PlateA	Unknown	12.314	858	12.025	12.617	NA	12.314	12.395	OK	d22_3797	GF2.PlateC	NA	0.1	0.997440917657368	3.94846287957817e-05	0.156533377556296	0.190411189063077	1.90411189063077
succinate	P2-F12	p2_succinate	p2	GF2.PlateA	Unknown	12.356	7498	11.708	12.733	NA	12.342	12.392	OK	d41_3836	GF2.PlateB	NA	0.1	0.997440917657368	3.94846287957817e-05	0.156533377556296	0.452589124267067	4.52589124267067
succinate	P3-G02	p3_succinate	p3	GF2.PlateA	Unknown	12.365	520	12.15	12.567	NA	12.334	12.37	OK	d1_3797	GF2.PlateC	NA	0.1	0.997440917657368	3.94846287957817e-05	0.156533377556296	0.177065384530103	1.77065384530103
succinate	P2-B12	p2_succinate	p2	GF2.PlateA	Unknown	12.405	6713	12.033	13.242	NA	12.342	12.392	OK	d41_3827	GF2.PlateB	NA	0.1	0.997440917657368	3.94846287957817e-05	0.156533377556296	0.421593690662379	4.21593690662379
succinate	P3-A01	p3_succinate	p3	GF2.PlateA	Unknown	12.366	40719	11.6	12.742	NA	12.334	12.37	OK	HF8_fyFMT_preFiltrate	GF2.plateD	NA	0.1	0.997440917657368	3.94846287957817e-05	0.156533377556296	1.76430797749173	17.6430797749173
succinate	P4-C03	p4_succinate	p4	GF2.PlateA	Unknown	12.351	11242	11.983	12.708	NA	12.314	12.395	OK	dn7_1802_3	GF2.plateD	NA	0.1	0.997440917657368	3.94846287957817e-05	0.156533377556296	0.600419574478474	6.00419574478474
succinate	P2-G01	p2_succinate	p2	GF2.PlateA	Unknown	12.369	2047	12.075	12.65	NA	12.342	12.392	OK	d1_3765	GF2.PlateB	NA	0.1	0.997440917657368	3.94846287957817e-05	0.156533377556296	0.237358412701261	2.37358412701261
succinate	P1-F12	p1_succinate	p1	GF2.PlateA	Unknown	12.366	3358	11.992	12.758	NA	12.333	12.395	OK	d41_5969	GF2.PlateA	NA	0.1	0.997440917657368	3.94846287957817e-05	0.156533377556296	0.289122761052531	2.89122761052531
succinate	P1-B03	p1_succinate	p1	GF2.PlateA	Unknown	12.377	14935	11.825	12.742	NA	12.333	12.395	OK	d4_4837	GF2.PlateA	NA	0.1	0.997440917657368	3.94846287957817e-05	0.156533377556296	0.746236308621296	7.46236308621296
succinate	P2-E02	p2_succinate	p2	GF2.PlateA	Unknown	12.389	7725	12.033	12.75	NA	12.342	12.392	OK	d1_2935	GF2.PlateB	NA	0.1	0.997440917657368	3.94846287957817e-05	0.156533377556296	0.46155213500371	4.6155213500371
succinate	P4-A05	p4_succinate	p4	GF2.PlateA	Unknown	12.375	11443	11.942	12.817	NA	12.314	12.395	OK	d18_3739	GF2.plateD	NA	0.1	0.997440917657368	3.94846287957817e-05	0.156533377556296	0.608355984866426	6.08355984866426
succinate	P3-E04	p3_succinate	p3	GF2.PlateA	Unknown	12.355	4405	11.95	14.083	NA	12.334	12.37	OK	d22_2949	GF2.PlateC	NA	0.1	0.997440917657368	3.94846287957817e-05	0.156533377556296	0.330463167401715	3.30463167401715
succinate	P2-C02	p2_succinate	p2	GF2.PlateA	Unknown	12.397	2751	12.1	12.742	NA	12.342	12.392	OK	d1_3830	GF2.PlateB	NA	0.1	0.997440917657368	3.94846287957817e-05	0.156533377556296	0.265155591373492	2.65155591373492
succinate	P4-F10	p4_succinate	p4	GF2.PlateA	Unknown	12.324	8729	11.883	12.7	NA	12.314	12.395	OK	d38_2933	GF2.PlateC	NA	0.1	0.997440917657368	3.94846287957817e-05	0.156533377556296	0.501194702314675	5.01194702314675
succinate	P4-D02	p4_succinate	p4	GF2.PlateA	Unknown	12.325	481	12.15	12.6	NA	12.314	12.395	OK	d11_1802_1	GF2.plateD	NA	0.1	0.997440917657368	3.94846287957817e-05	0.156533377556296	0.175525484007067	1.75525484007067
succinate	P4-A06	p4_succinate	p4	GF2.PlateA	Unknown	12.364	6607	11.95	12.817	NA	12.314	12.395	OK	d18_2935	GF2.plateD	NA	0.1	0.997440917657368	3.94846287957817e-05	0.156533377556296	0.417408320010026	4.17408320010026
succinate	P1-A01	p1_succinate	p1	GF2.PlateA	Unknown	12.291	568	12.033	12.658	NA	12.333	12.395	Reject	d0_5957	GF2.PlateA	NA	0.1	0.997440917657368	3.94846287957817e-05	0.156533377556296	NA	NA
succinate	P4-C07	p4_succinate	p4	GF2.PlateA	Unknown	12.358	15395	12.05	12.55	NA	12.314	12.395	OK	d13_1803_2	GF2.plateD	NA	0.1	0.997440917657368	3.94846287957817e-05	0.156533377556296	0.764399237867356	7.64399237867355
succinate	P2-G04	p2_succinate	p2	GF2.PlateA	Unknown	12.369	1951	12.083	12.625	NA	12.342	12.392	OK	d22_5957	GF2.PlateB	NA	0.1	0.997440917657368	3.94846287957817e-05	0.156533377556296	0.233567888336866	2.33567888336866
