seqID	sampleID	mouse	percent_weight	CageID	Group	CageID_Assigned	BD	ExpStart	sex	Gavaged_fecal_material	Mb_input	FMT	Cdiff_infection	Cdiff_day_infected	ABX	clinda35	FMT_day	Harvest_pi	FMT_input	FMT_type	Model	Experiment	Mouse_genotype	Mouse_status	ExpDay	day	type	CFU	sampleType	simpsoneven	simpson	simpson_lci	simpson_hci	invsimpson	invsimpson_lci	invsimpson_hci	shannon	shannon_lci	shannon_hci	npshannon	sobs	chao	chao_lci	chao_hci	nseqs	propionate	succinate	acetate	butyrate
dn7_1676_1	dn7_1676_1	1676_1	98.35390947	1676	NA	NA	6/9/2017	7/24/2017	M	NA	NA	mFMT5	CDI	0	cef	no	11_25	d42	yWT_filtrate	mFMT	Rc	HF5-contam	BL6	SPF-Young	-7	-7	NA	NA	mouse	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	9.68794774764998	2.16015307983749	37.1974478679704	7.16697897832216
dn7_1677_1	dn7_1677_1	1677_1	99.42528736	1677	NA	NA	6/8/2017	7/24/2017	F	NA	NA	mFMT5	CDI	0	cef	no	11_25	d42	yWT_filtrate	mFMT	Rc	HF5-contam	BL6	SPF-Young	-7	-7	NA	NA	mouse	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	8.86773866250966	7.217017273007	31.6742337850408	4.67517536235624
dn7_1681_1	dn7_1681_1	1681_1	96.33027523	1681	NA	NA	6/18/2017	7/24/2017	M	NA	NA	mFMT1	CDI	0	cef	no	11_25	d42	yWT	mFMT	Rc	HF5-contam	BL6	SPF-Young	-7	-7	NA	NA	mouse	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	12.5860769263556	14.0537380888198	101.777258818062	12.3356807551184
dn7_1800_1	dn7_1800_1	1800_1	81.5920398	1800	NA	NA	8/17/2018	5/14/2018	M	NA	NA	mFMT5	CDI	0	cef	no	11	d21	yWT_filtrate	mFMT	Rc	HF8	BL6	SPF-Young	-7	-7	fecal	NA	mouse	0.094562	0.031474	0.030796	0.032151	31.772696	31.103107	32.471749	4.033013	4.013014	4.053012	4.057926	336	478.5	423.662435	567.641408	19076	7.5054840095831	9.80419642009077	47.1677424485868	2.81929491858216
dn7_1800_3	dn7_1800_3	1800_3	90.04739336	1800	NA	NA	8/17/2018	5/14/2018	M	NA	NA	mFMT5	CDI	0	cef	no	11	d21	yWT_filtrate	mFMT	Rc	HF8	BL6	SPF-Young	-7	-7	fecal	NA	mouse	0.069996	0.045068	0.043582	0.046553	22.18887	21.480917	22.945078	3.908314	3.886479	3.930149	3.931018	317	464.567568	405.154462	564.023084	18920	10.452827554493	4.61157288715752	48.6052649429896	6.82002177809956
dn7_1802_1	dn7_1802_1	1802_1	71.06918239	1802	NA	NA	4/17/2018	5/14/2018	F	NA	NA	mFMT1	CDI	0	cef	no	11	d21	yWT	mFMT	Rc	HF8	BL6	SPF-Young	-7	-7	fecal	NA	mouse	0.052475	0.06594	0.063826	0.068053	15.165408	14.694433	15.667572	3.681047	3.658574	3.703521	3.701159	289	378.023256	340.696896	442.300114	20948	6.37414749400376	3.85939070859788	46.4430014905102	2.54078654632383
dn7_1802_2	dn7_1802_2	1802_2	77.71084337	1802	NA	NA	4/17/2018	5/14/2018	F	NA	NA	mFMT1	CDI	0	cef	no	11	d21	yWT	mFMT	Rc	HF8	BL6	SPF-Young	-7	-7	fecal	NA	mouse	0.034253	0.092388	0.089777	0.094999	10.823901	10.526437	11.138665	3.437282	3.414316	3.460248	3.458457	316	448.076923	394.729814	537.571888	24021	6.66268721051319	4.26331846117873	42.0897719733503	1.60181546271005
dn7_1802_3	dn7_1802_3	1802_3	76.1627907	1802	NA	NA	4/17/2018	5/14/2018	F	NA	NA	mFMT1	CDI	0	cef	no	11	d21	yWT	mFMT	Rc	HF8	BL6	SPF-Young	-7	-7	fecal	NA	mouse	0.023159	0.158749	0.1544	0.163098	6.299248	6.131288	6.476668	3.03489	3.008876	3.060904	3.054695	272	343.5	312.319712	398.792821	22616	7.21449904123885	6.00419574478474	46.3724409021826	1.44450414035754
dn7_1803_2	dn7_1803_2	1803_2	72.5	1803	NA	NA	4/17/2018	5/14/2018	F	NA	NA	mFMT1	CDI	0	cef	no	11	d21	yWT	mFMT	Rc	HF8	BL6	SPF-Young	-7	-7	fecal	NA	mouse	0.037231	0.07696	0.074695	0.079225	12.993774	12.622321	13.387752	3.584766	3.562839	3.606692	3.607454	349	506.813953	446.02461	605.689967	24722	6.48825924629563	3.69513465280743	41.6006316237574	2.01070247956403
dn7_1806_3	dn7_1806_3	1806_3	68.78980892	1806	NA	NA	4/17/2018	5/14/2018	F	NA	NA	mFMT5	CDI	0	cef	no	11	d21	yWT_filtrate	mFMT	Rc	HF8	BL6	SPF-Young	-7	-7	fecal	NA	mouse	0.019862	0.223762	0.218472	0.229051	4.469043	4.365833	4.57725	2.386409	2.360082	2.412736	2.412195	225	335.757576	288.182549	419.155519	19456	8.60189503193705	5.90379736313017	NA	NA
dn7_1806_4	dn7_1806_4	1806_4	72.12121212	1806	NA	NA	4/17/2018	5/14/2018	F	NA	NA	mFMT5	CDI	0	cef	no	11	d21	yWT_filtrate	mFMT	Rc	HF8	BL6	SPF-Young	-7	-7	fecal	NA	mouse	0.040831	0.093122	0.090431	0.095813	10.738644	10.437028	11.05821	3.246121	3.222142	3.270101	3.268786	263	368.837838	324.206644	446.013595	19357	5.91851556878125	4.36953211263938	43.1362213765137	2.34552463258668
dn7_1835_1	dn7_1835_1	1835_1	95.84775087	1835	NA	NA	6/5/2018	8/20/2018	M	NA	NA	hFMT6	CDI	0	cef	no	11	d21	AMS001	hFMT	Rc	HF9	BL6	SPF-Young	-7	-7	fecal	NA	mouse	0.099387	0.026831	0.026159	0.027504	37.270243	36.358952	38.22839	4.258447	4.239357	4.277537	4.279626	375	550.777778	481.16907200000003	666.024746	21136	14.29198062	3.462287523	119.3843526	13.61699987
dn7_1835_2	dn7_1835_2	1835_2	97.17314488	1835	NA	NA	6/5/2018	8/20/2018	M	NA	NA	hFMT6	CDI	0	cef	no	11	d21	AMS001	hFMT	Rc	HF9	BL6	SPF-Young	-7	-7	fecal	NA	mouse	0.121326	0.022097	0.021495	0.0227	45.254511	44.05336	46.522999	4.400399	4.380043	4.420754	4.425909	373	530.813953	470.02461	629.689967	16839	11.30148386	2.817673155	117.297004	11.89946157
dn7_1835_3	dn7_1835_3	1835_3	93.28621908	1835	NA	NA	6/5/2018	8/20/2018	M	NA	NA	hFMT6	CDI	0	cef	no	11	d21	AMS001	hFMT	Rc	HF9	BL6	SPF-Young	-7	-7	fecal	NA	mouse	0.087725	0.032384	0.031602	0.033166	30.879285	30.150974	31.643654	4.111081	4.090928	4.131234	4.131416	352	420.06	391.122435	470.40172	20816	12.38713457	2.279644548	83.50191469	3.780998271
dn7_1836_1	dn7_1836_1	1836_1	96.36363636	1836	NA	NA	6/5/2018	8/20/2018	F	NA	NA	hFMT6	CDI	0	cef	no	11	d21	AMS001	hFMT	Rc	HF9	BL6	SPF-Young	-7	-7	fecal	NA	mouse	0.097887	0.033061	0.031987	0.034135	30.247177	29.29554	31.262716	4.092871	4.066694	4.119049	4.123916	309	372.529412	345.299031	420.187161	12169	12.80230921	6.544094983	95.33404022	12.25082676
dn7_1836_2	dn7_1836_2	1836_2	94.09090909	1836	NA	NA	6/5/2018	8/20/2018	F	NA	NA	hFMT6	CDI	0	cef	no	11	d21	AMS001	hFMT	Rc	HF9	BL6	SPF-Young	-7	-7	fecal	NA	mouse	0.097819	0.02778	0.026981	0.028579	35.997214	34.990762	37.063278	4.271098	4.249226	4.29297	4.297409	368	518.666667	459.930846	614.929573	16871	12.50115268	5.032005107	95.84769809	9.642273773
dn7_1836_3	dn7_1836_3	1836_3	96.01769912	1836	NA	NA	6/5/2018	8/20/2018	F	NA	NA	hFMT6	CDI	0	cef	no	11	d21	AMS001	hFMT	Rc	HF9	BL6	SPF-Young	-7	-7	fecal	NA	mouse	0.093862	0.029269	0.028175	0.030363	34.165874	32.934935	35.492398	4.294595	4.270021	4.319168	4.32784	364	616.394737	522.123896	766.868288	13715	10.27036356	3.943198401	102.4401861	14.50653201
dn7_1836_4	dn7_1836_4	1836_4	94.93087558	1836	NA	NA	6/5/2018	8/20/2018	F	NA	NA	hFMT6	CDI	0	cef	no	11	d21	AMS001	hFMT	Rc	HF9	BL6	SPF-Young	-7	-7	fecal	NA	mouse	0.076418	0.036862	0.035754	0.03797	27.128345	26.336673	27.969086	4.048717	4.024424	4.07301	4.080004	355	470.054545	426.074043	541.250111	15533	11.72409447	4.759165956	82.87211124	6.725349642
dn7_1837_1	dn7_1837_1	1837_1	94.65648855	1837	NA	NA	6/11/2018	8/20/2018	M	NA	NA	hFMT7	CDI	0	cef	no	11	d21	AMS005	hFMT	Rc	HF9	BL6	SPF-Young	-7	-7	fecal	NA	mouse	0.119527	0.023972	0.023459	0.024486	41.714818	40.839755	42.628201	4.269304	4.251723	4.286884	4.289837	349	490.976744	435.462241	582.135248	21550	10.60250327	4.479187089	78.7464897	8.915822529
dn7_1837_2	dn7_1837_2	1837_2	95.36679537	1837	NA	NA	6/11/2018	8/20/2018	M	NA	NA	hFMT7	CDI	0	cef	no	11	d21	AMS005	hFMT	Rc	HF9	BL6	SPF-Young	-7	-7	fecal	NA	mouse	0.117944	0.026008	0.025361	0.026655	38.44966	37.516361	39.430579	4.21872	4.198989	4.238451	4.239942	326	464.6	407.600653	561.414293	17967	9.179755539	3.298584032	73.23857229	8.113019775
dn7_1837_3	dn7_1837_3	1837_3	92.67399267	1837	NA	NA	6/11/2018	8/20/2018	M	NA	NA	hFMT7	CDI	0	cef	no	11	d21	AMS005	hFMT	Rc	HF9	BL6	SPF-Young	-7	-7	fecal	NA	mouse	0.07596	0.036467	0.035687	0.037247	27.421698	26.84746	28.021037	3.929016	3.908767	3.949265	3.954367	361	486.849057	439.040838	563.944836	20778	9.137618411	3.307763667	56.85059585	2.876640598
dn7_1839_1	dn7_1839_1	1839_1	89.62264151	1839	NA	NA	6/12/2018	8/20/2018	F	NA	NA	hFMT7	CDI	0	cef	no	11	d21	AMS005	hFMT	Rc	HF9	BL6	SPF-Young	-7	-7	fecal	NA	mouse	0.074506	0.035601	0.034691	0.036511	28.088936	27.388675	28.825945	3.999454	3.977203	4.021705	4.033013	377	540.928571	481.890791	633.195765	17377	10.37078381	15.94291511	81.22341399	9.707198888
dn7_1839_2	dn7_1839_2	1839_2	90.7079646	1839	NA	NA	6/12/2018	8/20/2018	F	NA	NA	hFMT7	CDI	0	cef	no	11	d21	AMS005	hFMT	Rc	HF9	BL6	SPF-Young	-7	-7	fecal	NA	mouse	0.071193	0.043622	0.042523	0.044721	22.924093	22.360617	23.516701	3.829171	3.806464	3.851879	3.85342	322	407.212766	371.881261	467.570006	17881	15.79414026	14.44470777	74.54479684	2.94117083
dn7_1839_3	dn7_1839_3	1839_3	90.56603774	1839	NA	NA	6/12/2018	8/20/2018	F	NA	NA	hFMT7	CDI	0	cef	no	11	d21	AMS005	hFMT	Rc	HF9	BL6	SPF-Young	-7	-7	fecal	NA	mouse	0.078471	0.034818	0.033971	0.035666	28.720467	28.037808	29.437198	4.01454	3.994801	4.034278	4.040643	366	549.957447	482.052174	657.595936	21131	10.22620799	17.11278322	88.8361942	6.572722182
dn7_1840_1	dn7_1840_1	1840_1	95.47038328	1840	NA	NA	6/13/2018	8/20/2018	M	NA	NA	mFMT1	CDI	0	cef	no	11	d21	yWT	mFMT	Rc	HF9	BL6	SPF-Young	-7	-7	fecal	NA	mouse	0.065471	0.044923	0.043351	0.046495	22.260241	21.507539	23.067537	4.055757	4.034565	4.076949	4.075312	340	477.5	421.255904	572.6754	21716	18.08737139	3.208152696	89.23353786	2.897201708
dn7_1840_2	dn7_1840_2	1840_2	95	1840	NA	NA	6/13/2018	8/20/2018	M	NA	NA	mFMT1	CDI	0	cef	no	11	d21	yWT	mFMT	Rc	HF9	BL6	SPF-Young	-7	-7	fecal	NA	mouse	0.122251	0.025169	0.024438	0.0259	39.731629	38.610112	40.920249	4.288021	4.26632	4.309722	4.311748	325	420.7	380.415496	490.269475	15137	10.62467306	3.729512511	89.06162591	11.09483456
dn7_1840_3	dn7_1840_3	1840_3	95.57195572	1840	NA	NA	6/13/2018	8/20/2018	M	NA	NA	mFMT1	CDI	0	cef	no	11	d21	yWT	mFMT	Rc	HF9	BL6	SPF-Young	-7	-7	fecal	NA	mouse	0.111595	0.027155	0.026364	0.027945	36.826262	35.78474	37.930229	4.219064	4.1968	4.241328	4.245653	330	400	370.490762	451.015259	14925	9.610291477	2.72713316	80.69956908	10.78332451
dn7_1841_1	dn7_1841_1	1841_1	92.16589862	1841	NA	NA	6/12/2018	8/20/2018	F	NA	NA	hFMT6	noCDI	NA	cef	no	11	d21	AMS001	hFMT	FMT	HF9	BL6	SPF-Young	-7	-7	fecal	NA	mouse	0.094291	0.03092	0.030164	0.031675	32.341773	31.570402	33.151783	4.130235	4.110983	4.149487	4.151075	343	505.027027	440.600931	611.980605	21040	15.62252994	7.892731485	101.4992934	5.346803452
dn7_1841_2	dn7_1841_2	1841_2	92.23300971	1841	NA	NA	6/12/2018	8/20/2018	F	NA	NA	hFMT6	noCDI	NA	cef	no	11	d21	AMS001	hFMT	FMT	HF9	BL6	SPF-Young	-7	-7	fecal	NA	mouse	0.096503	0.028468	0.027833	0.029103	35.127144	34.36093	35.928309	4.163481	4.144538	4.182424	4.1855	364	475.115385	431.885029	545.875575	21514	13.26935273	4.558786105	77.3148498	1.800209385
dn7_1841_3	dn7_1841_3	1841_3	96.15384615	1841	NA	NA	6/12/2018	8/20/2018	F	NA	NA	hFMT6	noCDI	NA	cef	no	11	d21	AMS001	hFMT	FMT	HF9	BL6	SPF-Young	-7	-7	fecal	NA	mouse	0.084294	0.029365	0.0286	0.030129	34.054625	33.190593	34.964844	4.193013	4.174081	4.211946	4.219796	404	580.909091	517.656143	679.364142	21957	14.46357253	7.115032172	98.36757666	6.435598142
dn7_1901_1	dn7_1901_1	1901_1	94.02173913	1901	NA	NA	9/28/2018	11/26/2018	F	NA	NA	mFMT1	CDI	0	cef	no	11	d21	yWT	mFMT	Rc	HF10	BL6	SPF-Young	-7	-7	fecal	NA	mouse	0.152233	0.021679	0.021137	0.022221	46.126618	45.001474	47.309468	4.385916	4.365793	4.406039	4.40177	303	368.357143	337.105468	428.24549	16298	NA	53.82384112	NA	4.265760821
dn7_1901_2	dn7_1901_2	1901_2	94.03669725	1901	NA	NA	9/28/2018	11/26/2018	F	NA	NA	mFMT1	CDI	0	cef	no	11	d21	yWT	mFMT	Rc	HF10	BL6	SPF-Young	-7	-7	fecal	NA	mouse	0.057735	0.044185	0.043522	0.044849	22.631977	22.297163	22.976999	3.680104	3.663258	3.696951	3.702006	392	546	490.231899	633.428702	30536	6.922361716	8.62431441	34.37333791	NA
dn7_1901_3	dn7_1901_3	1901_3	91.40271493	1901	NA	NA	9/28/2018	11/26/2018	F	NA	NA	mFMT1	CDI	0	cef	no	11	d21	yWT	mFMT	Rc	HF10	BL6	SPF-Young	-7	-7	fecal	NA	mouse	0.058095	0.043141	0.042551	0.04373	23.179924	22.867371	23.501138	3.685606	3.669989	3.701222	3.70502	399	579.9	513.951052	683.684738	34194	6.720388611	15.63318728	26.5794501	0.75104141
dn7_1901_4	dn7_1901_4	1901_4	96.15384615	1901	NA	NA	9/28/2018	11/26/2018	F	NA	NA	mFMT1	CDI	0	cef	no	11	d21	yWT	mFMT	Rc	HF10	BL6	SPF-Young	-7	-7	fecal	NA	mouse	0.056965	0.047703	0.046846	0.048561	20.96302	20.592836	21.346757	3.64226	3.624034	3.660486	3.66443	368	530.255319	469.284832	627.928245	26937	6.4443587	16.71912567	33.91654677	NA
dn7_1902_1	dn7_1902_1	1902_1	96.875	1902	NA	NA	NA	11/26/2018	M	NA	NA	tri	noCDI	NA	cef	no	11	d21	tributyrin	NA	tri	HF10	BL6	SPF-Young	-7	-7	fecal	NA	mouse	0.064825	0.043949	0.043113	0.044785	22.753619	22.328921	23.194785	3.735125	3.714722	3.755527	3.759305	351	476.608696	427.358795	557.623801	21604	7.030666472	1.55620335	10.54361719	0.978394648
dn7_1903_1	dn7_1903_1	1903_1	94	1903	NA	NA	10/1/2018	11/26/2018	M	NA	NA	tri	noCDI	NA	cef	no	11	d21	tributyrin	NA	tri	HF10	BL6	SPF-Young	-7	-7	fecal	NA	mouse	0.064672	0.062349	0.060744	0.063955	16.038657	15.636034	16.462562	3.393203	3.373056	3.41335	3.413658	248	329.162162	293.573888	392.541028	19707	9.413342566	5.656524078	23.54998468	0.468754242
dn7_1903_2	dn7_1903_2	1903_2	94.20289855	1903	NA	NA	10/1/2018	11/26/2018	M	NA	NA	tri	noCDI	NA	cef	no	11	d21	tributyrin	NA	tri	HF10	BL6	SPF-Young	-7	-7	fecal	NA	mouse	0.090108	0.040209	0.039138	0.041281	24.86983	24.224385	25.55061	3.939518	3.921738	3.957298	3.953126	276	388.857143	338.729971	479.04066	25205	8.046664496	3.049143211	37.70906561	0.337937453
dn7_1904_1	dn7_1904_1	1904_1	92.59259259	1904	NA	NA	10/1/2018	11/26/2018	F	NA	NA	tri	CDI	0	cef	no	11	d21	tributyrin	NA	Rc	HF10	BL6	SPF-Young	-7	-7	fecal	NA	mouse	0.058767	0.067259	0.066026	0.068491	14.86795	14.600352000000001	15.145541	3.281245	3.262777	3.299714	3.297518	253	330.083333	295.832673	391.722145	25036	7.725207787	15.44285015	28.94910313	0.297057207
dn7_1904_2	dn7_1904_2	1904_2	88.83495146	1904	NA	NA	10/1/2018	11/26/2018	F	NA	NA	tri	CDI	0	cef	no	11	d21	tributyrin	NA	Rc	HF10	BL6	SPF-Young	-7	-7	fecal	NA	mouse	0.066461	0.052795	0.051589	0.054001	18.941244	18.51828	19.383981	3.538955	3.516947	3.560964	3.560946	285	334.914894	312.279411	376.332494	17975	6.815387888	4.130998222	32.48639972	NA
dn7_1904_3	dn7_1904_3	1904_3	94.58128079	1904	NA	NA	10/1/2018	11/26/2018	F	NA	NA	tri	CDI	0	cef	no	11	d21	tributyrin	NA	Rc	HF10	BL6	SPF-Young	-7	-7	fecal	NA	mouse	0.063415	0.046517	0.045602	0.047431	21.497659	21.083045	21.928907	3.67573	3.654354	3.697106	3.701728	339	432.396226	395.168473	494.298063	19843	7.132948153	37.10451519	NA	NA
dn7_1905_1	dn7_1905_1	1905_1	90.38461538	1905	NA	NA	10/9/2018	11/26/2018	F	NA	NA	hFMT6_tri	CDI	0	cef	no	11	d21	AMS001	hFMT	Rc	HF10	BL6	SPF-Young	-7	-7	fecal	NA	mouse	0.067429	0.052778	0.051685	0.05387	18.947455	18.563137	19.348022	3.416927	3.398034	3.435819	3.442205	281	359.529412	327.061384	414.883701	19737	5.963040553	3.026082354	10.1263976	0.597527018
dn7_1905_2	dn7_1905_2	1905_2	86.66666667	1905	NA	NA	10/9/2018	11/26/2018	F	NA	NA	hFMT6_tri	CDI	0	cef	no	11	d21	AMS001	hFMT	Rc	HF10	BL6	SPF-Young	-7	-7	fecal	NA	mouse	0.063819	0.045287	0.044427	0.046147	22.081263	21.669711	22.50875	3.67525	3.655043	3.695456	3.699201	346	439.288462	401.95104	501.542007	21436	6.78519044	12.31158676	14.27055906	0.730387819
dn7_1905_3	dn7_1905_3	1905_3	92.5	1905	NA	NA	10/9/2018	11/26/2018	F	NA	NA	hFMT6_tri	CDI	0	cef	no	11	d21	AMS001	hFMT	Rc	HF10	BL6	SPF-Young	-7	-7	fecal	NA	mouse	0.06117	0.048082	0.047039	0.049125	20.797835	20.356364	21.258879	3.635192	3.614815	3.655569	3.660829	340	491.590909	433.179373	586.618999	20936	6.458863174	10.88883212	13.05188205	0.509634488
dn7_1906_1	dn7_1906_1	1906_1	93.38521401	1906	NA	NA	10/9/2018	11/26/2018	M	NA	NA	tri	CDI	0	cef	no	11	d21	tributyrin	NA	Rc	HF10	BL6	SPF-Young	-7	-7	fecal	NA	mouse	0.055428	0.057274	0.055708	0.058841	17.459806	16.994964	17.950792	3.547264	3.522946	3.571581	3.579854	315	435.122449	388.358368	511.697434	16045	7.182627826	6.340328635	21.77226639	0.54370136
dn7_1906_2	dn7_1906_2	1906_2	94	1906	NA	NA	10/9/2018	11/26/2018	M	NA	NA	tri	CDI	0	cef	no	11	d21	tributyrin	NA	Rc	HF10	BL6	SPF-Young	-7	-7	fecal	NA	mouse	0.066746	0.04682	0.045679	0.04796	21.358569	20.850522	21.891993	3.697561	3.673609	3.721514	3.729068	320	455.666667	402.818037	542.239563	15787	11.55054263	1.174696555	30.47451075	NA
dn7_1906_3	dn7_1906_3	1906_3	102.4590164	1906	NA	NA	10/9/2018	11/26/2018	M	NA	NA	tri	CDI	0	cef	no	11	d21	tributyrin	NA	Rc	HF10	BL6	SPF-Young	-7	-7	fecal	NA	mouse	0.06806	0.044796	0.043669	0.045922	22.323523	21.775974	22.899318	3.790597	3.768071	3.813123	3.817134	328	441.957447	396.823754	516.689208	18088	7.9950366	8.813354941	24.54603463	0.71676107
dn7_1907_1	dn7_1907_1	1907_1	95.38461538	1907	NA	NA	10/9/2018	11/26/2018	M	NA	NA	hFMT6_tri	CDI	0	cef	no	11	d21	AMS001	hFMT	Rc	HF10	BL6	SPF-Young	-7	-7	fecal	NA	mouse	0.069138	0.039198	0.038034	0.040361	25.511747	24.776427	26.292049	3.972658	3.948851	3.996465	4.005224	369	469.846154	431.795869	530.95248	16484	6.540688519	3.256690929	24.50645649	0.843489834
dn7_1907_2	dn7_1907_2	1907_2	95.25862069	1907	NA	NA	10/9/2018	11/26/2018	M	NA	NA	hFMT6_tri	CDI	0	cef	no	11	d21	AMS001	hFMT	Rc	HF10	BL6	SPF-Young	-7	-7	fecal	NA	mouse	0.050695	0.049687	0.048494	0.05088	20.125897	19.654095	20.620906	3.75158	3.728436	3.774723	3.784701	397	497.649351	460.948038	555.414428	19659	6.427691615	2.423993444	23.29602493	0.452402143
dn7_1907_3	dn7_1907_3	1907_3	92.85714286	1907	NA	NA	10/9/2018	11/26/2018	M	NA	NA	hFMT6_tri	CDI	0	cef	no	11	d21	AMS001	hFMT	Rc	HF10	BL6	SPF-Young	-7	-7	fecal	NA	mouse	0.052573	0.050321	0.049256	0.051386	19.872586	19.460734	20.302246	3.662727	3.644306	3.681149	3.686418	378	526.584906	471.571763	613.94163	26898	5.967477757	5.559082278	40.2316399	0.382151641
dn7_198_1	dn7_198_1	198_1	94.29824561	198	NA	NA	6/12/2017	7/24/2017	M	NA	NA	mFMT1	CDI	0	cef	no	11_25	d42	yWT	mFMT	Rc	HF5-contam	RAG	SPF-Young	-7	-7	NA	NA	mouse	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	10.4858964609598	5.46823142330209	38.8640568205844	5.93660736331584
dn7_198_2	dn7_198_2	198_2	97.19626168	198	NA	NA	6/12/2017	7/24/2017	M	NA	NA	mFMT1	CDI	0	cef	no	11_25	d42	yWT	mFMT	Rc	HF5-contam	RAG	SPF-Young	-7	-7	fecal	NA	mouse	0.122709	0.159792	0.156102	0.163482	6.258136	6.116895	6.406055	2.155499	2.134234	2.176763	2.167202	51	60.714286	54.045132	81.989576	9318	10.9850424908521	4.22386614660924	37.8674349546308	5.36420882217689
dn7_199_1	dn7_199_1	199_1	92.35294118	199	NA	NA	6/12/2017	7/24/2017	F	NA	NA	mFMT1	CDI	0	cef	no	11_25	d42	yWT	mFMT	Rc	HF5-contam	RAG	SPF-Young	-7	-7	NA	NA	mouse	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	10.2744229285697	5.81921608056903	38.6660184110917	5.34075506135502
GF2_hFMT1A	GF2_hFMT1A	NA	NA	NA	NA	NA	NA	NA	NA	AMS001	hFMT6	hFMT6	NA	NA	NA	NA	NA	NA	AMS001	hFMT	NA	GF2	NA	NA	NA	NA	fecal	NA	FMTinput	0.092025	0.041956	0.041356	0.042556	23.834428	23.498239	24.180377	3.551537	3.535871	3.567203	3.571927	259	432.90625	361.96787	552.716707	23556	32.4772108307676	NA	153.909169397781	37.6609983412551
GF2_hFMT2A	GF2_hFMT2A	NA	NA	NA	NA	NA	NA	NA	NA	AMS002	hFMT7	hFMT7	NA	NA	NA	NA	NA	NA	AMS005	hFMT	NA	GF2	NA	NA	NA	NA	fecal	NA	FMTinput	0.083757	0.051242	0.050524	0.051959	19.515373	19.245971	19.792423	3.389717	3.375777	3.403656	3.404637	233	439.25	350.764618	594.221081	30550	15.2381853952468	NA	43.498591855552	15.2689252116857
GF2_hFMT2B	GF2_hFMT2B	NA	NA	NA	NA	NA	NA	NA	NA	AMS002	hFMT7	hFMT7	NA	NA	NA	NA	NA	NA	AMS005	hFMT	NA	GF2	NA	NA	NA	NA	fecal	NA	FMTinput	0.050518	0.052367	0.051707	0.053028	19.095935	18.858134	19.339809	3.41678	3.404074	3.429486	3.437048	378	674.632653	572.983743	829.273165	42650	16.0165905626663	2.97888348645195	52.8747785078964	14.3532141679528
GF2_hMb1A_input	GF2_hMb1A_input	NA	NA	NA	NA	NA	NA	NA	NA	AMS001	hFMT6	hFMT6	NA	NA	NA	NA	NA	NA	AMS001	hFMT	NA	GF2	NA	NA	NA	NA	fecal	NA	FMTinput	0.096076	0.040343	0.039706	0.04098	24.787668	24.40228	25.185425	3.605191	3.588685	3.621696	3.627497	258	420.028571	354.750156	529.351067	21426	23.6042070061303	NA	107.479106336051	27.1186913183866
GF2_hMb1B_input	GF2_hMb1B_input	NA	NA	NA	NA	NA	NA	NA	NA	AMS001	hFMT6	hFMT6	NA	NA	NA	NA	NA	NA	AMS001	hFMT	NA	GF2	NA	NA	NA	NA	fecal	NA	FMTinput	0.095786	0.039696	0.039052	0.040339	25.191745	24.789652	25.607098	3.61436	3.597087	3.631634	3.639449	263	429.526316	363.966231	537.656323	19587	29.5592103078757	1.63008856678804	134.776486481429	33.6829194153059
GF2_hMb2A_input	GF2_hMb2A_input	NA	NA	NA	NA	NA	NA	NA	NA	AMS005	hFMT7	hFMT7	NA	NA	NA	NA	NA	NA	AMS005	hFMT	NA	GF2	NA	NA	NA	NA	fecal	NA	FMTinput	0.096429	0.050835	0.05009	0.05158	19.671519	19.387333	19.96416	3.371197	3.357191	3.385202	3.384395	204	358.285714	287.800622	488.056144	28222	13.2045509526168	4.09511394250869	32.7231528584064	11.3532811296274
GF2_hMb2B_input	GF2_hMb2B_input	NA	NA	NA	NA	NA	NA	NA	NA	AMS005	hFMT7	hFMT7	NA	NA	NA	NA	NA	NA	AMS005	hFMT	NA	GF2	NA	NA	NA	NA	fecal	NA	FMTinput	0.111517	0.051536	0.050519	0.052552	19.40397	19.028695	19.794344	3.372155	3.354027	3.390282	3.388951	174	283.473684	230.372362	386.595093	17002	14.4084299392959	2.73328909534218	35.0241456031909	12.7146055689736
GF2_mjFMT2	GF2_mjFMT2	NA	NA	NA	NA	NA	NA	NA	NA	jWT	mFMT6	mFMT6	NA	NA	NA	NA	NA	NA	jWT	mFMT	NA	GF2	NA	NA	NA	NA	fecal	NA	FMTinput	0.045742	0.069623	0.068368	0.070879	14.362978	14.108569	14.62673	3.300557	3.27859	3.322524	3.325884	314	435.333333	387.278992	514.900387	21075	13.2034143938362	5.92832569313967	81.2730022726128	5.05348566689528
