seqID	sampleID	mouse	percent_weight	CageID	Group	CageID_Assigned	BD	ExpStart	sex	Gavaged_fecal_material	Mb_input	FMT	Cdiff_infection	Cdiff_day_infected	ABX	clinda35	FMT_day	Harvest_pi	FMT_input	FMT_type	Model	Experiment	Mouse_genotype	Mouse_status	ExpDay	day	type	CFU	sampleType	simpsoneven	simpson	simpson_lci	simpson_hci	invsimpson	invsimpson_lci	invsimpson_hci	shannon	shannon_lci	shannon_hci	npshannon	sobs	chao	chao_lci	chao_hci	nseqs
d7_2949	d7_2949	2949	90.38461538	1087	4	4	12/25/17	3/12/18	M	jWT	mFMT6	mFMT6	CDI	25	mix	no	17	d21	jWT	mFMT	Rc	GF2	BL6	GF	7	-18	NA	NA	mouse	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
d7_2956	d7_2956	2956	96.81818182	1082	2	2C	12/20/17	3/12/18	F	AMS005	hFMT7	none	CDI	25	mix	no	no	d21	none	none	Rc	GF2	BL6	GF	7	-18	NA	NA	mouse	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
d7_2966	d7_2966	2966	95.34883721	1082	2	2C	12/17/17	3/12/18	F	AMS005	hFMT7	none	CDI	25	mix	no	no	d21	none	none	Rc	GF2	BL6	GF	7	-18	NA	NA	mouse	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
d7_2988	d7_2988	2988	98.57142857	1082	2	2C	12/17/17	3/12/18	F	AMS005	hFMT7	none	CDI	25	mix	no	no	d21	none	none	Rc	GF2	BL6	GF	7	-18	NA	NA	mouse	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
d7_3739	d7_3739	3739	97.08333333	1096	2	2A	1/13/18	3/12/18	M	AMS005	hFMT7	none	CDI	21	no	no	no	d4	NA	NA	DC	GF2	BL6	GF	7	-14	NA	NA	mouse	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
d7_3755	d7_3755	3755	107.8947368	1086	3	3C	12/25/17	3/12/18	F	yWT	mFMT1	mFMT1	CDI	25	mix	no	no	d21	none	none	Rc	GF2	BL6	GF	7	-18	NA	NA	mouse	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
d7_3765	d7_3765	3765	95.23809524	1082	2	2D	12/17/17	3/12/18	F	AMS005	hFMT7	hFMT7	CDI	25	mix	no	17	d21	AMS005	hFMT	Rc	GF2	BL6	GF	7	-18	NA	NA	mouse	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
d7_3776	d7_3776	3776	100	1086	3	3D	12/25/17	3/12/18	F	yWT	mFMT1	mFMT1	CDI	25	mix	no	17	d21	yWT	mFMT	Rc	GF2	BL6	GF	7	-18	NA	NA	mouse	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
d7_3797	d7_3797	3797	92.85714286	1086	3	3D	12/20/17	3/12/18	F	yWT	mFMT1	mFMT1	CDI	25	mix	no	17	d21	yWT	mFMT	Rc	GF2	BL6	GF	7	-18	NA	NA	mouse	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
d7_3827	d7_3827	3827	92	1096	2	2B	1/13/18	3/12/18	M	AMS005	hFMT7	hFMT7	CDI	25	mix	no	17	d21	AMS005	hFMT	Rc	GF2	BL6	GF	7	-18	NA	NA	mouse	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
d7_3830	d7_3830	3830	98	1096	2	2B	1/13/18	3/12/18	M	AMS005	hFMT7	hFMT7	CDI	25	mix	no	17	d21	AMS005	hFMT	Rc	GF2	BL6	GF	7	-18	NA	NA	mouse	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
d7_3836	d7_3836	3836	93.2	1087	4	4	12/25/17	3/12/18	M	jWT	mFMT6	mFMT6	CDI	25	mix	no	17	d21	jWT	mFMT	Rc	GF2	BL6	GF	7	-18	NA	NA	mouse	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
d7_3844	d7_3844	3844	100	1082	2	2D	12/20/17	3/12/18	F	AMS005	hFMT7	hFMT7	CDI	25	mix	no	17	d21	AMS005	hFMT	Rc	GF2	BL6	GF	7	-18	NA	NA	mouse	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
d7_427	d7_427	427	91.70731707	1451	1	1C	9/17/18	11/12/18	F	AMS001	hFMT6	NA	CDI	25	cef	no	d7	NA	NA	NA	Pi	GF3	BL6	GF	7	-21	NA	NA	mouse	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
d7_429	d7_429	429	94.81865285	1465	2	2A	9/25/18	11/12/18	F	AMS005	hFMT7	NA	CDI	21	no	no	d7	NA	NA	NA	DC	GF3	BL6	GF	7	-14	NA	NA	mouse	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
d7_448	d7_448	448	92.55319149	1465	2	2A	9/25/18	11/12/18	F	AMS005	hFMT7	NA	CDI	21	no	no	d7	NA	NA	NA	DC	GF3	BL6	GF	7	-14	NA	NA	mouse	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
d7_449	d7_449	449	97.2972973	1451	1	1C	9/17/18	11/12/18	F	AMS001	hFMT6	NA	CDI	25	cef	no	d7	NA	NA	NA	Pi	GF3	BL6	GF	7	-21	NA	NA	mouse	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
d7_4837	d7_4837	4837	94.87179487	1125	1	1C	1/19/18	3/12/18	F	AMS001	hFMT6	none	CDI	25	mix	no	no	d21	none	none	Rc	GF2	BL6	GF	7	-18	NA	NA	mouse	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
d7_4914	d7_4914	4914	96.31578947	1125	1	1C	1/19/18	3/12/18	F	AMS001	hFMT6	none	CDI	25	mix	no	no	d21	none	none	Rc	GF2	BL6	GF	7	-18	NA	NA	mouse	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
d7_5204	d7_5204	5204	95.08928571	1452	2	2B	9/17/18	11/12/18	M	AMS005	hFMT7	NA	CDI	25	cef	no	d7	NA	NA	NA	Pi	GF3	BL6	GF	7	-21	NA	NA	mouse	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
d7_5215	d7_5215	5215	93.89671362	1420	1	1B	9/4/18	11/12/18	F	AMS001	hFMT6	NA	CDI	25	cef	no	d7	NA	NA	NA	Pi	GF3	BL6	GF	7	-21	NA	NA	mouse	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
d7_5218	d7_5218	5218	100	1421	1	1A	9/4/18	11/12/18	M	AMS001	hFMT6	NA	CDI	21	no	no	d7	NA	NA	NA	DC	GF3	BL6	GF	7	-14	NA	NA	mouse	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
d7_5219	d7_5219	5219	99.48186528	1451	1	1B	9/17/18	11/12/18	F	AMS001	hFMT6	NA	CDI	25	cef	no	d7	NA	NA	NA	Pi	GF3	BL6	GF	7	-21	NA	NA	mouse	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
d7_5220	d7_5220	5220	91.27906977	1465	2	2A	9/25/18	11/12/18	F	AMS005	hFMT7	NA	CDI	21	no	no	d7	NA	NA	NA	DC	GF3	BL6	GF	7	-14	NA	NA	mouse	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
d7_5415	d7_5415	5415	100	1106	1003A	1106A	1/6/18	2/12/18	F	yWT	mFMT1	NA	CDI	14	no	no	NA	d4	NA	NA	DC	GF1	Swiss	GF	7	-7	NA	NA	mouse	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
d7_5419	d7_5419	5419	92.45283019	1106	1003A	1106A	1/6/18	2/12/18	F	yWT	mFMT1	NA	CDI	14	no	no	NA	d4	NA	NA	DC	GF1	Swiss	GF	7	-7	NA	NA	mouse	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
d7_5420	d7_5420	5420	99.1902834	1106	1003B	1106B	1/6/18	2/12/18	F	yWT	mFMT1	NA	CDI	21	cef	no	NA	d11	NA	NA	Pi	GF1	Swiss	GF	7	-14	NA	NA	mouse	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
d7_5423	d7_5423	5423	95.65217391	1106	1003B	1106B	1/6/18	2/12/18	F	yWT	mFMT1	NA	CDI	21	cef	no	NA	d11	NA	NA	Pi	GF1	Swiss	GF	7	-14	NA	NA	mouse	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
d7_5505	d7_5505	5505	96.91119691	1421	1	1A	9/4/18	11/12/18	M	AMS001	hFMT6	NA	CDI	21	no	no	d7	NA	NA	NA	DC	GF3	BL6	GF	7	-14	NA	NA	mouse	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
d7_5510	d7_5510	5510	92.72727273	1452	2	2B	9/17/18	11/12/18	M	AMS005	hFMT7	NA	CDI	25	cef	no	d7	NA	NA	NA	Pi	GF3	BL6	GF	7	-21	NA	NA	mouse	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
d7_5513	d7_5513	5513	102.3041475	1466	2	2C	9/25/18	11/12/18	M	AMS005	hFMT7	NA	CDI	25	cef	no	d7	NA	NA	NA	Pi	GF3	BL6	GF	7	-21	NA	NA	mouse	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
d7_5517	d7_5517	5517	95.67567568	1451	1	1C	9/17/18	11/12/18	F	AMS001	hFMT6	NA	CDI	25	cef	no	d7	NA	NA	NA	Pi	GF3	BL6	GF	7	-21	NA	NA	mouse	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
d7_5520	d7_5520	5520	97.0212766	1466	2	2C	9/25/18	11/12/18	M	AMS005	hFMT7	NA	CDI	25	cef	no	d7	NA	NA	NA	Pi	GF3	BL6	GF	7	-21	NA	NA	mouse	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
d7_5522	d7_5522	5522	94.89361702	1452	2	2B	9/17/18	11/12/18	M	AMS005	hFMT7	NA	CDI	25	cef	no	d7	NA	NA	NA	Pi	GF3	BL6	GF	7	-21	NA	NA	mouse	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
d7_5925	d7_5925	5925	97.72727273	1126	1	1A	1/19/18	3/12/18	M	AMS001	hFMT6	none	CDI	21	no	no	no	d4	NA	NA	DC	GF2	BL6	GF	7	-14	NA	NA	mouse	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
d7_5942	d7_5942	5942	94.09090909	1126	1	1A	1/19/18	3/12/18	M	AMS001	hFMT6	none	CDI	21	no	no	no	d4	NA	NA	DC	GF2	BL6	GF	7	-14	NA	NA	mouse	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
d7_5957	d7_5957	5957	98.69565217	1126	1	1B	1/13/18	3/12/18	M	AMS001	hFMT6	hFMT6	CDI	25	mix	no	17	d21	AMS001	hFMT	Rc	GF2	BL6	GF	7	-18	NA	NA	mouse	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
d7_5964	d7_5964	5964	97.61904762	1125	1	1D	1/13/18	3/12/18	F	AMS001	hFMT6	hFMT6	CDI	25	mix	no	17	d21	AMS001	hFMT	Rc	GF2	BL6	GF	7	-18	NA	NA	mouse	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
d7_5969	d7_5969	5969	93.11740891	1126	1	1B	1/19/18	3/12/18	M	AMS001	hFMT6	hFMT6	CDI	25	mix	no	17	d21	AMS001	hFMT	Rc	GF2	BL6	GF	7	-18	NA	NA	mouse	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
d7_5978	d7_5978	5978	97.5	1125	1	1D	1/20/18	3/12/18	F	AMS001	hFMT6	hFMT6	CDI	25	mix	no	17	d21	AMS001	hFMT	Rc	GF2	BL6	GF	7	-18	NA	NA	mouse	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
d7_J001_1	d7_J001_1	J001_1	96.24413146	J001	NA	NA	12/12/17	2/12/18	F	NA	NA	mFMT1	CDI	0	cef	no	11	d21	yWT	mFMT	Rc	HF7	BL6	SPF-Jax	7	7	NA	NA	mouse	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
d7_J001_2	d7_J001_2	J001_2	100	J001	NA	NA	12/12/17	2/12/18	F	NA	NA	mFMT1	CDI	0	cef	no	11	d21	yWT	mFMT	Rc	HF7	BL6	SPF-Jax	7	7	NA	NA	mouse	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
d7_J001_3	d7_J001_3	J001_3	93.39622642	J001	NA	NA	12/12/17	2/12/18	F	NA	NA	mFMT1	CDI	0	cef	no	11	d21	yWT	mFMT	Rc	HF7	BL6	SPF-Jax	7	7	NA	NA	mouse	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
d7_J002_1	d7_J002_1	J002_1	86.2745098	J002	NA	NA	12/12/17	2/12/18	M	NA	NA	mFMT6	CDI	0	cef	no	11	d21	jWT	mFMT	Rc	HF7	BL6	SPF-Jax	7	7	NA	NA	mouse	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
d7_J002_2	d7_J002_2	J002_2	95.2173913	J002	NA	NA	12/12/17	2/12/18	M	NA	NA	mFMT6	CDI	0	cef	no	11	d21	jWT	mFMT	Rc	HF7	BL6	SPF-Jax	7	7	NA	NA	mouse	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
d7_J002_3	d7_J002_3	J002_3	98.4	J002	NA	NA	12/12/17	2/12/18	M	NA	NA	mFMT6	CDI	0	cef	no	11	d21	jWT	mFMT	Rc	HF7	BL6	SPF-Jax	7	7	NA	NA	mouse	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
d8_1118_1	d8_1118_1	1118_1	99.45054945	1118	NA	NA	5/22/2015	6/29/2015	F	NA	NA	hFMT2	noCDI	NA	cef	no	11	d42	R2_A	hFMT	FMT	HF2	BL6	SPF-Young	8	8	NA	NA	mouse	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
d8_1118_2	d8_1118_2	1118_2	103.5502959	1118	NA	NA	5/22/2015	6/29/2015	F	NA	NA	hFMT2	noCDI	NA	cef	no	11	d42	R2_A	hFMT	FMT	HF2	BL6	SPF-Young	8	8	NA	NA	mouse	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
d8_1118_5	d8_1118_5	1118_5	102.7027027	1118	NA	NA	5/22/2015	6/29/2015	F	NA	NA	hFMT2	noCDI	NA	cef	no	11	d42	R2_A	hFMT	FMT	HF2	BL6	SPF-Young	8	8	NA	NA	mouse	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
d8_1119_3	d8_1119_3	1119_3	102.955665	1119	NA	NA	5/18/2015	6/29/2015	F	NA	NA	hFMT1	noCDI	NA	cef	no	11	d42	D2_A	hFMT	FMT	HF2	BL6	SPF-Young	8	8	NA	NA	mouse	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
d8_1119_4	d8_1119_4	1119_4	103.5353535	1119	NA	NA	5/18/2015	6/29/2015	F	NA	NA	hFMT1	noCDI	NA	cef	no	11	d42	D2_A	hFMT	FMT	HF2	BL6	SPF-Young	8	8	NA	NA	mouse	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
d8_1119_5	d8_1119_5	1119_5	100	1119	NA	NA	5/18/2015	6/29/2015	F	NA	NA	hFMT1	noCDI	NA	cef	no	11	d42	D2_A	hFMT	FMT	HF2	BL6	SPF-Young	8	8	NA	NA	mouse	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
d8_1191_1	d8_1191_1	1191_1	97.53694581	1191	NA	NA	8/21/15	10/5/15	F	NA	NA	mFMT1	CDI	0	cef	yes	11	d42	yWT	mFMT	Rc	HF3	BL6	SPF-Young	8	8	NA	NA	mouse	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
d8_1191_2	d8_1191_2	1191_2	99.51456311	1191	NA	NA	8/21/15	10/5/15	F	NA	NA	mFMT1	CDI	0	cef	yes	11	d42	yWT	mFMT	Rc	HF3	BL6	SPF-Young	8	8	NA	NA	mouse	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
d8_1191_3	d8_1191_3	1191_3	101.5873016	1191	NA	NA	8/21/15	10/5/15	F	NA	NA	mFMT1	CDI	0	cef	yes	11	d42	yWT	mFMT	Rc	HF3	BL6	SPF-Young	8	8	NA	NA	mouse	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
d8_1192_1	d8_1192_1	1192_1	101.3043478	1192	NA	NA	9/29/2015	11/2/2015	M	NA	NA	none	CDI	0	cef	yes	11	d42	none	noFMT	Rc	HF4	BL6	SPF-Young	8	8	NA	NA	mouse	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
d8_1192_2	d8_1192_2	1192_2	104.4247788	1192	NA	NA	9/29/2015	11/2/2015	M	NA	NA	none	CDI	0	cef	yes	11	d42	none	noFMT	Rc	HF4	BL6	SPF-Young	8	8	NA	NA	mouse	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
d8_1192_3	d8_1192_3	1192_3	99.5951417	1192	NA	NA	9/29/2015	11/2/2015	M	NA	NA	none	CDI	0	cef	yes	11	d42	none	noFMT	Rc	HF4	BL6	SPF-Young	8	8	NA	NA	mouse	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
d8_1199_1	d8_1199_1	1199_1	100	1199	NA	NA	5/7/2015	6/11/2015	F	NA	NA	hFMT1	CDI	0	cef	no	11	d21	D2_A	hFMT	Rc	HF1	BL6	SPF-Young	8	8	NA	NA	mouse	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
d8_1199_2	d8_1199_2	1199_2	101.5873016	1199	NA	NA	5/7/2015	6/11/2015	F	NA	NA	hFMT1	CDI	0	cef	no	11	d21	D2_A	hFMT	Rc	HF1	BL6	SPF-Young	8	8	NA	NA	mouse	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
d8_1199_3	d8_1199_3	1199_3	96.44970414	1199	NA	NA	5/7/2015	6/11/2015	F	NA	NA	hFMT1	CDI	0	cef	no	11	d21	D2_A	hFMT	Rc	HF1	BL6	SPF-Young	8	8	NA	NA	mouse	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
d8_1199_4	d8_1199_4	1199_4	96.68508287	1199	NA	NA	5/7/2015	6/11/2015	F	NA	NA	hFMT1	CDI	0	cef	no	11	d21	D2_A	hFMT	Rc	HF1	BL6	SPF-Young	8	8	NA	NA	mouse	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
d8_1200_1	d8_1200_1	1200_1	100.5586592	1200	NA	NA	5/3/2015	6/11/2015	M	NA	NA	hFMT1	CDI	0	cef	no	11	d21	D2_A	hFMT	Rc	HF1	BL6	SPF-Young	8	8	NA	NA	mouse	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
d8_1200_2	d8_1200_2	1200_2	102.6315789	1200	NA	NA	5/3/2015	6/11/2015	M	NA	NA	hFMT1	CDI	0	cef	no	11	d21	D2_A	hFMT	Rc	HF1	BL6	SPF-Young	8	8	NA	NA	mouse	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
d8_1200_3	d8_1200_3	1200_3	101.2345679	1200	NA	NA	5/3/2015	6/11/2015	M	NA	NA	hFMT1	CDI	0	cef	no	11	d21	D2_A	hFMT	Rc	HF1	BL6	SPF-Young	8	8	NA	NA	mouse	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
d8_1200_4	d8_1200_4	1200_4	98.37398374	1200	NA	NA	5/3/2015	6/11/2015	M	NA	NA	hFMT1	CDI	0	cef	no	11	d21	D2_A	hFMT	Rc	HF1	BL6	SPF-Young	8	8	NA	NA	mouse	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
d8_1201_1	d8_1201_1	1201_1	104.519774	1201	NA	NA	4/30/2015	6/11/2015	F	NA	NA	hFMT2	CDI	0	cef	no	11	d21	R2_A	hFMT	Rc	HF1	BL6	SPF-Young	8	8	NA	NA	mouse	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
d8_1201_2	d8_1201_2	1201_2	98.71794872	1201	NA	NA	4/30/2015	6/11/2015	F	NA	NA	hFMT2	CDI	0	cef	no	11	d21	R2_A	hFMT	Rc	HF1	BL6	SPF-Young	8	8	NA	NA	mouse	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
d8_1201_3	d8_1201_3	1201_3	99.48186528	1201	NA	NA	4/30/2015	6/11/2015	F	NA	NA	hFMT2	CDI	0	cef	no	11	d21	R2_A	hFMT	Rc	HF1	BL6	SPF-Young	8	8	NA	NA	mouse	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
d8_1201_4	d8_1201_4	1201_4	101.6574586	1201	NA	NA	4/30/2015	6/11/2015	F	NA	NA	hFMT2	CDI	0	cef	no	11	d21	R2_A	hFMT	Rc	HF1	BL6	SPF-Young	8	8	NA	NA	mouse	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
d8_1202_1	d8_1202_1	1202_1	101.2396694	1202	NA	NA	5/2/2015	6/11/2015	M	NA	NA	hFMT2	CDI	0	cef	no	11	d21	R2_A	hFMT	Rc	HF1	BL6	SPF-Young	8	8	NA	NA	mouse	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
d8_1202_2	d8_1202_2	1202_2	96.42857143	1202	NA	NA	5/2/2015	6/11/2015	M	NA	NA	hFMT2	CDI	0	cef	no	11	d21	R2_A	hFMT	Rc	HF1	BL6	SPF-Young	8	8	NA	NA	mouse	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
d8_1202_3	d8_1202_3	1202_3	97.44680851	1202	NA	NA	5/2/2015	6/11/2015	M	NA	NA	hFMT2	CDI	0	cef	no	11	d21	R2_A	hFMT	Rc	HF1	BL6	SPF-Young	8	8	NA	NA	mouse	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
d8_1202_4	d8_1202_4	1202_4	98.27586207	1202	NA	NA	5/2/2015	6/11/2015	M	NA	NA	hFMT2	CDI	0	cef	no	11	d21	R2_A	hFMT	Rc	HF1	BL6	SPF-Young	8	8	NA	NA	mouse	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
d8_1203_1	d8_1203_1	1203_1	97.27891156	1203	NA	NA	5/3/2015	6/11/2015	F	NA	NA	none	CDI	0	cef	no	11	d21	none	noFMT	Rc	HF1	BL6	SPF-Young	8	8	NA	NA	mouse	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
d8_1203_2	d8_1203_2	1203_2	97.74011299	1203	NA	NA	5/3/2015	6/11/2015	F	NA	NA	none	CDI	0	cef	no	11	d21	none	noFMT	Rc	HF1	BL6	SPF-Young	8	8	NA	NA	mouse	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
d8_1203_3	d8_1203_3	1203_3	100	1203	NA	NA	5/3/2015	6/11/2015	F	NA	NA	none	CDI	0	cef	no	11	d21	none	noFMT	Rc	HF1	BL6	SPF-Young	8	8	NA	NA	mouse	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
d8_1203_4	d8_1203_4	1203_4	101.6129032	1203	NA	NA	5/3/2015	6/11/2015	F	NA	NA	none	CDI	0	cef	no	11	d21	none	noFMT	Rc	HF1	BL6	SPF-Young	8	8	NA	NA	mouse	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
d8_1204_1	d8_1204_1	1204_1	97.44897959	1204	NA	NA	5/2/2015	6/11/2015	F	NA	NA	hFMT2	noCDI	NA	cef	no	11	d21	R2_A	hFMT	FMT	HF1	BL6	SPF-Young	8	8	NA	NA	mouse	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
d8_1204_2	d8_1204_2	1204_2	102.994012	1204	NA	NA	5/2/2015	6/11/2015	F	NA	NA	hFMT2	noCDI	NA	cef	no	11	d21	R2_A	hFMT	FMT	HF1	BL6	SPF-Young	8	8	NA	NA	mouse	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
d8_1204_3	d8_1204_3	1204_3	102.6455026	1204	NA	NA	5/2/2015	6/11/2015	F	NA	NA	hFMT2	noCDI	NA	cef	no	11	d21	R2_A	hFMT	FMT	HF1	BL6	SPF-Young	8	8	NA	NA	mouse	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
d8_1205_1	d8_1205_1	1205_1	NA	1205	NA	NA	5/3/2015	6/11/2015	M	NA	NA	mFMT1	CDI	0	cef	no	11	d21	yWT	mFMT	Rc	HF1	BL6	SPF-Young	8	8	NA	NA	mouse	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
d8_1205_2	d8_1205_2	1205_2	101.2875536	1205	NA	NA	5/3/2015	6/11/2015	M	NA	NA	mFMT1	CDI	0	cef	no	11	d21	yWT	mFMT	Rc	HF1	BL6	SPF-Young	8	8	NA	NA	mouse	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
