compound	run	Data_Filename	Sample_ID	Sample_Type	Level	Ret_Time	Area	Height	ISTD_Area	ISTD_Height	Area_Ratio	Height_Ratio	Conc	Std_Conc	Deviation	percDev	Accuracy	QC_Check_Results	Mark	Peak_Start	Peak_End	TPlatenum	HETP	meter	Tailing_F	Tailing_F10perc	Resolution	k	Separation_F	Areaperc	Heightperc	USP_Width	Width5perc	Width10perc	Width50perc	Relative_Retention_Time
butyrate	1	2016-02-29_042.lcd	S_C06	Unknown	NA	24.75	64394	1338	NA	NA	NA	NA	3.6548	NA	NA	NA	NA	NA	V	23.975	27.275	7498.307	20.005	49988.715	NA	NA	1.47	1.732	1.116	12.7834	6.4827	1.143	0	1.541	0.666	1.452
butyrate	1	2016-02-29_043.lcd	S_C07	Unknown	NA	24.778	4673	94	NA	NA	NA	NA	0.26523	NA	NA	NA	NA	NA	V	24.225	26.025	5657.455	26.514	37716.369	NA	NA	0.992	26.69	1.073	1.8443	0.8525	1.318	0	0	0.755	1.452
butyrate	1	2016-02-29_044.lcd	S_C08	Unknown	NA	24.84	59211	1223	NA	NA	NA	NA	3.36067	NA	NA	NA	NA	NA	V	24.075	27.575	7365.496	20.365	49103.308	NA	NA	1.381	1.73	1.115	10.8448	5.4276	1.158	0	1.563	0.67	1.452
butyrate	1	2016-02-29_045.lcd	S_C09	Unknown	NA	24.88	76772	1577	NA	NA	NA	NA	4.35738	NA	NA	NA	NA	NA	V	24.075	27.325	7454.765	20.121	49698.435	NA	NA	1.22	1.731	1.113	13.8694	7.0503	1.153	0	1.578	0.67	1.453
butyrate	1	2016-02-29_046.lcd	S_C10	Unknown	NA	24.907	37742	780	NA	NA	NA	NA	2.14212	NA	NA	NA	NA	NA	V	24.1	26.9	7450.533	20.133	49670.217	NA	NA	1.289	54.941	1.07	8.4463	4.333	1.154	0	1.586	0.671	1.453
butyrate	1	2016-02-29_047.lcd	S_C11	Unknown	NA	24.936	4800	100	NA	NA	NA	NA	0.27241	NA	NA	NA	NA	NA	V	24.35	26.225	6619.762	22.659	44131.746	NA	NA	1.015	18.739	1.068	1.3281	0.6465	1.226	0	0	0.703	1.452
butyrate	1	2016-02-29_048.lcd	S_C12	Unknown	NA	24.968	86818	1792	NA	NA	NA	NA	4.92752	NA	NA	NA	NA	NA	V	24.075	27.525	7538.078	19.899	50253.852	1.34	1.358	1.453	1.733	1.113	15.0302	7.8994	1.15	1.969	1.549	0.667	1.453
valerate	1	2016-02-29_053.lcd	STD-0015	Standard	2	35.731	3868	63	NA	NA	NA	NA	0.21498	0.25	-0.03502	-14.01	86	NA	NA	34.75	37.175	9490.584	15.805	63270.557	1.23	1.233	7.961	3.748	1.606	3.0675	1.36	1.467	2.095	1.908	0.925	2.071
valerate	1	2016-02-29_052.lcd	STD-0014	Standard	3	35.71	8690	133	NA	NA	NA	NA	0.48299	0.5	-0.01701	-3.4	96.6	NA	NA	34.6	37.625	7385.252	20.311	49235.015	1.334	1.306	7.527	3.598	1.615	3.4127	1.4072	1.662	2.409	2.046	0.965	2.069
valerate	1	2016-02-29_051.lcd	STD-0013	Standard	4	35.667	17460	258	NA	NA	NA	NA	0.97045	1	-0.02955	-2.96	97	NA	NA	34.325	37.925	6960.188	21.551	46401.254	1.34	1.297	7.39	3.602	1.614	3.5286	1.4152	1.71	2.6	2.127	0.976	2.068
valerate	1	2016-02-29_050.lcd	STD-0012	Standard	5	35.621	48734	690	NA	NA	NA	NA	2.70872	2.5	0.20872	8.35	108.3	NA	NA	33.975	38.575	7012.668	21.39	46751.122	1.389	1.322	7.385	3.603	1.614	3.6494	1.4323	1.701	2.832	2.246	0.985	2.069
valerate	1	2016-02-29_049.lcd	STD-0011	Standard	6	35.577	97552	1363	NA	NA	NA	NA	5.42212	5	0.42212	8.44	108.4	NA	NA	33.8	38.8	6960.163	21.551	46401.084	1.442	1.376	7.345	84.655	1.43	3.7806	1.4728	1.706	2.902	2.294	0.992	2.067
valerate	1	2016-02-29_001.lcd	BLANK	Control	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
valerate	1	2016-02-29_002.lcd	STD-0009	Unknown	NA	35.357	441651	6057	NA	NA	NA	NA	24.5478	NA	NA	NA	NA	NA	NA	33.25	39.9	6597.139	22.737	43980.926	1.459	1.345	7.136	3.587	1.61	3.8987	1.4402	1.741	2.809	2.133	1.009	2.063
valerate	1	2016-02-29_003.lcd	STD-0010	Unknown	NA	35.428	269917	3663	NA	NA	NA	NA	15.00253	NA	NA	NA	NA	NA	NA	33.55	39.9	6708.18	22.361	44721.202	1.533	1.319	7.225	3.592	1.612	3.9186	1.4077	1.73	3.069	2.161	1.002	2.065
valerate	1	2016-02-29_004.lcd	STD-0011	Unknown	NA	35.509	125678	1747	NA	NA	NA	NA	6.9854	NA	NA	NA	NA	NA	NA	33.7	39.975	6878.602	21.807	45857.344	1.434	1.275	7.294	3.598	1.612	3.8331	1.4152	1.713	2.85	2.107	0.992	2.067
valerate	1	2016-02-29_005.lcd	STD-0012	Unknown	NA	35.498	69511	1040	NA	NA	NA	NA	3.86355	NA	NA	NA	NA	NA	NA	33.75	38.175	7070.087	21.216	47133.916	1.274	1.239	7.36	3.598	1.612	3.4772	1.3682	1.689	2.457	2.002	0.978	2.067
valerate	1	2016-02-29_006.lcd	STD-0013	Unknown	NA	35.504	28180	432	NA	NA	NA	NA	1.56632	NA	NA	NA	NA	NA	NA	34.05	37.525	6899.566	21.74	45997.107	1.209	1.206	7.346	3.601	1.613	3.4026	1.3621	1.71	2.334	1.956	0.975	2.069
valerate	1	2016-02-29_007.lcd	STD-0014	Unknown	NA	35.544	11128	177	NA	NA	NA	NA	0.61852	NA	NA	NA	NA	NA	NA	34.35	37.275	7501.967	19.995	50013.113	1.193	1.196	7.982	3.6	1.613	3.2617	1.3423	1.641	2.191	1.873	0.96	2.069
valerate	1	2016-02-29_008.lcd	STD-0015	Unknown	NA	35.561	4972	81	NA	NA	NA	NA	0.27634	NA	NA	NA	NA	NA	NA	34.5	37.15	8409.261	17.837	56061.742	1.234	1.2	7.833	3.597	1.613	3.1338	1.3267	1.551	2.127	1.84	0.941	2.068
valerate	1	2016-02-29_009.lcd	STD-0016	Unknown	NA	35.547	1913	34	NA	NA	NA	NA	0.10633	NA	NA	NA	NA	NA	NA	34.65	36.6	7866.83	19.067	52445.535	1.12	1.111	7.949	3.587	1.611	2.51	1.1865	1.603	1.776	1.673	0.927	2.065
valerate	1	2016-02-29_010.lcd	S_A01	Unknown	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
valerate	1	2016-02-29_011.lcd	S_A02	Unknown	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
valerate	1	2016-02-29_012.lcd	S_A03	Unknown	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
valerate	1	2016-02-29_013.lcd	S_A04	Unknown	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
valerate	1	2016-02-29_014.lcd	S_A05	Unknown	NA	35.682	1119	21	NA	NA	NA	NA	0.0622	NA	NA	NA	NA	Quant.Range(Low)	NA	34.825	36.6	14225.977	10.544	94839.85	1.064	1.053	4.659	2.913	1.238	0.2835	0.1267	1.197	1.615	1.518	0.876	2.075
valerate	1	2016-02-29_015.lcd	S_A06	Unknown	NA	35.636	1351	25	NA	NA	NA	NA	0.07509	NA	NA	NA	NA	Quant.Range(Low)	NA	34.975	36.925	14030.928	10.691	93539.521	1.339	1.314	5.965	23.216	1.254	0.371	0.1614	1.203	1.715	1.524	0.854	2.072
valerate	1	2016-02-29_016.lcd	S_A07	Unknown	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
valerate	1	2016-02-29_017.lcd	S_A08	Unknown	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
valerate	1	2016-02-29_018.lcd	S_A09	Unknown	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
valerate	1	2016-02-29_019.lcd	S_A10	Unknown	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
valerate	1	2016-02-29_020.lcd	S_A11	Unknown	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
valerate	1	2016-02-29_021.lcd	S_A12	Unknown	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
valerate	1	2016-02-29_022.lcd	S_B01	Unknown	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
valerate	1	2016-02-29_023.lcd	S_B02	Unknown	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
valerate	1	2016-02-29_024.lcd	S_B03	Unknown	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
valerate	1	2016-02-29_025.lcd	S_B04	Unknown	NA	35.065	1423	28	NA	NA	NA	NA	0.07909	NA	NA	NA	NA	Quant.Range(Low)	NA	34.35	36.275	13572.111	11.052	90480.742	1.204	1.114	8.935	2.89	1.663	0.2897	0.1474	1.204	1.663	1.451	0.807	2.062
valerate	1	2016-02-29_026.lcd	S_B05	Unknown	NA	34.91	575	13	NA	NA	NA	NA	0.03194	NA	NA	NA	NA	Quant.Range(Low)	NA	34.325	35.825	22047.403	6.804	146982.684	1.183	1.292	2.812	43.53	1.192	0.1816	0.1097	0.94	1.366	1.26	0.675	2.065
valerate	1	2016-02-29_027.lcd	STD-0009	Unknown	NA	34.725	379079	5443	NA	NA	NA	NA	21.06991	NA	NA	NA	NA	NA	NA	32.7	39.225	7059.306	21.249	47062.043	1.431	1.401	4.706	89.718	1.136	3.8478	1.48	1.653	2.739	2.202	0.963	2.059
valerate	1	2016-02-29_028.lcd	STD-0010	Unknown	NA	34.695	193425	2833	NA	NA	NA	NA	10.75093	NA	NA	NA	NA	NA	NA	32.85	38.625	7128.336	21.043	47522.24	1.379	1.35	6.032	3.582	1.329	3.7702	1.4685	1.644	2.667	2.153	0.951	2.061
valerate	1	2016-02-29_029.lcd	STD-0016	Unknown	NA	34.55	1065	23	NA	NA	NA	NA	0.05919	NA	NA	NA	NA	NA	NA	33.875	35.325	12080.872	12.416	80539.144	NA	NA	9.035	3.558	1.606	1.3311	0.8165	1.257	0	0	0.78	2.059
valerate	1	2016-02-29_030.lcd	S_B06	Unknown	NA	34.548	5811	94	NA	NA	NA	NA	0.32296	NA	NA	NA	NA	NA	NA	33.5	35.8	8538.385	17.568	56922.568	NA	NA	3.663	2.882	1.262	1.1213	0.4745	1.496	0	0	0.911	2.063
valerate	1	2016-02-29_031.lcd	S_B07	Unknown	NA	34.535	602	15	NA	NA	NA	NA	0.03347	NA	NA	NA	NA	Quant.Range(Low)	NA	33.9	35.3	17381.78	8.63	115878.535	1.085	1.11	4.509	2.884	1.259	0.1518	0.0932	1.048	1.236	1.162	0.704	2.06
valerate	1	2016-02-29_032.lcd	S_B08	Unknown	NA	34.539	365	10	NA	NA	NA	NA	0.02029	NA	NA	NA	NA	Quant.Range(Low)	NA	34.075	35.175	17630.123	8.508	117534.151	1.13	1.134	4.598	2.891	1.259	0.0842	0.0569	1.041	0.985	0.957	0.635	2.063
valerate	1	2016-02-29_033.lcd	S_B09	Unknown	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
valerate	1	2016-02-29_034.lcd	S_B10	Unknown	NA	34.505	2298	43	NA	NA	NA	NA	0.12774	NA	NA	NA	NA	Quant.Range(Low)	NA	33.65	35.525	12062.408	12.435	80416.053	1.134	1.089	4.269	2.885	1.244	0.6453	0.2963	1.257	1.71	1.504	0.85	2.063
valerate	1	2016-02-29_035.lcd	S_B11	Unknown	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
valerate	1	2016-02-29_036.lcd	S_B12	Unknown	NA	34.455	1026	21	NA	NA	NA	NA	0.05704	NA	NA	NA	NA	Quant.Range(Low)	NA	33.75	35.325	13258.177	11.314	88387.848	1.104	1.096	4.376	2.888	1.246	0.3122	0.1573	1.197	1.509	1.328	0.782	2.063
valerate	1	2016-02-29_037.lcd	S_C01	Unknown	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
valerate	1	2016-02-29_038.lcd	S_C02	Unknown	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
valerate	1	2016-02-29_039.lcd	S_C03	Unknown	NA	34.84	1012	19	NA	NA	NA	NA	0.05623	NA	NA	NA	NA	Quant.Range(Low)	NA	34.025	35.725	12539.968	11.962	83599.79	NA	NA	3.72	2.9	1.244	0.2781	0.1301	1.244	0	0	0.863	2.068
valerate	1	2016-02-29_040.lcd	S_C04	Unknown	NA	34.914	396	10	NA	NA	NA	NA	0.02202	NA	NA	NA	NA	Quant.Range(Low)	NA	34.5	35.8	12316.799	12.178	82111.991	1.467	1.516	3.776	2.888	1.246	0.1265	0.0709	1.258	1.142	1.095	0.686	2.063
valerate	1	2016-02-29_041.lcd	S_C05	Unknown	NA	35.152	2355	43	NA	NA	NA	NA	0.13092	NA	NA	NA	NA	Quant.Range(Low)	NA	34.275	36.3	11259.61	13.322	75064.069	1.173	1.156	4.323	2.889	1.24	0.4733	0.204	1.325	1.873	1.667	0.844	2.069
valerate	1	2016-02-29_042.lcd	S_C06	Unknown	NA	35.232	2743	50	NA	NA	NA	NA	0.15245	NA	NA	NA	NA	Quant.Range(Low)	NA	34.375	36.425	10372.436	14.461	69149.573	1.233	1.188	4.018	2.889	1.237	0.5445	0.2412	1.384	1.839	1.636	0.858	2.068
valerate	1	2016-02-29_043.lcd	S_C07	Unknown	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
valerate	1	2016-02-29_044.lcd	S_C08	Unknown	NA	35.37	3696	62	NA	NA	NA	NA	0.20545	NA	NA	NA	NA	Quant.Range(Low)	NA	34.475	36.925	8359.957	17.943	55733.046	1.242	1.231	4.013	2.888	1.236	0.677	0.2754	1.547	1.982	1.773	0.917	2.068
valerate	1	2016-02-29_045.lcd	S_C09	Unknown	NA	35.427	2971	51	NA	NA	NA	NA	0.16516	NA	NA	NA	NA	Quant.Range(Low)	NA	34.55	36.875	8892.798	16.868	59285.322	1.286	1.252	4.086	2.888	1.238	0.5368	0.2289	1.503	1.949	1.784	0.893	2.068
valerate	1	2016-02-29_046.lcd	S_C10	Unknown	NA	35.467	3866	64	NA	NA	NA	NA	0.21489	NA	NA	NA	NA	Quant.Range(Low)	NA	34.475	37.025	8689.29	17.263	57928.6	1.276	1.251	4.299	78.659	1.168	0.8652	0.3555	1.522	2.119	1.848	0.916	2.069
valerate	1	2016-02-29_047.lcd	S_C11	Unknown	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
valerate	1	2016-02-29_048.lcd	S_C12	Unknown	NA	35.555	6951	110	NA	NA	NA	NA	0.38637	NA	NA	NA	NA	NA	NA	34.475	37.4	8289.261	18.096	55261.738	1.335	1.312	4.226	2.892	1.23	1.2034	0.4834	1.562	2.36	1.974	0.929	2.069
