seqID	sampleID	mouse	percent_weight	sex	FMT_input	FMT_type	Experiment	day	type	CFU	sampleType	group	shannon	nseqs	fastq_file1	seqname	fastq_file2	move_command	missing_transfer	Dates
d16_1217_3	d16_1217_3	1217_3	96.0591133	F	none	noFMT	HF2	16	fecal	35000000	mouse	noFMT	1.858022	24143	d16-1217-3_S217_L001_R1_001.fastq.gz	d16-1217-3	d16-1217-3_S217_L001_R2_001.fastq.gz	find /home/aseekat/allHF/UM_seqs -name d16-1217-3_* | xargs cp -t /home/aseekat/forSRA	no	2015
d16_1294_1	d16_1294_1	1294_1	92.89340102	F	none	noFMT	HF4	16	fecal	12400000	mouse	noFMT	1.059512	20111	d16-1294-1_S159_L001_R1_001.fastq.gz	d16-1294-1	d16-1294-1_S159_L001_R2_001.fastq.gz	find /home/aseekat/allHF/UM_seqs -name d16-1294-1_* | xargs cp -t /home/aseekat/forSRA	no	2015
d16_1294_2	d16_1294_2	1294_2	91.70984456	F	none	noFMT	HF4	16	fecal	10500000	mouse	noFMT	0.922221	27942	d16-1294-2_S160_L001_R1_001.fastq.gz	d16-1294-2	d16-1294-2_S160_L001_R2_001.fastq.gz	find /home/aseekat/allHF/UM_seqs -name d16-1294-2_* | xargs cp -t /home/aseekat/forSRA	no	2015
d16_1294_3	d16_1294_3	1294_3	98.80239521	F	none	noFMT	HF4	16	fecal	4500000	mouse	noFMT	0.751717	13143	d16-1294-3_S161_L001_R1_001.fastq.gz	d16-1294-3	d16-1294-3_S161_L001_R2_001.fastq.gz	find /home/aseekat/allHF/UM_seqs -name d16-1294-3_* | xargs cp -t /home/aseekat/forSRA	no	2015
d19_1192_1	d19_1192_1	1192_1	105.6521739	M	none	noFMT	HF4	19	fecal	10000000	mouse	noFMT	1.388495	35209	d19-1192-1_S49_L001_R1_001.fastq.gz	d19-1192-1	d19-1192-1_S49_L001_R2_001.fastq.gz	find /home/aseekat/allHF/UM_seqs -name d19-1192-1_* | xargs cp -t /home/aseekat/forSRA	no	2015
d19_1192_3	d19_1192_3	1192_3	102.8340081	M	none	noFMT	HF4	19	fecal	11000000	mouse	noFMT	1.112115	10971	d19-1192-3_S51_L001_R1_001.fastq.gz	d19-1192-3	d19-1192-3_S51_L001_R2_001.fastq.gz	find /home/aseekat/allHF/UM_seqs -name d19-1192-3_* | xargs cp -t /home/aseekat/forSRA	no	2015
d19_1203_1	d19_1203_1	1203_1	100.6802721	F	none	noFMT	HF1	19	fecal	32000000	mouse	noFMT	1.509056	19675	d13-1202-1_S383_L001_R1_001.fastq.gz	d13-1202-1	d13-1202-1_S383_L001_R2_001.fastq.gz	find /home/aseekat/allHF/UM_seqs -name d13-1202-1_* | xargs cp -t /home/aseekat/forSRA	no	2015
d19_1203_2	d19_1203_2	1203_2	98.8700565	F	none	noFMT	HF1	19	fecal	27000000	mouse	noFMT	1.462595	19643	d13-1209-1_S384_L001_R1_001.fastq.gz	d13-1209-1	d13-1209-1_S384_L001_R2_001.fastq.gz	find /home/aseekat/allHF/UM_seqs -name d13-1209-1_* | xargs cp -t /home/aseekat/forSRA	no	2015
d19_1203_3	d19_1203_3	1203_3	98.35164835	F	none	noFMT	HF1	19	fecal	1800000	mouse	noFMT	1.887292	21609	d19-1203-3_S223_L001_R1_001.fastq.gz	d19-1203-3	d19-1203-3_S223_L001_R2_001.fastq.gz	find /home/aseekat/allHF/UM_seqs -name d19-1203-3_* | xargs cp -t /home/aseekat/forSRA	no	2015
d19_1203_4	d19_1203_4	1203_4	100.5376344	F	none	noFMT	HF1	19	fecal	67000000	mouse	noFMT	1.691242	21880	d19-1203-4_S238_L001_R1_001.fastq.gz	d19-1203-4	d19-1203-4_S238_L001_R2_001.fastq.gz	find /home/aseekat/allHF/UM_seqs -name d19-1203-4_* | xargs cp -t /home/aseekat/forSRA	no	2015
d19_1207_1	d19_1207_1	1207_1	106.9651741	M	none	noFMT	HF1	19	fecal	46000000	mouse	noFMT	1.642048	17693	d16-1200-1_S357_L001_R1_001.fastq.gz	d16-1200-1	d16-1200-1_S357_L001_R2_001.fastq.gz	find /home/aseekat/allHF/UM_seqs -name d16-1200-1_* | xargs cp -t /home/aseekat/forSRA	no	2015
d19_1207_2	d19_1207_2	1207_2	108.2251082	M	none	noFMT	HF1	19	fecal	33000000	mouse	noFMT	1.606018	18923	d1-1225-1_S358_L001_R1_001.fastq.gz	d1-1225-1	d1-1225-1_S358_L001_R2_001.fastq.gz	find /home/aseekat/allHF/UM_seqs -name d1-1225-1_* | xargs cp -t /home/aseekat/forSRA	no	2015
d19_1207_3	d19_1207_3	1207_3	102.7272727	M	none	noFMT	HF1	19	fecal	11000000	mouse	noFMT	1.614585	22785	d16-1213-2_S347_L001_R1_001.fastq.gz	d16-1213-2	d16-1213-2_S347_L001_R2_001.fastq.gz	find /home/aseekat/allHF/UM_seqs -name d16-1213-2_* | xargs cp -t /home/aseekat/forSRA	no	2015
d19_1207_4	d19_1207_4	1207_4	113.6363636	M	none	noFMT	HF1	19	fecal	2000000	mouse	noFMT	1.778782	19583	d19-1207-4_S256_L001_R1_001.fastq.gz	d19-1207-4	d19-1207-4_S256_L001_R2_001.fastq.gz	find /home/aseekat/allHF/UM_seqs -name d19-1207-4_* | xargs cp -t /home/aseekat/forSRA	no	2015
d19_1294_1	d19_1294_1	1294_1	100	F	none	noFMT	HF4	19	fecal	49000000	mouse	noFMT	1.110166	9638	d19-1294-1_S46_L001_R1_001.fastq.gz	d19-1294-1	d19-1294-1_S46_L001_R2_001.fastq.gz	find /home/aseekat/allHF/UM_seqs -name d19-1294-1_* | xargs cp -t /home/aseekat/forSRA	no	2015
d19_1294_2	d19_1294_2	1294_2	101.0362694	F	none	noFMT	HF4	19	fecal	31000000	mouse	noFMT	1.258973	11585	d19-1294-2_S47_L001_R1_001.fastq.gz	d19-1294-2	d19-1294-2_S47_L001_R2_001.fastq.gz	find /home/aseekat/allHF/UM_seqs -name d19-1294-2_* | xargs cp -t /home/aseekat/forSRA	no	2015
d19_1294_3	d19_1294_3	1294_3	107.1856287	F	none	noFMT	HF4	19	fecal	3000000	mouse	noFMT	1.163089	3155	d19-1294-3_S48_L001_R1_001.fastq.gz	d19-1294-3	d19-1294-3_S48_L001_R2_001.fastq.gz	find /home/aseekat/allHF/UM_seqs -name d19-1294-3_* | xargs cp -t /home/aseekat/forSRA	no	2015
cecal_d21_1203_1	d21_1203_1	1203_1	101.3605442	F	none	noFMT	HF1	21	cecal	41500000	mouse	noFMT	1.731577	33662	d41-C1203-1_S332_L001_R1_001.fastq.gz	d41-C1203-1	d41-C1203-1_S332_L001_R2_001.fastq.gz	find /home/aseekat/allHF/UM_seqs -name d41-C1203-1_* | xargs cp -t /home/aseekat/forSRA	no	2015
cecal_d21_1203_2	d21_1203_2	1203_2	98.30508475	F	none	noFMT	HF1	21	cecal	30300000	mouse	noFMT	1.777539	32339	d41-C1203-2_S330_L001_R1_001.fastq.gz	d41-C1203-2	d41-C1203-2_S330_L001_R2_001.fastq.gz	find /home/aseekat/allHF/UM_seqs -name d41-C1203-2_* | xargs cp -t /home/aseekat/forSRA	no	2015
cecal_d21_1203_3	d21_1203_3	1203_3	97.25274725	F	none	noFMT	HF1	21	cecal	38400000	mouse	noFMT	1.664174	23764	d41-C1203-3_S362_L001_R1_001.fastq.gz	d41-C1203-3	d41-C1203-3_S362_L001_R2_001.fastq.gz	find /home/aseekat/allHF/UM_seqs -name d41-C1203-3_* | xargs cp -t /home/aseekat/forSRA	no	2015
cecal_d21_1203_4	d21_1203_4	1203_4	103.2258065	F	none	noFMT	HF1	21	cecal	42200000	mouse	noFMT	1.429928	26117	d41-C1203-4_S372_L001_R1_001.fastq.gz	d41-C1203-4	d41-C1203-4_S372_L001_R2_001.fastq.gz	find /home/aseekat/allHF/UM_seqs -name d41-C1203-4_* | xargs cp -t /home/aseekat/forSRA	no	2015
cecal_d21_1207_1	d21_1207_1	1207_1	110.4477612	M	none	noFMT	HF1	21	cecal	15400000	mouse	noFMT	1.717043	29449	d41-C1207-1_S382_L001_R1_001.fastq.gz	d41-C1207-1	d41-C1207-1_S382_L001_R2_001.fastq.gz	find /home/aseekat/allHF/UM_seqs -name d41-C1207-1_* | xargs cp -t /home/aseekat/forSRA	no	2015
cecal_d21_1207_2	d21_1207_2	1207_2	110.8225108	M	none	noFMT	HF1	21	cecal	38800000	mouse	noFMT	1.895943	24746	d41-C1207-2_S350_L001_R1_001.fastq.gz	d41-C1207-2	d41-C1207-2_S350_L001_R2_001.fastq.gz	find /home/aseekat/allHF/UM_seqs -name d41-C1207-2_* | xargs cp -t /home/aseekat/forSRA	no	2015
cecal_d21_1207_3	d21_1207_3	1207_3	102.7272727	M	none	noFMT	HF1	21	cecal	5900000	mouse	noFMT	1.994916	31068	d41-C1207-3_S347_L001_R1_001.fastq.gz	d41-C1207-3	d41-C1207-3_S347_L001_R2_001.fastq.gz	find /home/aseekat/allHF/UM_seqs -name d41-C1207-3_* | xargs cp -t /home/aseekat/forSRA	no	2015
cecal_d21_1207_4	d21_1207_4	1207_4	114.0909091	M	none	noFMT	HF1	21	cecal	15400000	mouse	noFMT	1.830553	33863	d41-C1207-4_S371_L001_R1_001.fastq.gz	d41-C1207-4	d41-C1207-4_S371_L001_R2_001.fastq.gz	find /home/aseekat/allHF/UM_seqs -name d41-C1207-4_* | xargs cp -t /home/aseekat/forSRA	no	2015
d21_1216_1	d21_1216_1	1216_1	97.48743719	F	none	noFMT	HF2	21	fecal	180000000	mouse	noFMT	1.32347	37290	d21-1216-1_S259_L001_R1_001.fastq.gz	d21-1216-1	d21-1216-1_S259_L001_R2_001.fastq.gz	find /home/aseekat/allHF/UM_seqs -name d21-1216-1_* | xargs cp -t /home/aseekat/forSRA	no	2015
d21_1216_2	d21_1216_2	1216_2	100.5649718	F	none	noFMT	HF2	21	fecal	238000000	mouse	noFMT	1.202351	29676	d21-1219-1B_S165_L001_R1_001.fastq.gz	d21-1219-1B	d21-1219-1B_S165_L001_R2_001.fastq.gz	find /home/aseekat/allHF/UM_seqs -name d21-1219-1B_* | xargs cp -t /home/aseekat/forSRA	no	2015
d21_1216_4	d21_1216_4	1216_4	101.6483516	F	none	noFMT	HF2	21	fecal	490000000	mouse	noFMT	1.172985	30287	d21-1216-4_S163_L001_R1_001.fastq.gz	d21-1216-4	d21-1216-4_S163_L001_R2_001.fastq.gz	find /home/aseekat/allHF/UM_seqs -name d21-1216-4_* | xargs cp -t /home/aseekat/forSRA	no	2015
d21_1217_1	d21_1217_1	1217_1	98.90710383	F	none	noFMT	HF2	21	fecal	245000000	mouse	noFMT	1.122096	22969	d21-1217-1_S188_L001_R1_001.fastq.gz	d21-1217-1	d21-1217-1_S188_L001_R2_001.fastq.gz	find /home/aseekat/allHF/UM_seqs -name d21-1217-1_* | xargs cp -t /home/aseekat/forSRA	no	2015
d21_1217_2	d21_1217_2	1217_2	102.970297	F	none	noFMT	HF2	21	fecal	271000000	mouse	noFMT	1.11679	22451	d21-1217-2_S301_L001_R1_001.fastq.gz	d21-1217-2	d21-1217-2_S301_L001_R2_001.fastq.gz	find /home/aseekat/allHF/UM_seqs -name d21-1217-2_* | xargs cp -t /home/aseekat/forSRA	no	2015
d21_1217_3	d21_1217_3	1217_3	97.53694581	F	none	noFMT	HF2	21	fecal	188000000	mouse	noFMT	1.214302	25295	d21-1217-3_S309_L001_R1_001.fastq.gz	d21-1217-3	d21-1217-3_S309_L001_R2_001.fastq.gz	find /home/aseekat/allHF/UM_seqs -name d21-1217-3_* | xargs cp -t /home/aseekat/forSRA	no	2015
d24_1216_1	d24_1216_1	1216_1	99.49748744	F	none	noFMT	HF2	24	fecal	53000000	mouse	noFMT	1.471375	23522	d24-1216-1_S244_L001_R1_001.fastq.gz	d24-1216-1	d24-1216-1_S244_L001_R2_001.fastq.gz	find /home/aseekat/allHF/UM_seqs -name d24-1216-1_* | xargs cp -t /home/aseekat/forSRA	no	2015
d24_1216_2	d24_1216_2	1216_2	102.259887	F	none	noFMT	HF2	24	fecal	90000000	mouse	noFMT	1.294393	23275	d24-1216-2_S214_L001_R1_001.fastq.gz	d24-1216-2	d24-1216-2_S214_L001_R2_001.fastq.gz	find /home/aseekat/allHF/UM_seqs -name d24-1216-2_* | xargs cp -t /home/aseekat/forSRA	no	2015
d24_1216_4	d24_1216_4	1216_4	102.1978022	F	none	noFMT	HF2	24	fecal	93000000	mouse	noFMT	1.012815	19939	d24-1216-4_S289_L001_R1_001.fastq.gz	d24-1216-4	d24-1216-4_S289_L001_R2_001.fastq.gz	find /home/aseekat/allHF/UM_seqs -name d24-1216-4_* | xargs cp -t /home/aseekat/forSRA	no	2015
d24_1217_1	d24_1217_1	1217_1	100.5464481	F	none	noFMT	HF2	24	fecal	123000000	mouse	noFMT	1.05472	27356	d24-1217-1_S83_L001_R1_001.fastq.gz	d24-1217-1	d24-1217-1_S83_L001_R2_001.fastq.gz	find /home/aseekat/allHF/UM_seqs -name d24-1217-1_* | xargs cp -t /home/aseekat/forSRA	no	2015
d24_1217_2	d24_1217_2	1217_2	101.4851485	F	none	noFMT	HF2	24	fecal	91000000	mouse	noFMT	1.729271	28470	d24-1217-2_S266_L001_R1_001.fastq.gz	d24-1217-2	d24-1217-2_S266_L001_R2_001.fastq.gz	find /home/aseekat/allHF/UM_seqs -name d24-1217-2_* | xargs cp -t /home/aseekat/forSRA	no	2015
d24_1217_3	d24_1217_3	1217_3	96.0591133	F	none	noFMT	HF2	24	fecal	139000000	mouse	noFMT	1.172572	41308	d24-1217-3_S282_L001_R1_001.fastq.gz	d24-1217-3	d24-1217-3_S282_L001_R2_001.fastq.gz	find /home/aseekat/allHF/UM_seqs -name d24-1217-3_* | xargs cp -t /home/aseekat/forSRA	no	2015
d28_1216_1	d28_1216_1	1216_1	105.5276382	F	none	noFMT	HF2	28	fecal	20000000	mouse	noFMT	1.219996	32771	d28-1216-1_S187_L001_R1_001.fastq.gz	d28-1216-1	d28-1216-1_S187_L001_R2_001.fastq.gz	find /home/aseekat/allHF/UM_seqs -name d28-1216-1_* | xargs cp -t /home/aseekat/forSRA	no	2015
d28_1216_2	d28_1216_2	1216_2	101.1299435	F	none	noFMT	HF2	28	fecal	175000000	mouse	noFMT	1.110972	28561	d28-1216-2_S308_L001_R1_001.fastq.gz	d28-1216-2	d28-1216-2_S308_L001_R2_001.fastq.gz	find /home/aseekat/allHF/UM_seqs -name d28-1216-2_* | xargs cp -t /home/aseekat/forSRA	no	2015
d28_1216_4	d28_1216_4	1216_4	103.8461538	F	none	noFMT	HF2	28	fecal	142000000	mouse	noFMT	1.283988	28012	d28-1216-4_S209_L001_R1_001.fastq.gz	d28-1216-4	d28-1216-4_S209_L001_R2_001.fastq.gz	find /home/aseekat/allHF/UM_seqs -name d28-1216-4_* | xargs cp -t /home/aseekat/forSRA	no	2015
d28_1217_1	d28_1217_1	1217_1	98.90710383	F	none	noFMT	HF2	28	fecal	191000000	mouse	noFMT	1.46056	25862	d28-1217-1_S216_L001_R1_001.fastq.gz	d28-1217-1	d28-1217-1_S216_L001_R2_001.fastq.gz	find /home/aseekat/allHF/UM_seqs -name d28-1217-1_* | xargs cp -t /home/aseekat/forSRA	no	2015
d28_1217_2	d28_1217_2	1217_2	100.4950495	F	none	noFMT	HF2	28	fecal	268000000	mouse	noFMT	1.232299	24852	d28-1217-2_S195_L001_R1_001.fastq.gz	d28-1217-2	d28-1217-2_S195_L001_R2_001.fastq.gz	find /home/aseekat/allHF/UM_seqs -name d28-1217-2_* | xargs cp -t /home/aseekat/forSRA	no	2015
d28_1217_3	d28_1217_3	1217_3	98.02955665	F	none	noFMT	HF2	28	fecal	358000000	mouse	noFMT	1.305754	28099	d28-1217-3_S71_L001_R1_001.fastq.gz	d28-1217-3	d28-1217-3_S71_L001_R2_001.fastq.gz	find /home/aseekat/allHF/UM_seqs -name d28-1217-3_* | xargs cp -t /home/aseekat/forSRA	no	2015
d32_1192_1	d32_1192_1	1192_1	114.7826087	M	none	noFMT	HF4	32	fecal	240000000	mouse	noFMT	1.62961	6293	d32-1192-1_S55_L001_R1_001.fastq.gz	d32-1192-1	d32-1192-1_S55_L001_R2_001.fastq.gz	find /home/aseekat/allHF/UM_seqs -name d32-1192-1_* | xargs cp -t /home/aseekat/forSRA	no	2015
d32_1192_2	d32_1192_2	1192_2	120.3539823	M	none	noFMT	HF4	32	fecal	249000000	mouse	noFMT	1.620608	28043	d32-1192-2_S57_L001_R1_001.fastq.gz	d32-1192-2	d32-1192-2_S57_L001_R2_001.fastq.gz	find /home/aseekat/allHF/UM_seqs -name d32-1192-2_* | xargs cp -t /home/aseekat/forSRA	no	2015
d32_1192_3	d32_1192_3	1192_3	110.1214575	M	none	noFMT	HF4	32	fecal	147000000	mouse	noFMT	1.628726	15236	d32-1192-3_S56_L001_R1_001.fastq.gz	d32-1192-3	d32-1192-3_S56_L001_R2_001.fastq.gz	find /home/aseekat/allHF/UM_seqs -name d32-1192-3_* | xargs cp -t /home/aseekat/forSRA	no	2015
d32_1216_1	d32_1216_1	1216_1	105.5276382	F	none	noFMT	HF2	32	fecal	14000000	mouse	noFMT	1.229169	27919	d32-1216-1_S252_L001_R1_001.fastq.gz	d32-1216-1	d32-1216-1_S252_L001_R2_001.fastq.gz	find /home/aseekat/allHF/UM_seqs -name d32-1216-1_* | xargs cp -t /home/aseekat/forSRA	no	2015
d32_1216_2	d32_1216_2	1216_2	103.9548023	F	none	noFMT	HF2	32	fecal	150000000	mouse	noFMT	1.296683	29027	d32-1216-2_S255_L001_R1_001.fastq.gz	d32-1216-2	d32-1216-2_S255_L001_R2_001.fastq.gz	find /home/aseekat/allHF/UM_seqs -name d32-1216-2_* | xargs cp -t /home/aseekat/forSRA	no	2015
d32_1216_4	d32_1216_4	1216_4	107.1428571	F	none	noFMT	HF2	32	fecal	96000000	mouse	noFMT	2.256723	21160	d32-1216-4_S241_L001_R1_001.fastq.gz	d32-1216-4	d32-1216-4_S241_L001_R2_001.fastq.gz	find /home/aseekat/allHF/UM_seqs -name d32-1216-4_* | xargs cp -t /home/aseekat/forSRA	no	2015
d32_1217_1	d32_1217_1	1217_1	104.9180328	F	none	noFMT	HF2	32	fecal	149000000	mouse	noFMT	1.344666	30683	d32-1217-1_S271_L001_R1_001.fastq.gz	d32-1217-1	d32-1217-1_S271_L001_R2_001.fastq.gz	find /home/aseekat/allHF/UM_seqs -name d32-1217-1_* | xargs cp -t /home/aseekat/forSRA	no	2015
d32_1217_2	d32_1217_2	1217_2	103.4653465	F	none	noFMT	HF2	32	fecal	61000000	mouse	noFMT	1.187433	25394	d32-1217-2_S197_L001_R1_001.fastq.gz	d32-1217-2	d32-1217-2_S197_L001_R2_001.fastq.gz	find /home/aseekat/allHF/UM_seqs -name d32-1217-2_* | xargs cp -t /home/aseekat/forSRA	no	2015
d32_1217_3	d32_1217_3	1217_3	102.955665	F	none	noFMT	HF2	32	fecal	227000000	mouse	noFMT	1.475667	31508	d32-1217-3_S233_L001_R1_001.fastq.gz	d32-1217-3	d32-1217-3_S233_L001_R2_001.fastq.gz	find /home/aseekat/allHF/UM_seqs -name d32-1217-3_* | xargs cp -t /home/aseekat/forSRA	no	2015
d32_1294_1	d32_1294_1	1294_1	101.5228426	F	none	noFMT	HF4	32	fecal	170000000	mouse	noFMT	1.513043	9497	d32-1294-1_S52_L001_R1_001.fastq.gz	d32-1294-1	d32-1294-1_S52_L001_R2_001.fastq.gz	find /home/aseekat/allHF/UM_seqs -name d32-1294-1_* | xargs cp -t /home/aseekat/forSRA	no	2015
d32_1294_2	d32_1294_2	1294_2	108.8082902	F	none	noFMT	HF4	32	fecal	287000000	mouse	noFMT	1.690748	7358	d32-1294-2_S53_L001_R1_001.fastq.gz	d32-1294-2	d32-1294-2_S53_L001_R2_001.fastq.gz	find /home/aseekat/allHF/UM_seqs -name d32-1294-2_* | xargs cp -t /home/aseekat/forSRA	no	2015
d32_1294_3	d32_1294_3	1294_3	113.7724551	F	none	noFMT	HF4	32	fecal	160000000	mouse	noFMT	1.556657	15334	d32-1294-3_S54_L001_R1_001.fastq.gz	d32-1294-3	d32-1294-3_S54_L001_R2_001.fastq.gz	find /home/aseekat/allHF/UM_seqs -name d32-1294-3_* | xargs cp -t /home/aseekat/forSRA	no	2015
d37_1216_1	d37_1216_1	1216_1	93.96984925	F	none	noFMT	HF2	37	fecal	58000000	mouse	noFMT	1.271638	21723	d37-1216-1_S215_L001_R1_001.fastq.gz	d37-1216-1	d37-1216-1_S215_L001_R2_001.fastq.gz	find /home/aseekat/allHF/UM_seqs -name d37-1216-1_* | xargs cp -t /home/aseekat/forSRA	no	2015
d37_1216_2	d37_1216_2	1216_2	98.8700565	F	none	noFMT	HF2	37	fecal	80000000	mouse	noFMT	1.300049	24563	d37-1216-2_S211_L001_R1_001.fastq.gz	d37-1216-2	d37-1216-2_S211_L001_R2_001.fastq.gz	find /home/aseekat/allHF/UM_seqs -name d37-1216-2_* | xargs cp -t /home/aseekat/forSRA	no	2015
d37_1216_4	d37_1216_4	1216_4	96.15384615	F	none	noFMT	HF2	37	fecal	61000000	mouse	noFMT	1.17493	32488	d37-1216-4_S181_L001_R1_001.fastq.gz	d37-1216-4	d37-1216-4_S181_L001_R2_001.fastq.gz	find /home/aseekat/allHF/UM_seqs -name d37-1216-4_* | xargs cp -t /home/aseekat/forSRA	no	2015
d37_1217_1	d37_1217_1	1217_1	107.6502732	F	none	noFMT	HF2	37	fecal	146000000	mouse	noFMT	1.036793	31173	d37-1217-1_S153_L001_R1_001.fastq.gz	d37-1217-1	d37-1217-1_S153_L001_R2_001.fastq.gz	find /home/aseekat/allHF/UM_seqs -name d37-1217-1_* | xargs cp -t /home/aseekat/forSRA	no	2015
d37_1217_2	d37_1217_2	1217_2	108.4158416	F	none	noFMT	HF2	37	fecal	7000000	mouse	noFMT	1.061831	32432	d37-1217-2_S154_L001_R1_001.fastq.gz	d37-1217-2	d37-1217-2_S154_L001_R2_001.fastq.gz	find /home/aseekat/allHF/UM_seqs -name d37-1217-2_* | xargs cp -t /home/aseekat/forSRA	no	2015
d37_1217_3	d37_1217_3	1217_3	105.91133	F	none	noFMT	HF2	37	fecal	54000000	mouse	noFMT	1.402691	29188	d37-1217-3_S239_L001_R1_001.fastq.gz	d37-1217-3	d37-1217-3_S239_L001_R2_001.fastq.gz	find /home/aseekat/allHF/UM_seqs -name d37-1217-3_* | xargs cp -t /home/aseekat/forSRA	no	2015
d41_1192_2	d41_1192_2	1192_2	124.7787611	M	none	noFMT	HF4	41	fecal	23000000	mouse	noFMT	1.826046	26659	d41-1192-2_S62_L001_R1_001.fastq.gz	d41-1192-2	d41-1192-2_S62_L001_R2_001.fastq.gz	find /home/aseekat/allHF/UM_seqs -name d41-1192-2_* | xargs cp -t /home/aseekat/forSRA	no	2015
d41_1192_3B	d41_1192_1	1192_1	114.7826087	M	none	noFMT	HF4	41	fecal	88000000	mouse	noFMT	1.827778	34451	d41-1192-3B_S95_L001_R1_001.fastq.gz	d41-1192-3B	d41-1192-3B_S95_L001_R2_001.fastq.gz	find /home/aseekat/allHF/UM_seqs -name d41-1192-3B_* | xargs cp -t /home/aseekat/forSRA	no	2015
d41_1216_1	d41_1216_1	1216_1	105.5276382	F	none	noFMT	HF2	41	fecal	43000000	mouse	noFMT	1.649202	26137	d41-1216-1_S265_L001_R1_001.fastq.gz	d41-1216-1	d41-1216-1_S265_L001_R2_001.fastq.gz	find /home/aseekat/allHF/UM_seqs -name d41-1216-1_* | xargs cp -t /home/aseekat/forSRA	no	2015
d41_1216_2	d41_1216_2	1216_2	110.1694915	F	none	noFMT	HF2	41	fecal	151000000	mouse	noFMT	1.392546	31747	d41-1216-2_S275_L001_R1_001.fastq.gz	d41-1216-2	d41-1216-2_S275_L001_R2_001.fastq.gz	find /home/aseekat/allHF/UM_seqs -name d41-1216-2_* | xargs cp -t /home/aseekat/forSRA	no	2015
d41_1216_4	d41_1216_4	1216_4	108.7912088	F	none	noFMT	HF2	41	fecal	36000000	mouse	noFMT	1.50179	31125	d41-1216-4_S95_L001_R1_001.fastq.gz	d41-1216-4	d41-1216-4_S95_L001_R2_001.fastq.gz	find /home/aseekat/allHF/UM_seqs -name d41-1216-4_* | xargs cp -t /home/aseekat/forSRA	no	2015
d41_1217_1	d41_1217_1	1217_1	109.8360656	F	none	noFMT	HF2	41	fecal	154000000	mouse	noFMT	1.22724	38127	d41-1217-1_S283_L001_R1_001.fastq.gz	d41-1217-1	d41-1217-1_S283_L001_R2_001.fastq.gz	find /home/aseekat/allHF/UM_seqs -name d41-1217-1_* | xargs cp -t /home/aseekat/forSRA	no	2015
d41_1217_2	d41_1217_2	1217_2	106.4356436	F	none	noFMT	HF2	41	fecal	55000000	mouse	noFMT	1.234937	34786	d41-1217-2_S261_L001_R1_001.fastq.gz	d41-1217-2	d41-1217-2_S261_L001_R2_001.fastq.gz	find /home/aseekat/allHF/UM_seqs -name d41-1217-2_* | xargs cp -t /home/aseekat/forSRA	no	2015
d41_1217_3	d41_1217_3	1217_3	106.4039409	F	none	noFMT	HF2	41	fecal	73000000	mouse	noFMT	1.347359	30254	d41-1217-3_S280_L001_R1_001.fastq.gz	d41-1217-3	d41-1217-3_S280_L001_R2_001.fastq.gz	find /home/aseekat/allHF/UM_seqs -name d41-1217-3_* | xargs cp -t /home/aseekat/forSRA	no	2015
d41_1294_1	d41_1294_1	1294_1	105.5837563	F	none	noFMT	HF4	41	fecal	171000000	mouse	noFMT	1.77704	17344	d41-1294-1_S64_L001_R1_001.fastq.gz	d41-1294-1	d41-1294-1_S64_L001_R2_001.fastq.gz	find /home/aseekat/allHF/UM_seqs -name d41-1294-1_* | xargs cp -t /home/aseekat/forSRA	no	2015
d41_1294_2	d41_1294_2	1294_2	108.8082902	F	none	noFMT	HF4	41	fecal	191000000	mouse	noFMT	2.327165	13426	d41-1294-2_S65_L001_R1_001.fastq.gz	d41-1294-2	d41-1294-2_S65_L001_R2_001.fastq.gz	find /home/aseekat/allHF/UM_seqs -name d41-1294-2_* | xargs cp -t /home/aseekat/forSRA	no	2015
d41_1294_3	d41_1294_3	1294_3	117.9640719	F	none	noFMT	HF4	41	fecal	70000000	mouse	noFMT	1.951486	3872	d41-1294-3_S66_L001_R1_001.fastq.gz	d41-1294-3	d41-1294-3_S66_L001_R2_001.fastq.gz	find /home/aseekat/allHF/UM_seqs -name d41-1294-3_* | xargs cp -t /home/aseekat/forSRA	no	2015
cecal_1192_1	d42_1192_1	1192_1	NA	M	none	noFMT	HF4	42	cecal	40000000	mouse	noFMT	1.934237	14464	R2-cecal-1192-1_S328_L001_R1_001.fastq.gz	R2-cecal-1192-1	R2-cecal-1192-1_S328_L001_R2_001.fastq.gz	find /home/aseekat/allHF/UM_seqs -name R2-cecal-1192-1_* | xargs cp -t /home/aseekat/forSRA	no	2015
cecal_1192_3	d42_1192_3	1192_3	NA	M	none	noFMT	HF4	42	cecal	261000000	mouse	noFMT	1.933192	12915	R2-cecal-1192-3_S313_L001_R1_001.fastq.gz	R2-cecal-1192-3	R2-cecal-1192-3_S313_L001_R2_001.fastq.gz	find /home/aseekat/allHF/UM_seqs -name R2-cecal-1192-3_* | xargs cp -t /home/aseekat/forSRA	no	2015
cecal_1294_1	d42_1294_1	1294_1	NA	F	none	noFMT	HF4	42	cecal	NA	mouse	noFMT	2.211059	9919	R2-cecal-1294-1_S343_L001_R1_001.fastq.gz	R2-cecal-1294-1	R2-cecal-1294-1_S343_L001_R2_001.fastq.gz	find /home/aseekat/allHF/UM_seqs -name R2-cecal-1294-1_* | xargs cp -t /home/aseekat/forSRA	no	2015
