seqID	SRA_ID	BioProjectID	BioSampleID	sampleID	mouse	percent_weight	sex	FMT_input	FMT_type	Experiment	day	type	CFU	sampleType	group	shannon	nseqs	propionate	succinate	acetate	butyrate	DCA	HDCA_UDCA	CDCA	aMCA	bMCA	CA	HCA	wMCA	GLCA	GCDCA	GDCA	GHDCA	GUDCA	GCA	GHCA	TLCA	TCDCA	TDCA	THDCA_TUDCA	THCA	TaMCA_TbMCA	TCA	Acetate_nmol	Propionate_nmol	Butyrate_nmol	Isovalerate_nmol	Valerate_nmol	Hexanoate_nmol	Heptanoate_nmol	Octanoate_nmol
d16_1192_1	d16_1192_1	PRJNA1168499	SAMN44423488	d16_1192_1	1192_1	106.9565217	M	none	noFMT	HF4	16	fecal	8800000	mouse	noFMT	1.019693	8378	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
d16_1192_3	d16_1192_3	PRJNA1168499	SAMN44423489	d16_1192_3	1192_3	102.8340081	M	none	noFMT	HF4	16	fecal	17300000	mouse	noFMT	1.049119	30284	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
d16_1203_2	d16_1203_2	PRJNA1168499	SAMN44423490	d16_1203_2	1203_2	97.17514124	F	none	noFMT	HF1	16	fecal	45000000	mouse	noFMT	1.452363	19073	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
d16_1203_3	d16_1203_3	PRJNA1168499	SAMN44423491	d16_1203_3	1203_3	92.85714286	F	none	noFMT	HF1	16	fecal	3000000	mouse	noFMT	1.714527	16927	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
d16_1203_4	d16_1203_4	PRJNA1168499	SAMN44423492	d16_1203_4	1203_4	91.93548387	F	none	noFMT	HF1	16	fecal	NA	mouse	noFMT	1.560176	19404	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
d16_1207_1	d16_1207_1	PRJNA1168499	SAMN44423493	d16_1207_1	1207_1	97.01492537	M	none	noFMT	HF1	16	fecal	NA	mouse	noFMT	1.161333	15441	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
d16_1207_2	d16_1207_2	PRJNA1168499	SAMN44423494	d16_1207_2	1207_2	101.2987013	M	none	noFMT	HF1	16	fecal	8000000	mouse	noFMT	1.461191	16148	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
d16_1207_3	d16_1207_3	PRJNA1168499	SAMN44423495	d16_1207_3	1207_3	98.63636364	M	none	noFMT	HF1	16	fecal	5800000	mouse	noFMT	1.435863	18239	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
d16_1207_4	d16_1207_4	PRJNA1168499	SAMN44423496	d16_1207_4	1207_4	110.9090909	M	none	noFMT	HF1	16	fecal	NA	mouse	noFMT	1.654586	17634	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
d16_1216_1	d16_1216_1	PRJNA1168499	SAMN44423497	d16_1216_1	1216_1	100.5025126	F	none	noFMT	HF2	16	fecal	60000000	mouse	noFMT	1.263948	25763	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
d16_1216_4	d16_1216_4	PRJNA1168499	SAMN44423498	d16_1216_4	1216_4	103.2967033	F	none	noFMT	HF2	16	fecal	55000000	mouse	noFMT	1.170691	25241	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
d16_1217_1	d16_1217_1	PRJNA1168499	SAMN44423499	d16_1217_1	1217_1	96.72131148	F	none	noFMT	HF2	16	fecal	33000000	mouse	noFMT	1.075738	30716	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
d16_1217_2	d16_1217_2	PRJNA1168499	SAMN44423500	d16_1217_2	1217_2	98.51485149	F	none	noFMT	HF2	16	fecal	36000000	mouse	noFMT	1.083192	31194	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
d16_1217_3	d16_1217_3	PRJNA1168499	SAMN44423501	d16_1217_3	1217_3	96.0591133	F	none	noFMT	HF2	16	fecal	35000000	mouse	noFMT	1.858022	24143	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
d16_1294_1	d16_1294_1	PRJNA1168499	SAMN44423502	d16_1294_1	1294_1	92.89340102	F	none	noFMT	HF4	16	fecal	12400000	mouse	noFMT	1.059512	20111	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
d16_1294_2	d16_1294_2	PRJNA1168499	SAMN44423503	d16_1294_2	1294_2	91.70984456	F	none	noFMT	HF4	16	fecal	10500000	mouse	noFMT	0.922221	27942	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
d16_1294_3	d16_1294_3	PRJNA1168499	SAMN44423504	d16_1294_3	1294_3	98.80239521	F	none	noFMT	HF4	16	fecal	4500000	mouse	noFMT	0.751717	13143	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
d19_1192_1	d19_1192_1	PRJNA1168499	SAMN44423505	d19_1192_1	1192_1	105.6521739	M	none	noFMT	HF4	19	fecal	10000000	mouse	noFMT	1.388495	35209	1.725030734	7.728767546	15.32574933	0.458913859	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
d19_1192_3	d19_1192_3	PRJNA1168499	SAMN44423506	d19_1192_3	1192_3	102.8340081	M	none	noFMT	HF4	19	fecal	11000000	mouse	noFMT	1.112115	10971	3.461783665	18.50204207	18.5093278	0.812323311	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
d19_1203_1	d19_1203_1	PRJNA1168499	SAMN44423507	d19_1203_1	1203_1	100.6802721	F	none	noFMT	HF1	19	fecal	32000000	mouse	noFMT	1.509056	19675	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
d19_1203_2	d19_1203_2	PRJNA1168499	SAMN44423508	d19_1203_2	1203_2	98.8700565	F	none	noFMT	HF1	19	fecal	27000000	mouse	noFMT	1.462595	19643	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
d19_1203_3	d19_1203_3	PRJNA1168499	SAMN44423509	d19_1203_3	1203_3	98.35164835	F	none	noFMT	HF1	19	fecal	1800000	mouse	noFMT	1.887292	21609	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
d19_1203_4	d19_1203_4	PRJNA1168499	SAMN44423510	d19_1203_4	1203_4	100.5376344	F	none	noFMT	HF1	19	fecal	67000000	mouse	noFMT	1.691242	21880	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
d19_1207_1	d19_1207_1	PRJNA1168499	SAMN44423511	d19_1207_1	1207_1	106.9651741	M	none	noFMT	HF1	19	fecal	46000000	mouse	noFMT	1.642048	17693	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
d19_1207_2	d19_1207_2	PRJNA1168499	SAMN44423512	d19_1207_2	1207_2	108.2251082	M	none	noFMT	HF1	19	fecal	33000000	mouse	noFMT	1.606018	18923	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
d19_1207_3	d19_1207_3	PRJNA1168499	SAMN44423513	d19_1207_3	1207_3	102.7272727	M	none	noFMT	HF1	19	fecal	11000000	mouse	noFMT	1.614585	22785	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
d19_1207_4	d19_1207_4	PRJNA1168499	SAMN44423514	d19_1207_4	1207_4	113.6363636	M	none	noFMT	HF1	19	fecal	2000000	mouse	noFMT	1.778782	19583	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
d19_1294_1	d19_1294_1	PRJNA1168499	SAMN44423515	d19_1294_1	1294_1	100	F	none	noFMT	HF4	19	fecal	49000000	mouse	noFMT	1.110166	9638	2.13198689	10.87019483	14.57064692	0.404064712	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
d19_1294_2	d19_1294_2	PRJNA1168499	SAMN44423516	d19_1294_2	1294_2	101.0362694	F	none	noFMT	HF4	19	fecal	31000000	mouse	noFMT	1.258973	11585	2.191243889	8.704007945	13.37963364	0.402368347	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
d19_1294_3	d19_1294_3	PRJNA1168499	SAMN44423517	d19_1294_3	1294_3	107.1856287	F	none	noFMT	HF4	19	fecal	3000000	mouse	noFMT	1.163089	3155	1.96205873	3.471476088	17.64465217	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cecal_d21_1203_1	cecal_d21_1203_1	PRJNA1168499	SAMN44423518	d21_1203_1	1203_1	101.3605442	F	none	noFMT	HF1	21	cecal	41500000	mouse	noFMT	1.731577	33662	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cecal_d21_1203_2	cecal_d21_1203_2	PRJNA1168499	SAMN44423519	d21_1203_2	1203_2	98.30508475	F	none	noFMT	HF1	21	cecal	30300000	mouse	noFMT	1.777539	32339	NA	NA	NA	NA	0.016887333	0	0.029945245	0.434800871	2.122189608	1.233770213	0.022550339	0	0	9.26E-05	0	3.51E-05	0	0.001096414	0	0.002075327	0.001136746	8.72E-04	0.002269475	0	1.589108962	0.25772476	24.71466812	3.240365434	1.178160252	0.195205744	0.028744641	0.019576053	0.002985444	0.047040476
cecal_d21_1203_3	cecal_d21_1203_3	PRJNA1168499	SAMN44423520	d21_1203_3	1203_3	97.25274725	F	none	noFMT	HF1	21	cecal	38400000	mouse	noFMT	1.664174	23764	NA	NA	NA	NA	0.010406368	0	0.011832747	0.139452418	1.298311953	0.623829638	0.012266754	0	NA	4.23E-05	0	3.55E-05	0	5.58E-04	0	7.55E-04	4.15E-04	0	8.62E-04	0	0.405100247	0.159014866	32.07661732	4.914033421	2.369953369	0.399362459	0.05084143	0.025971205	0.002946492	0.054111125
cecal_d21_1203_4	cecal_d21_1203_4	PRJNA1168499	SAMN44423521	d21_1203_4	1203_4	103.2258065	F	none	noFMT	HF1	21	cecal	42200000	mouse	noFMT	1.429928	26117	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cecal_d21_1207_1	cecal_d21_1207_1	PRJNA1168499	SAMN44423522	d21_1207_1	1207_1	110.4477612	M	none	noFMT	HF1	21	cecal	15400000	mouse	noFMT	1.717043	29449	NA	NA	NA	NA	0.373835947	0	0	0.917781738	4.555018244	1.945107602	0.022072699	0.283257584	0	5.75E-05	0	1.56E-05	5.88E-05	3.48E-04	0	7.07E-04	8.67E-04	0	0.003322574	0	3.009079005	0.069209388	17.3706316	3.082445783	2.369033468	0.19761563	0.07515918	0.022811754	0.004991609	0.051353044
cecal_d21_1207_2	cecal_d21_1207_2	PRJNA1168499	SAMN44423523	d21_1207_2	1207_2	110.8225108	M	none	noFMT	HF1	21	cecal	38800000	mouse	noFMT	1.895943	24746	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cecal_d21_1207_3	cecal_d21_1207_3	PRJNA1168499	SAMN44423524	d21_1207_3	1207_3	102.7272727	M	none	noFMT	HF1	21	cecal	5900000	mouse	noFMT	1.994916	31068	NA	NA	NA	NA	0.020568165	0	0.02655716	0.175985325	1.839615846	0.852729798	0.012724584	0.363773187	0	4.78E-05	0	1.47E-04	0	4.44E-04	0	1.07E-04	0.00119398	0	0.001667173	0	0.658500099	0.379127958	35.97354722	5.752083024	4.76634038	0.330870903	0.088501259	0.038530165	0.006492156	0.088668344
cecal_d21_1207_4	cecal_d21_1207_4	PRJNA1168499	SAMN44423525	d21_1207_4	1207_4	114.0909091	M	none	noFMT	HF1	21	cecal	15400000	mouse	noFMT	1.830553	33863	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
d21_1216_1	d21_1216_1	PRJNA1168499	SAMN44423526	d21_1216_1	1216_1	97.48743719	F	none	noFMT	HF2	21	fecal	180000000	mouse	noFMT	1.32347	37290	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
d21_1216_2	d21_1216_2	PRJNA1168499	SAMN44423527	d21_1216_2	1216_2	100.5649718	F	none	noFMT	HF2	21	fecal	238000000	mouse	noFMT	1.202351	29676	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
d21_1216_4	d21_1216_4	PRJNA1168499	SAMN44423528	d21_1216_4	1216_4	101.6483516	F	none	noFMT	HF2	21	fecal	490000000	mouse	noFMT	1.172985	30287	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
d21_1217_1	d21_1217_1	PRJNA1168499	SAMN44423529	d21_1217_1	1217_1	98.90710383	F	none	noFMT	HF2	21	fecal	245000000	mouse	noFMT	1.122096	22969	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
d21_1217_2	d21_1217_2	PRJNA1168499	SAMN44423530	d21_1217_2	1217_2	102.970297	F	none	noFMT	HF2	21	fecal	271000000	mouse	noFMT	1.11679	22451	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
d21_1217_3	d21_1217_3	PRJNA1168499	SAMN44423531	d21_1217_3	1217_3	97.53694581	F	none	noFMT	HF2	21	fecal	188000000	mouse	noFMT	1.214302	25295	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
d24_1216_1	d24_1216_1	PRJNA1168499	SAMN44423532	d24_1216_1	1216_1	99.49748744	F	none	noFMT	HF2	24	fecal	53000000	mouse	noFMT	1.471375	23522	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
d24_1216_2	d24_1216_2	PRJNA1168499	SAMN44423533	d24_1216_2	1216_2	102.259887	F	none	noFMT	HF2	24	fecal	90000000	mouse	noFMT	1.294393	23275	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
d24_1216_4	d24_1216_4	PRJNA1168499	SAMN44423534	d24_1216_4	1216_4	102.1978022	F	none	noFMT	HF2	24	fecal	93000000	mouse	noFMT	1.012815	19939	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
d24_1217_1	d24_1217_1	PRJNA1168499	SAMN44423535	d24_1217_1	1217_1	100.5464481	F	none	noFMT	HF2	24	fecal	123000000	mouse	noFMT	1.05472	27356	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
d24_1217_2	d24_1217_2	PRJNA1168499	SAMN44423536	d24_1217_2	1217_2	101.4851485	F	none	noFMT	HF2	24	fecal	91000000	mouse	noFMT	1.729271	28470	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
d24_1217_3	d24_1217_3	PRJNA1168499	SAMN44423537	d24_1217_3	1217_3	96.0591133	F	none	noFMT	HF2	24	fecal	139000000	mouse	noFMT	1.172572	41308	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
d28_1216_1	d28_1216_1	PRJNA1168499	SAMN44423538	d28_1216_1	1216_1	105.5276382	F	none	noFMT	HF2	28	fecal	20000000	mouse	noFMT	1.219996	32771	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
d28_1216_2	d28_1216_2	PRJNA1168499	SAMN44423539	d28_1216_2	1216_2	101.1299435	F	none	noFMT	HF2	28	fecal	175000000	mouse	noFMT	1.110972	28561	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
d28_1216_4	d28_1216_4	PRJNA1168499	SAMN44423540	d28_1216_4	1216_4	103.8461538	F	none	noFMT	HF2	28	fecal	142000000	mouse	noFMT	1.283988	28012	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
d28_1217_1	d28_1217_1	PRJNA1168499	SAMN44423541	d28_1217_1	1217_1	98.90710383	F	none	noFMT	HF2	28	fecal	191000000	mouse	noFMT	1.46056	25862	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
d28_1217_2	d28_1217_2	PRJNA1168499	SAMN44423542	d28_1217_2	1217_2	100.4950495	F	none	noFMT	HF2	28	fecal	268000000	mouse	noFMT	1.232299	24852	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
d28_1217_3	d28_1217_3	PRJNA1168499	SAMN44423543	d28_1217_3	1217_3	98.02955665	F	none	noFMT	HF2	28	fecal	358000000	mouse	noFMT	1.305754	28099	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
d32_1192_1	d32_1192_1	PRJNA1168499	SAMN44423544	d32_1192_1	1192_1	114.7826087	M	none	noFMT	HF4	32	fecal	240000000	mouse	noFMT	1.62961	6293	1.896701746	6.695037612	18.96786791	0.69188137	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
d32_1192_2	d32_1192_2	PRJNA1168499	SAMN44423545	d32_1192_2	1192_2	120.3539823	M	none	noFMT	HF4	32	fecal	249000000	mouse	noFMT	1.620608	28043	2.955484893	5.35060795	19.69795905	1.186654603	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
d32_1192_3	d32_1192_3	PRJNA1168499	SAMN44423546	d32_1192_3	1192_3	110.1214575	M	none	noFMT	HF4	32	fecal	147000000	mouse	noFMT	1.628726	15236	2.369886313	7.274125488	18.3568781	0.788574196	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
d32_1216_1	d32_1216_1	PRJNA1168499	SAMN44423547	d32_1216_1	1216_1	105.5276382	F	none	noFMT	HF2	32	fecal	14000000	mouse	noFMT	1.229169	27919	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
d32_1216_2	d32_1216_2	PRJNA1168499	SAMN44423548	d32_1216_2	1216_2	103.9548023	F	none	noFMT	HF2	32	fecal	150000000	mouse	noFMT	1.296683	29027	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
d32_1216_4	d32_1216_4	PRJNA1168499	SAMN44423549	d32_1216_4	1216_4	107.1428571	F	none	noFMT	HF2	32	fecal	96000000	mouse	noFMT	2.256723	21160	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
d32_1217_1	d32_1217_1	PRJNA1168499	SAMN44423550	d32_1217_1	1217_1	104.9180328	F	none	noFMT	HF2	32	fecal	149000000	mouse	noFMT	1.344666	30683	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
d32_1217_2	d32_1217_2	PRJNA1168499	SAMN44423551	d32_1217_2	1217_2	103.4653465	F	none	noFMT	HF2	32	fecal	61000000	mouse	noFMT	1.187433	25394	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
d32_1217_3	d32_1217_3	PRJNA1168499	SAMN44423552	d32_1217_3	1217_3	102.955665	F	none	noFMT	HF2	32	fecal	227000000	mouse	noFMT	1.475667	31508	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
d32_1294_1	d32_1294_1	PRJNA1168499	SAMN44423553	d32_1294_1	1294_1	101.5228426	F	none	noFMT	HF4	32	fecal	170000000	mouse	noFMT	1.513043	9497	2.246143756	5.056086179	16.50842551	0.536946666	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
d32_1294_2	d32_1294_2	PRJNA1168499	SAMN44423554	d32_1294_2	1294_2	108.8082902	F	none	noFMT	HF4	32	fecal	287000000	mouse	noFMT	1.690748	7358	3.062670347	11.13775334	19.40854282	1.671249644	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
d32_1294_3	d32_1294_3	PRJNA1168499	SAMN44423555	d32_1294_3	1294_3	113.7724551	F	none	noFMT	HF4	32	fecal	160000000	mouse	noFMT	1.556657	15334	1.69627366	5.728923239	16.38932418	0.632508582	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
